ENSEMBL ID	hK1	hK2	hK3	hK4	hK5	hK6
ENSG00000106524	57.7157	80.7187	150.757	39.4076	8.21616	27.9977
ENSG00000106536	1.89411	0.0	0.0	0.0	0.0	0.0
ENSG00000106537	18.5288	45.4216	55.9269	27.4111	18.2879	27.8209
ENSG00000106541	0.0	0.0	0.0	4.6209	0.0	16.8839
ENSG00000106546	12.4942	91.885	51.8543	26.5702	11.561	19.6979
ENSG00000106554	171.424	119.324	285.86	198.419	59.9234	163.015
ENSG00000106565	1276.96	4112.4	32.8587	3734.71	31.4283	1200.42
ENSG00000106571	1.46627	8.86621	1.1802	16.0518	19.7543	6.34057
ENSG00000106588	272.374	398.085	496.84	502.85900000000004	286.86400000000003	291.264
ENSG00000106591	448.282	454.405	696.523	547.75	340.241	281.165
ENSG00000106605	218.38	101.166	86.5031	192.05900000000003	43.278	130.126
ENSG00000106608	121.115	109.963	116.441	95.5595	85.6705	67.8917
ENSG00000106609	169.02599999999998	273.603	323.927	260.77	156.10399999999998	159.526
ENSG00000106615	32.8521	19.5233	72.1163	35.3458	4.42159	26.9057
ENSG00000106617	167.356	36.1778	132.745	52.3983	8.521189999999999	59.0316
ENSG00000106624	74.2837	198.028	11.1313	78.3283	120.507	109.163
ENSG00000106628	263.855	353.11800000000005	145.278	347.311	292.978	194.657
ENSG00000106631	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000106633	0.0	0.0	0.0	0.0	0.0	1.8889900000000002
ENSG00000106635	85.4506	137.467	110.154	128.389	29.6507	62.5479
ENSG00000106636	103.76100000000001	82.6673	279.262	172.69	26.8833	84.1303
ENSG00000106638	67.56	90.0724	150.25799999999998	62.2474	46.5017	34.1695
ENSG00000106648	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000106665	38.9105	71.539	37.7507	17.4746	29.8322	30.0465
ENSG00000106682	199.657	345.18300000000005	351.01099999999997	377.759	203.803	238.56400000000002
ENSG00000106686	19.6235	16.035	0.0	5.80609	50.3577	9.42863
ENSG00000106688	23.0669	80.6726	4.64163	158.338	21.8563	59.8488
ENSG00000106689	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000106692	9.52355	16.4287	21.2931	18.0025	23.4994	7.6264199999999995
ENSG00000106701	7.613519999999999	3.11063	3.83008	9.85534	7.74937	1.71475
ENSG00000106723	99.9536	112.304	370.837	268.012	215.035	180.095
ENSG00000106733	0.0	93.7549	72.7767	140.218	31.3884	80.8945
ENSG00000106771	16.625	50.9434	138.694	115.8	15.3834	61.1578
ENSG00000106772	11.5937	53.6836	3.11058	30.3007	0.0	12.5336
ENSG00000106780	17.3266	40.5867	155.732	93.9858	16.2463	95.7378
ENSG00000106785	18.8226	41.618	1.11399	86.8128	36.0629	27.9294
ENSG00000106789	0.920803	6.771780000000001	5.55866	6.12996	0.681625	4.97728
ENSG00000106799	17.7473	35.1098	89.2798	68.4008	13.1374	50.4897
ENSG00000106803	333.374	724.498	1091.89	876.19	488.31	613.45
ENSG00000106804	23.2649	7.12895	4.38888	19.5749	8.39564	6.81175
ENSG00000106809	0.0	2.78905	0.0	10.0988	21.4763	15.3747
ENSG00000106819	0.0	26.2615	0.0	35.6586	11.8953	21.715
ENSG00000106823	17.9046	75.8955	5.62946	80.2905	91.1204	70.5694
ENSG00000106829	7.306760000000001	13.7783	15.2685	15.7984	2.49638	30.3813
ENSG00000106852	0.0	18.703	0.0	0.846518	2.54149	0.0
ENSG00000106853	406.278	184.021	518.996	544.76	73.2156	449.635
ENSG00000106868	11.5596	29.518	80.6861	52.3719	8.0222	44.2595
ENSG00000106927	272.793	1.71468	4.22253	23.2825	0.0	30.2472
ENSG00000106948	20.366	50.2872	60.5814	10.8071	32.4461	11.9659
ENSG00000106952	0.0	8.12284	0.0	0.0	0.0	0.0
ENSG00000106976	116.39	55.6202	30.3213	82.6332	13.8468	36.5121
ENSG00000106991	57.673	1292.77	160.891	567.183	158.156	911.6139999999999
ENSG00000106992	110.762	84.3364	866.195	141.514	95.0356	172.356
ENSG00000106993	24.8944	58.633	60.4071	81.2384	202.709	58.0469
ENSG00000107020	59.2117	58.0607	170.78	102.196	81.8187	92.462
ENSG00000107021	20.9708	61.4879	73.2268	187.967	31.0473	82.2379
ENSG00000107036	19.3341	39.9122	59.3814	32.8677	53.482	33.0025
ENSG00000107077	29.173000000000002	48.8116	43.3286	27.4017	20.9097	40.0484
ENSG00000107099	24.5027	59.1721	240.805	27.1865	4.048690000000001	23.6511
ENSG00000107104	56.501000000000005	105.87	133.297	177.26	20.1913	212.382
ENSG00000107105	0.0	2.08982	9.00607	1.89175	2.8397799999999997	4.60808
ENSG00000107130	35.032	14.3129	0.0	161.954	9.72466	78.9003
ENSG00000107140	105.338	159.085	264.01099999999997	260.187	142.028	184.713
ENSG00000107147	0.516642	0.422166	0.519806	0.0	0.382444	0.0
ENSG00000107159	33.4429	774.2739999999999	0.0	1.37429	11.0027	3.34761
ENSG00000107164	39.6661	97.2375	89.5736	69.1131	67.8607	52.4113
ENSG00000107165	1.7931099999999998	0.0	6.31433	18.5688	0.663675	16.1541
ENSG00000107175	68.904	182.16	260.992	215.862	70.5086	149.711
ENSG00000107185	19.8813	82.2438	136.27100000000002	75.3679	21.1559	33.583
ENSG00000107186	19.6583	31.7398	3.81276	42.0462	49.4419	31.5793
ENSG00000107187	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000107201	13.2171	72.6932	16.3668	20.3051	23.331	19.2347
ENSG00000107223	941.4839999999999	1688.92	1409.86	1528.85	1134.54	1073.04
ENSG00000107242	6.533980000000001	7.627339999999999	102.367	33.1413	5.52775	62.228
ENSG00000107249	9.307939999999999	32.8002	1.75593	76.1649	2.15319	34.5901
ENSG00000107262	111.56	158.239	641.69	417.267	54.5352	383.051
ENSG00000107263	20.8184	98.17	118.693	59.9923	25.0425	64.8616
ENSG00000107281	99.5706	412.06199999999995	387.795	99.7853	677.63	277.789
ENSG00000107282	0.0	2.60007	1.60071	2.35364	1.17771	14.3329
ENSG00000107290	13.8756	50.8122	37.2283	50.1778	23.2058	30.5568
ENSG00000107295	11.2203	0.0	8.4668	70.5461	0.0	22.7438
ENSG00000107317	2360.57	0.0	0.0	4902.47	672.082	12923.3
ENSG00000107331	64.7714	94.3954	579.4590000000001	63.9631	78.8407	130.54
ENSG00000107338	49.5918	168.327	140.091	152.373	40.9462	192.455
ENSG00000107341	157.495	257.389	292.063	310.659	258.317	311.594
ENSG00000107362	30.1455	37.6739	55.3079	61.6481	17.0646	38.3406
ENSG00000107371	41.0989	80.9053	124.052	71.8553	95.419	77.4176
ENSG00000107372	412.014	524.159	541.134	766.467	515.019	520.099
ENSG00000107404	81.0636	122.544	97.8721	122.921	111.014	124.15100000000001
ENSG00000107438	142.18200000000002	957.453	55.1531	229.34799999999998	44.3828	287.048
ENSG00000107443	12.6685	31.0557	15.9327	18.7415	42.2005	34.2391
ENSG00000107447	1.9033799999999998	0.0	0.0	0.0	0.0	0.0
ENSG00000107485	4.40022	8.09004	234.64	155.416	2.44295	249.74099999999999
ENSG00000107518	3.2951099999999998	0.538509	8.619760000000001	4.8747	1.70744	5.93709
ENSG00000107521	81.1658	167.722	51.0393	105.065	106.301	68.9033
ENSG00000107537	80.1099	133.346	492.559	1131.36	81.2648	253.93400000000003
ENSG00000107551	196.34799999999998	523.684	101.146	577.4580000000001	17.4416	280.192
ENSG00000107560	6.26434	55.2832	10.0843	75.9919	52.8638	31.6037
ENSG00000107562	200.275	222.56599999999997	8.06006	88.8844	11.8603	28.8682
ENSG00000107566	11.0946	31.7304	29.3018	66.6784	32.8513	22.489
ENSG00000107581	170.11	307.099	205.482	279.455	508.82	179.09
ENSG00000107593	0.705997	0.0	0.0	0.0	1.0452299999999999	0.0
ENSG00000107611	48.9442	98.2345	0.391862	699.676	12.8778	138.47899999999998
ENSG00000107614	8.39179	19.5921	4.82468	8.86758	24.8481	4.320069999999999
ENSG00000107625	36.0589	129.435	33.6884	96.6872	165.399	62.6502
ENSG00000107651	26.7309	51.3496	62.2823	55.1549	51.031000000000006	37.1788
ENSG00000107669	6.3007800000000005	19.1233	13.5844	50.6009	19.9892	19.4617
ENSG00000107672	31.9088	70.9207	52.651	57.5902	102.041	45.9944
ENSG00000107679	39.038000000000004	155.851	80.7986	86.6277	31.3748	46.2223
ENSG00000107719	7.46638	58.57	15.0242	14.3592	43.1105	25.5604
ENSG00000107731	6.14839	142.558	14.6919	27.8558	9.102689999999999	38.7734
ENSG00000107736	3.4784	5.06674	0.45648299999999997	1.7898599999999998	413.54900000000004	1.36247
ENSG00000107738	29.0122	256.592	12.0194	166.63	20.213	101.473
ENSG00000107742	13.7911	57.2849	4.62518	255.02700000000002	2.5522099999999996	708.185
ENSG00000107745	113.671	147.365	75.8784	403.42800000000005	76.8633	159.517
ENSG00000107758	26.7197	74.3706	51.2463	90.7918	139.691	79.7372
ENSG00000107771	13.5847	35.1517	34.1698	40.6125	33.5203	40.7947
ENSG00000107779	15.4345	23.7404	10.9617	32.2354	42.3412	34.3532
ENSG00000107789	31.8058	61.4301	42.1827	97.3136	63.1415	72.9367
ENSG00000107796	626.328	1819.23	300.519	1453.12	363.314	1360.85
ENSG00000107798	15.7792	170.59400000000002	45.1852	92.4757	77.2714	59.0487
ENSG00000107807	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000107815	18.707	24.4578	31.9967	22.1397	44.3131	3.3706
ENSG00000107816	143.955	207.30900000000003	108.26899999999999	198.73	306.499	259.376
ENSG00000107819	22.0248	94.4855	16.6198	62.4507	33.9664	46.2981
ENSG00000107821	0.0	0.0	143.546	0.0	4.80058	23.3695
ENSG00000107829	137.111	304.643	134.851	338.444	174.483	266.476
ENSG00000107831	0.0	0.0	0.0	0.0	0.0	12.7802
ENSG00000107833	119.537	45.3504	90.2019	91.5779	413.994	38.4608
ENSG00000107854	14.8116	52.6648	50.3457	41.455	57.1922	34.6215
ENSG00000107859	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000107862	50.9365	101.314	86.9974	91.5277	78.3544	80.1369
ENSG00000107863	21.5971	42.7126	75.5804	40.285	54.9127	39.4774
ENSG00000107864	9.34615	9.81908	24.1802	20.7397	7.90685	4.81137
ENSG00000107872	43.2743	76.962	129.338	149.691	61.2411	190.342
ENSG00000107874	81.8901	158.56	84.1828	184.35299999999998	287.282	121.88799999999999
ENSG00000107882	6.02597	33.6475	16.1677	18.5722	14.1256	19.9055
ENSG00000107890	30.4582	22.0277	19.3731	13.4659	53.6456	10.7235
ENSG00000107897	54.7092	60.6708	97.3104	139.469	44.1144	77.4514
ENSG00000107902	17.6579	41.4831	11.1038	275.921	45.7495	83.5167
ENSG00000107929	29.5779	55.1686	59.5181	51.8422	69.0169	33.5978
ENSG00000107937	57.7823	75.7082	43.101000000000006	67.0588	132.007	37.6955
ENSG00000107938	13.2941	31.3113	10.2284	14.1718	42.8373	9.86311
ENSG00000107949	123.23899999999999	163.164	134.981	302.322	211.325	163.025
ENSG00000107951	81.1221	49.5484	29.6796	46.0644	92.199	36.9104
ENSG00000107954	2.0356799999999997	4.99027	60.4203	7.52882	27.1244	25.675
ENSG00000107957	5.913819999999999	19.3295	9.35007	14.9979	71.9194	18.2665
ENSG00000107959	54.0992	92.4313	112.91	116.081	106.571	74.9191
ENSG00000107960	32.4254	58.5119	116.90299999999999	71.954	51.0062	141.191
ENSG00000107968	38.6455	41.6837	88.6515	16.0079	18.3087	47.3492
ENSG00000107984	0.0	3.96731	4.88488	0.0	0.0	0.0
ENSG00000108001	0.0	8.01484	1.51824	0.0	6.143680000000001	1.35945
ENSG00000108010	110.016	235.642	167.71200000000002	233.03599999999997	245.553	141.161
ENSG00000108018	0.0	0.0	0.0	32.4328	0.277414	7.427569999999999
ENSG00000108021	44.3834	49.247	45.5953	42.506	58.4469	15.1521
ENSG00000108039	40.8131	62.604	41.7835	79.4445	52.4733	39.9936
ENSG00000108055	49.9259	105.552	50.2317	55.1013	153.404	59.9707
ENSG00000108061	25.5866	93.7475	54.8084	92.1884	76.3729	66.9218
ENSG00000108064	23.3342	46.8012	49.0885	87.8691	72.2331	30.576999999999998
ENSG00000108091	15.725999999999999	84.8115	28.4801	105.854	38.4158	65.1702
ENSG00000108094	35.9216	54.0708	31.7031	39.623000000000005	66.2441	38.6068
ENSG00000108100	77.51899999999999	149.721	79.7664	147.259	123.896	136.499
ENSG00000108106	144.113	74.5812	178.828	69.2891	257.809	43.2769
ENSG00000108107	7613.49	9531.47	5650.48	6242.41	26009.6	6761.58
ENSG00000108175	20.5012	116.92399999999999	181.43200000000002	55.3969	13.6275	98.0012
ENSG00000108176	23.3463	0.0	0.0	113.208	366.765	23.3695
ENSG00000108179	121.92	84.787	292.311	117.045	78.7296	112.17399999999999
ENSG00000108187	65.2709	112.436	28.3981	775.09	14.3644	244.74400000000003
ENSG00000108219	28.4145	162.529	222.582	102.087	63.1016	69.4817
ENSG00000108231	0.0	0.0	0.869974	0.0	0.6400779999999999	0.0
ENSG00000108239	8.66053	40.6917	9.802769999999999	18.4175	12.8219	15.6045
ENSG00000108244	2.5337099999999997	1.03519	0.0	1.87415	0.0	2.2826
ENSG00000108255	2.48063	0.0	0.0	0.0	0.0	4.4695800000000006
ENSG00000108256	77.3789	54.7984	25.9509	61.0519	61.0984	55.7682
ENSG00000108262	90.0017	126.28200000000001	37.5318	62.6313	62.6789	58.6778
ENSG00000108264	32.6939	25.7941	23.8199	20.8476	43.396	24.3755
ENSG00000108270	166.025	140.408	44.3887	103.913	88.5223	52.2975
ENSG00000108272	55.5055	12.9587	47.8676	120.238	10.272	53.5764
ENSG00000108278	241.46599999999998	220.987	204.074	178.609	282.41700000000003	208.834
ENSG00000108292	162.476	165.74900000000002	221.345	157.878	137.828	187.285
ENSG00000108294	2229.36	1170.0	952.577	1300.59	756.092	949.587
ENSG00000108296	134.779	70.6819	56.6704	61.0068	52.1186	65.2414
ENSG00000108298	11310.1	10522.1	3077.4	9350.81	16127.9	6623.27
ENSG00000108306	23.1043	11.5373	24.5372	10.4438	19.9534	11.5636
ENSG00000108309	108.33	7.90362	48.658	7.15452	24.3439	17.4276
ENSG00000108312	221.02700000000002	159.77	189.87900000000002	137.08100000000002	200.114	160.83
ENSG00000108342	0.0	0.0	0.0	0.0	11.1703	6.79723
ENSG00000108344	383.19800000000004	248.547	205.25400000000002	231.787	199.312	200.34400000000002
ENSG00000108349	104.7	163.615	63.8201	150.934	166.32299999999998	129.437
ENSG00000108352	15.1319	6.18239	2.1749400000000003	1.5989799999999998	9.60117	3.8949199999999995
ENSG00000108370	11.8768	17.4688	0.0	6.4424	0.586118	17.1195
ENSG00000108375	19.7283	8.06033	19.8491	16.4169	0.456371	24.438000000000002
ENSG00000108379	12.6489	8.039019999999999	4.24214	16.6333	4.1615	10.1292
ENSG00000108381	93.6991	188.77200000000002	9.75238	230.628	2.39175	101.87799999999999
ENSG00000108384	39.6069	57.2597	16.8594	32.6771	49.6168	27.4474
ENSG00000108387	24.0173	153.368	44.7488	65.7973	22.3881	100.973
ENSG00000108389	84.1517	44.1599	46.6058	51.9668	43.4339	22.2567
ENSG00000108395	45.1756	26.5453	16.3424	30.7876	16.5328	24.6935
ENSG00000108405	0.0	4.04298	1.24451	0.914947	0.0	6.6861
ENSG00000108406	80.1623	127.368	28.6767	96.8485	69.2301	52.9597
ENSG00000108423	26.1898	25.4769	7.52862	22.1397	20.3102	17.9766
ENSG00000108424	419.25199999999995	255.22400000000002	136.289	259.60200000000003	384.935	181.53900000000002
ENSG00000108433	108.78200000000001	117.95	107.344	229.015	58.8459	128.155
ENSG00000108439	37.6645	43.7357	87.7572	155.429	11.7394	42.8611
ENSG00000108443	45.4967	29.7415	16.2757	35.8969	32.1821	32.7902
ENSG00000108465	973.462	612.376	406.535	447.955	751.023	475.95300000000003
ENSG00000108468	306.568	226.42	172.018	287.816	270.578	191.205
ENSG00000108469	109.462	54.2379	57.4094	38.3304	37.9285	52.45399999999999
ENSG00000108479	128.39600000000002	101.381	76.9291	410.839	65.1435	228.74400000000003
ENSG00000108506	18.9632	16.4442	10.5131	11.1642	22.3454	5.5784
ENSG00000108509	63.283	97.4818	78.7279	74.3261	43.3635	71.6494
ENSG00000108510	43.6578	46.9307	24.0949	47.8126	36.8672	35.1307
ENSG00000108511	87.4811	48.2999	292.597	169.642	21.0026	178.923
ENSG00000108515	35.527	22.5791	39.7162	29.1987	14.6105	71.1246
ENSG00000108518	4681.42	5923.5	2183.77	4081.89	2725.08	3041.69
ENSG00000108523	298.355	361.611	278.638	361.12800000000004	172.247	241.77900000000002
ENSG00000108528	230.19799999999998	217.041	325.546	448.905	102.48100000000001	272.644
ENSG00000108551	71.1016	229.419	80.7085	880.5939999999999	55.332	1350.08
ENSG00000108556	6.991110000000001	9.14028	5.62714	13.4452	22.7707	10.0772
ENSG00000108557	16.6759	13.6265	22.3708	28.7816	24.6887	40.062
ENSG00000108559	46.3348	70.0955	34.019	72.2518	72.3067	41.7428
ENSG00000108561	679.118	350.17	400.101	987.209	525.568	369.70599999999996
ENSG00000108576	0.0	0.0	1.62733	2.99096	0.0	4.37138
ENSG00000108578	101.833	85.2167	16.0475	88.9378	62.6671	72.9508
ENSG00000108582	73.3916	62.3292	90.8495	87.5299	14.9555	47.5456
ENSG00000108587	60.3886	59.5551	39.8073	67.7732	29.288	26.2639
ENSG00000108588	283.848	194.108	232.926	271.755	73.02	137.834
ENSG00000108590	13.7562	71.1911	83.04299999999999	74.619	74.6758	41.3098
ENSG00000108591	21.0211	39.2619	33.2355	59.9749	35.5677	40.580999999999996
ENSG00000108592	137.61700000000002	79.6071	65.1175	131.526	140.703	56.4656
ENSG00000108599	24.5168	60.1005	34.2155	49.1393	54.4457	47.023999999999994
ENSG00000108602	1.06897	6.987939999999999	0.0	1.58141	0.791305	0.0
ENSG00000108604	91.4291	139.864	84.5016	96.7251	166.053	86.1991
ENSG00000108622	114.169	374.83	47.1779	155.326	78.4766	319.582
ENSG00000108639	785.1439999999999	849.203	370.56	608.215	141.602	468.125
ENSG00000108641	46.2521	79.7878	2.5853	47.5168	45.6508	41.6683
ENSG00000108651	79.0702	85.1345	27.1421	51.6064	50.2684	35.198
ENSG00000108654	2167.6	1766.12	1294.09	1941.44	2002.39	1590.89
ENSG00000108666	120.97200000000001	33.6295	71.5219	63.6516	38.774	38.2002
ENSG00000108669	20.8951	41.1787	49.4661	50.0042	56.4112	31.0047
ENSG00000108671	136.313	91.7904	87.6223	121.368	96.2342	75.0467
ENSG00000108679	2566.99	953.2539999999999	635.984	332.61800000000005	719.0010000000001	601.876
ENSG00000108684	0.0	0.0	0.0	0.781502	15.6419	1.90365
ENSG00000108688	0.0	0.0	0.0	0.0	48.5842	0.0
ENSG00000108691	430.064	1639.96	43.2698	392.339	2228.48	154.977
ENSG00000108700	0.0	27.6823	6.816960000000001	0.0	5.0155400000000006	0.0
ENSG00000108702	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000108733	31.9296	30.6283	68.4406	40.0478	12.3318	27.5146
ENSG00000108753	333.55400000000003	604.43	134.76	235.859	0.0	161.92600000000002
ENSG00000108759	0.0	0.0	0.0	0.0	1.29247	0.0
ENSG00000108771	114.266	56.5307	46.1429	35.6485	42.5805	25.2103
ENSG00000108773	429.858	201.171	104.191	186.44	369.54900000000004	271.08
ENSG00000108774	435.12800000000004	622.227	511.461	1346.24	218.34900000000002	644.547
ENSG00000108784	83.9648	63.5903	100.963	156.02700000000002	15.1597	84.8683
ENSG00000108786	26.444000000000003	21.6083	13.302999999999999	27.7105	21.2065	35.735
ENSG00000108788	114.34200000000001	117.14	53.2287	160.319	96.0117	116.848
ENSG00000108797	32.2336	42.5268	17.9046	6.457409999999999	22.121	11.4946
ENSG00000108798	23.5617	147.607	17.3844	33.6947	59.3013	36.7929
ENSG00000108799	106.21799999999999	75.4286	36.8952	71.0855	71.6076	53.5416
ENSG00000108813	5.9126	1.61046	7.93175	0.0	0.0	0.0
ENSG00000108821	86.5652	655.2769999999999	68.5791	26.9738	255.31	33.7735
ENSG00000108823	1.5015100000000001	7.361610000000001	1.51071	12.2171	2.2229799999999997	16.2324
ENSG00000108825	75.6593	66.7417	39.7914	72.4991	80.828	38.7279
ENSG00000108826	433.92900000000003	190.92700000000002	295.535	259.246	116.132	204.483
ENSG00000108828	548.813	561.951	80.0993	274.392	129.15	231.951
ENSG00000108829	155.77700000000002	100.29	137.733	132.685	76.8759	114.823
ENSG00000108830	27.7932	3.78513	2.33029	6.85277	65.1508	8.346260000000001
ENSG00000108839	5.45059	8.271460000000001	1.56685	5.18365	5.763999999999999	5.61189
ENSG00000108840	81.1379	140.761	156.571	109.87700000000001	162.014	172.433
ENSG00000108846	38.0555	456.082	0.327253	64.7191	2.64852	16.9955
ENSG00000108848	1114.51	583.668	201.33700000000002	431.724	1551.96	739.4789999999999
ENSG00000108849	11.6399	0.0	0.0	0.0	0.0	0.0
ENSG00000108852	0.0	0.0	18.1485	0.0	6.676310000000001	16.2503
ENSG00000108854	58.4772	65.3044	19.6118	49.5027	47.6165	51.5111
ENSG00000108861	280.645	173.804	151.585	338.699	111.52799999999999	180.97400000000002
ENSG00000108878	0.0	0.0	0.0	0.0	0.0	28.4005
ENSG00000108883	116.875	100.01100000000001	71.1601	71.2385	76.1198	53.3238
ENSG00000108924	15.5346	56.4172	13.8931	118.738	12.7772	46.6502
ENSG00000108932	1.8491099999999998	12.0878	6.51152	4.78717	2.0532	6.663410000000001
ENSG00000108946	558.015	373.069	349.423	709.0939999999999	119.396	365.60900000000004
ENSG00000108947	0.0	0.0	0.0	0.0	43.8314	0.0
ENSG00000108950	31.8635	24.1081	3.56207	33.1712	2.6207700000000003	36.1478
ENSG00000108953	2137.5	3065.81	2182.35	4803.29	3101.15	2502.55
ENSG00000108960	24.2404	28.8111	99.7725	39.1206	16.3127	23.8233
ENSG00000108961	58.9979	94.4097	79.1457	123.647	105.544	168.31099999999998
ENSG00000108963	86.3685	120.693	96.9726	81.4774	136.208	83.4473
ENSG00000108984	13.5285	7.369730000000001	13.6114	36.6918	21.1416	29.7923
ENSG00000109016	64.6844	192.852	179.41099999999997	148.711	75.0592	110.24799999999999
ENSG00000109046	966.2289999999999	745.6239999999999	163.36700000000002	673.263	4894.18	943.6110000000001
ENSG00000109047	0.0	0.0	0.0	0.0	2.5586900000000004	0.0
ENSG00000109061	0.0	0.230066	0.283277	0.0	0.416838	9.63866
ENSG00000109062	765.043	596.898	340.814	1242.58	51.1737	548.057
ENSG00000109063	4.11285	7.981789999999999	0.258628	5.51403	5.32794	9.263119999999999
ENSG00000109065	132.695	42.8011	42.1603	49.0763	95.6424	25.1672
ENSG00000109066	12.9496	12.3452	26.0579	15.9644	4.79298	15.555
ENSG00000109072	0.0	0.0	0.0	3.4263800000000004	0.0	4.1731300000000005
ENSG00000109079	79.9218	169.798	56.288000000000004	105.229	48.513000000000005	80.6413
ENSG00000109083	144.304	158.44899999999998	104.354	140.096	120.17399999999999	65.0013
ENSG00000109084	22.0673	61.8239	15.8589	55.9643	70.0085	28.4005
ENSG00000109089	32.5003	47.1175	21.0964	34.8969	10.8651	81.2266
ENSG00000109099	78.0237	379.63699999999994	0.0	65.5831	23.6279	185.313
ENSG00000109101	0.0	0.0	0.0	0.5451060000000001	0.0	0.0
ENSG00000109103	199.36599999999999	68.8348	186.46200000000002	137.084	70.6725	161.9
ENSG00000109107	10.9387	328.486	185.72099999999998	20.227999999999998	38.4625	34.4912
ENSG00000109111	260.874	173.127	74.6662	131.577	143.209	117.89299999999999
ENSG00000109113	92.1789	32.8017	67.3138	53.887	73.7382	56.2552
ENSG00000109118	96.5327	88.9336	62.3688	52.853	84.4189	74.1767
ENSG00000109132	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000109133	65.4541	39.6823	365.389	96.8312	26.5707	49.4564
ENSG00000109158	0.0	0.0	0.0	0.643267	0.0	0.0
ENSG00000109163	0.0	1.25319	1.54303	0.0	3.40582	0.0
ENSG00000109171	66.1636	86.2459	137.1	103.124	41.9808	93.6673
ENSG00000109180	504.473	452.935	889.801	562.031	253.567	392.75800000000004
ENSG00000109182	0.0	3.33016	176.31599999999997	53.7592	0.0	56.2967
ENSG00000109184	149.493	64.434	23.1398	61.9725	32.8339	41.4393
ENSG00000109189	18.0893	22.1721	10.4001	41.0971	15.3036	48.8898
ENSG00000109193	8.66328	0.0	0.0	1.28162	0.0	3.12188
ENSG00000109205	0.0	0.0	26.0316	0.0	0.0	0.0
ENSG00000109220	27.3056	36.2576	20.6047	32.8211	17.6864	12.2998
ENSG00000109255	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000109265	1.33648	0.0	0.0	2.96572	0.989326	7.224139999999999
ENSG00000109270	123.35799999999999	149.184	158.865	153.293	69.3998	62.2341
ENSG00000109272	11.7402	28.7801	0.0	8.68411	0.0	0.0
ENSG00000109320	45.5832	81.8527	73.0401	49.119	7.9150100000000005	51.7123
ENSG00000109321	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000109323	66.82600000000001	102.15100000000001	215.037	58.379	8.95541	55.0133
ENSG00000109332	118.21799999999999	166.15200000000002	204.58	118.92399999999999	112.014	187.44299999999998
ENSG00000109339	39.6757	45.3885	0.0	102.71700000000001	16.8877	69.7001
ENSG00000109381	80.7819	132.019	156.806	86.3104	261.54400000000004	117.618
ENSG00000109390	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000109424	3.8966199999999995	0.0	5.880730000000001	0.0	0.0	0.0
ENSG00000109436	25.7512	33.6675	158.04399999999998	130.613	23.964000000000002	130.578
ENSG00000109445	107.396	82.1552	149.436	72.6784	65.9678	49.4054
ENSG00000109452	4.9995199999999995	24.1031	36.217	14.0527	2.59062	11.7105
ENSG00000109458	20.6154	50.0263	16.9705	42.9744	9.71128	34.8935
ENSG00000109466	37.2228	27.1099	67.5742	77.2127	8.98505	48.1137
ENSG00000109472	231.06799999999998	591.504	42.1761	70.3335	155.911	82.8987
ENSG00000109475	2611.58	4508.05	2509.36	2935.16	8199.4	3204.37
ENSG00000109501	77.215	56.8548	154.52200000000002	72.1782	35.8025	140.654
ENSG00000109511	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000109519	171.767	122.311	291.324	301.29900000000004	90.8219	190.114
ENSG00000109534	102.65299999999999	145.395	199.679	116.428	126.649	36.992
ENSG00000109572	72.0565	92.602	169.38099999999997	121.619	99.891	97.9632
ENSG00000109576	52.6996	23.7978	1.39533	24.6197	0.0	9.99511
ENSG00000109586	31.5279	15.6815	60.6837	18.250999999999998	104.516	18.5239
ENSG00000109606	224.301	230.928	230.463	218.72299999999998	211.40200000000002	147.936
ENSG00000109618	34.6482	44.8278	24.2087	44.8505	22.0861	17.3413
ENSG00000109654	10.866	43.8029	437.301	95.3774	23.5944	56.1242
ENSG00000109667	35.8691	210.842	27.9397	362.88800000000003	5.99563	77.1373
ENSG00000109670	33.5849	32.4747	45.6173	31.0529	21.9608	27.2308
ENSG00000109674	18.7609	1.39365	1.7159799999999998	0.0	1.89378	0.0
ENSG00000109680	8.27045	15.7688	7.396539999999999	22.430999999999997	6.80245	13.2459
ENSG00000109684	0.0	2.3601900000000002	334.19699999999995	19.2284	0.0	13.0106
ENSG00000109685	65.8218	36.5389	56.1473	37.5741	73.8813	34.1611
ENSG00000109686	31.1421	74.8738	10.845999999999998	110.74700000000001	15.5164	56.1115
ENSG00000109689	27.0809	85.0727	18.77	36.9468	17.8192	56.3843
ENSG00000109705	0.0	0.0	3.1354900000000003	0.0	0.0	0.0
ENSG00000109736	192.717	185.472	274.329	125.656	231.424	131.178
ENSG00000109738	27.335	31.1114	8.840060000000001	12.9981	0.0	10.554
