ENSEMBL ID	hM1	hM2	hM3	hM4	hM5	hM6
ENSG00000144476	123.573	196.575	639.007	345.535	37.9682	417.575
ENSG00000144481	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000144488	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000144504	14.4247	12.1409	20.5245	6.7381899999999995	18.480999999999998	11.2919
ENSG00000144524	37.5525	45.3495	69.2248	38.5922	40.3229	53.1242
ENSG00000144535	12.9824	23.6911	25.8887	30.3898	24.3953	24.4877
ENSG00000144550	0.0	0.0	0.6858270000000001	0.0	1.32331	0.0
ENSG00000144554	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000144559	24.2196	27.8555	27.6786	29.6312	18.576	17.0249
ENSG00000144560	21.2295	26.8582	52.7423	15.5838	16.2827	74.6154
ENSG00000144566	96.6516	112.396	209.171	151.75	68.4673	85.8688
ENSG00000144567	49.4452	81.5107	117.10799999999999	68.5588	34.7632	37.6534
ENSG00000144579	221.56	146.63	215.511	80.4005	78.1257	83.15100000000001
ENSG00000144580	36.0422	39.7075	65.9788	95.8494	25.4613	53.6712
ENSG00000144583	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000144589	4.84848	8.24059	16.8637	8.765889999999999	9.400030000000001	9.940539999999999
ENSG00000144591	30.0803	36.7743	52.6993	67.7418	59.8139	42.4851
ENSG00000144597	6.2455	15.0845	31.8599	19.6118	5.58854	10.2438
ENSG00000144619	1.02749	1.2408299999999999	13.9377	1.7599	0.0	0.631981
ENSG00000144635	168.547	99.2665	89.7049	150.157	95.6529	59.8355
ENSG00000144642	0.0	5.68861	9.8304	2.42049	7.58713	17.384
ENSG00000144644	36.9254	41.2889	27.8268	8.784189999999999	28.9111	11.3559
ENSG00000144645	3.35596	1.6211	19.1429	6.89775	0.900885	5.77963
ENSG00000144649	0.0	7.00085	15.1226	7.4471300000000005	11.6716	0.0
ENSG00000144655	19.0595	84.9064	790.197	257.899	119.383	301.671
ENSG00000144659	229.925	185.109	154.891	360.654	87.7099	122.068
ENSG00000144668	13.0483	10.9252	21.4212	15.1975	5.60438	4.4943599999999995
ENSG00000144671	0.9137860000000001	0.735675	1.27131	2.3477200000000003	4.906000000000001	2.24818
ENSG00000144674	87.4517	191.169	101.927	135.901	105.719	64.1194
ENSG00000144677	32.9004	45.9118	44.2471	11.2704	8.83189	10.7926
ENSG00000144681	2.65574	1.06905	6.46593	4.54879	0.0	4.9004199999999996
ENSG00000144711	92.6445	97.7633	90.2973	60.0663	39.3421	30.906
ENSG00000144712	700.6510000000001	613.691	271.94	498.695	206.488	280.607
ENSG00000144713	9834.37	10908.6	7363.6	20092.3	10000.7	10404.4
ENSG00000144724	4.72649	6.1469	22.2564	12.1434	10.248	12.0758
ENSG00000144730	0.0	0.594809	4.11152	0.0	0.9916510000000001	1.8177
ENSG00000144736	12.2601	19.7408	25.5854	29.1656	9.14207	16.7574
ENSG00000144741	54.8078	33.0937	29.956	65.3775	49.9184	33.7107
ENSG00000144744	35.338	54.147	68.1955	52.7174	38.2511	29.448
ENSG00000144746	802.546	739.1389999999999	842.84	818.3480000000001	356.27	414.874
ENSG00000144747	23.5497	29.3687	39.8304	51.409	21.6924	19.8811
ENSG00000144749	168.845	246.71400000000003	157.161	160.55200000000002	84.6825	113.09100000000001
ENSG00000144771	0.0	0.0	1.09192	0.0	0.0	1.93094
ENSG00000144785	94.1813	119.42299999999999	134.306	118.97	60.0456	72.4103
ENSG00000144791	29.6269	32.7967	23.1854	15.8579	14.9121	18.2227
ENSG00000144792	0.0	1.3229	3.4291300000000002	1.40723	4.41102	2.02135
ENSG00000144802	0.0	44.1836	358.13199999999995	12.6826	4.67694	42.8642
ENSG00000144810	4.14027	5.55545	50.8815	5.909590000000001	4.63096	10.1863
ENSG00000144815	164.56599999999997	171.66	100.54	40.4422	76.8289	52.8103
ENSG00000144820	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000144821	0.598432	0.963576	0.416285	0.0	2.40968	4.41694
ENSG00000144824	8.353069999999999	4.2795	64.4451	4.5523	2.03848	15.8803
ENSG00000144827	78.032	68.0575	96.4999	98.3842	40.7306	26.664
ENSG00000144834	0.0	2.2820099999999996	0.0	0.0	0.0	10.4605
ENSG00000144837	5.641859999999999	2.27109	11.7739	24.1586	9.465760000000001	15.6157
ENSG00000144840	28.9007	32.9623	45.2343	16.5005	16.1629	26.664
ENSG00000144843	30.2346	18.2561	23.1352	25.8931	16.2326	48.3508
ENSG00000144847	8.61952	7.930789999999999	5.99597	8.43634	1.65275	19.6917
ENSG00000144848	40.0716	39.2743	78.7769	79.0795	65.4771	21.4321
ENSG00000144852	0.0	0.0	0.0	0.0	0.0	1.47651
ENSG00000144857	15.2876	20.796	61.6067	8.12632	7.783189999999999	29.1817
ENSG00000144867	49.3368	46.3404	60.0601	95.0677	30.3512	17.7016
ENSG00000144868	215.37	54.1847	84.2721	46.111000000000004	72.2683	49.6754
ENSG00000144891	13.5224	21.7733	74.207	63.0501	28.2333	53.5999
ENSG00000144893	0.0	0.0	0.34279899999999996	0.422029	0.330716	0.9093049999999999
ENSG00000144895	164.519	186.672	190.071	407.85400000000004	154.96200000000002	110.06700000000001
ENSG00000144908	277.061	304.895	235.416	399.176	183.858	252.378
ENSG00000144909	109.37299999999999	123.397	115.936	361.291	89.8794	92.4425
ENSG00000144935	1.2912299999999999	1.55932	10.3295	2.21163	6.06588	4.7651900000000005
ENSG00000144959	17.7156	19.0167	18.896	68.7785	12.6817	8.717089999999999
ENSG00000144962	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000145012	5.74794	3.30542	23.4194	17.5806	8.81713	22.2225
ENSG00000145014	1.20716	1.94373	9.237039999999999	5.16907	11.3419	7.424869999999999
ENSG00000145016	3.97422	13.1983	22.8077	12.3378	13.3357	5.49996
ENSG00000145020	3.9728800000000004	29.8527	64.485	15.8778	56.8796	71.679
ENSG00000145022	13.8398	27.8555	62.5777	0.0	9.288	42.5623
ENSG00000145029	8.1433	37.1509	60.4235	20.9219	18.2168	36.7306
ENSG00000145040	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000145041	33.2581	63.6934	59.9413	55.2386	31.7888	50.8303
ENSG00000145050	20.2835	35.3816	131.691	101.33	40.8374	45.7447
ENSG00000145075	0.694926	3.35684	3.38386	0.0	3.7309699999999997	1.7097200000000001
ENSG00000145087	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000145088	4.2971900000000005	3.4596	13.4516	1.84007	11.5355	13.2154
ENSG00000145103	0.0	0.0	5.29056	0.0	0.0	0.0
ENSG00000145107	0.0	0.0	4.5267599999999995	2.78651	0.0	0.0
ENSG00000145113	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000145147	5.71293	5.68161	24.7795	2.87799	4.5105900000000005	4.13396
ENSG00000145191	135.923	130.303	137.18200000000002	167.543	100.18299999999999	91.8175
ENSG00000145192	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000145194	2.52733	1.2208299999999999	2.10969	7.35902	2.03533	3.1089700000000002
ENSG00000145198	0.8632139999999999	0.0	1.20095	0.739261	0.0	1.06188
ENSG00000145214	5.73516	4.617290000000001	9.30892	3.27442	7.697839999999999	4.70338
ENSG00000145216	22.5856	41.0943	49.9615	44.1008	40.0155	32.2289
ENSG00000145217	2.0600099999999997	1.65848	10.031	0.0	1.38249	2.5341099999999996
ENSG00000145220	23.1025	44.6387	40.1768	33.6346	21.706	31.2613
ENSG00000145241	4.33511	16.5781	38.4492	13.9223	10.1827	29.3304
ENSG00000145242	0.0	0.0	0.678565	0.0	0.0	0.0
ENSG00000145244	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000145246	0.381849	0.614842	17.5312	4.2512300000000005	5.63777	1.8789200000000001
ENSG00000145247	4.02715	9.72659	14.007	10.3466	5.40531	4.95397
ENSG00000145248	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000145283	0.0	0.0	3.7511400000000004	6.1575	4.82523	6.633489999999999
ENSG00000145284	0.0	0.0	16.73	0.0	4.61153	8.45293
ENSG00000145287	0.0	0.0	39.134	0.0	15.1019	0.0
ENSG00000145293	42.9094	38.0003	73.1299	55.1218	57.5937	36.9493
ENSG00000145321	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000145331	2.26064	14.5601	9.43538	5.80807	3.0342700000000002	5.56182
ENSG00000145332	39.0384	43.6943	16.5586	35.879	11.502	10.5416
ENSG00000145335	6.01607	4.84345	8.36989	10.3044	0.0	0.0
ENSG00000145337	509.287	356.958	516.823	451.55	281.472	280.08099999999996
ENSG00000145348	1.80925	6.31194	18.0394	9.81321	10.5231	11.8701
ENSG00000145349	86.5344	68.1364	56.8882	135.187	38.2905	60.8284
ENSG00000145354	62.0103	46.0833	72.9995	44.9358	25.6096	41.0747
ENSG00000145358	308.215	402.91900000000004	326.911	224.755	118.78299999999999	322.839
ENSG00000145362	35.5108	64.1325	41.0592	33.0829	29.9505	33.9431
ENSG00000145365	19.3939	10.4092	56.2122	22.1454	0.0	11.9286
ENSG00000145375	1.14126	0.918811	4.76335	2.93214	0.7659100000000001	4.21174
ENSG00000145384	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000145386	1.49335	1.2022700000000002	5.1940800000000005	1.27891	2.0044	0.0
ENSG00000145388	10.3394	16.6482	24.7737	20.660999999999998	12.3357	16.9586
ENSG00000145390	44.3289	67.1784	48.9755	83.7431	78.7488	65.7579
ENSG00000145391	208.24200000000002	197.378	116.09200000000001	174.545	83.257	69.0379
ENSG00000145414	17.4224	36.469	29.0868	71.6192	30.4001	38.5777
ENSG00000145416	0.0	0.0	5.8124199999999995	2.86233	0.0	0.0
ENSG00000145423	0.0	57.8851	228.641	8.79643	13.7864	88.4465
ENSG00000145425	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000145428	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000145431	13.4538	49.3432	41.5948	17.923	12.0386	22.0668
ENSG00000145439	27.2111	51.117	55.2091	52.4335	33.4797	16.7368
ENSG00000145451	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000145476	0.996577	3.20932	36.742	15.3625	18.7267	2.45186
ENSG00000145491	0.0	2.40211	10.3776	0.0	0.0	0.0
ENSG00000145495	70.4214	97.12899999999999	70.2528	111.736	40.2996	58.4238
ENSG00000145506	3.9622	0.0	2.75621	0.0	3.5454199999999996	4.87407
ENSG00000145526	0.0	0.0	0.0	0.0	0.0	0.750167
ENSG00000145536	0.419209	0.337498	0.8748389999999999	0.359013	0.0	0.515687
ENSG00000145545	18.994	15.2918	15.8553	9.759960000000001	10.1977	0.0
ENSG00000145555	5.15681	4.6401	25.3215	8.053289999999999	5.29296	5.59731
ENSG00000145569	0.0	1.3068799999999998	5.64599	13.9019	2.1787900000000002	1.9968700000000001
ENSG00000145592	7126.11	8155.67	5209.1	14275.6	10495.3	11247.7
ENSG00000145604	6.9264	18.9595	8.67274	1.18636	3.71869	5.11228
ENSG00000145623	1.9166900000000002	4.11493	27.9994	12.5846	18.0083	43.2265
ENSG00000145626	21.2536	25.6664	8.87075	7.28068	21.3952	3.92175
ENSG00000145632	15.0479	15.7492	53.3853	9.02095	12.1185	59.2352
ENSG00000145642	0.0	0.0	0.0	0.0	0.0	4.4659
ENSG00000145649	2.13614	3.43955	23.7753	1.8294	0.0	2.62776
ENSG00000145675	56.0879	82.435	87.1061	142.985	71.7806	126.76
ENSG00000145681	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000145685	9.32872	7.51041	25.9572	7.98917	0.0	0.0
ENSG00000145687	7.848439999999999	11.3736	16.3788	1.34429	12.6412	7.72376
ENSG00000145692	0.0	0.0	1.0526799999999998	1.29598	0.0	0.0
ENSG00000145700	0.48903	0.0	0.0	0.0	0.0	0.0
ENSG00000145703	0.328637	1.3229	13.7165	1.12579	1.32331	3.63844
ENSG00000145708	0.0	2.65469	19.497	0.0	0.0	4.05627
ENSG00000145715	9.84942	27.5204	34.6607	21.3358	13.2201	21.3815
ENSG00000145721	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000145723	39.8978	32.1211	37.2696	37.0974	22.9506	18.2297
ENSG00000145725	3.2016	2.8997599999999997	13.0843	2.0564	3.76009	3.9384300000000003
ENSG00000145730	158.79399999999998	182.63299999999998	216.06799999999998	191.28599999999997	69.4841	160.994
ENSG00000145734	5.85401	10.6554	10.269	7.19315	8.88222	7.5143699999999995
ENSG00000145740	27.8527	24.848000000000003	52.8889	34.1682	26.2702	15.7424
ENSG00000145741	1440.05	1541.27	1317.98	3131.54	1307.53	1253.92
ENSG00000145743	123.555	215.328	130.439	125.73100000000001	40.9716	33.9743
ENSG00000145757	0.0	0.0	2.9463	0.0	0.0	2.60511
ENSG00000145777	0.0	0.0	4.95319	0.0	19.1144	0.0
ENSG00000145779	5.90756	4.75609	47.2588	7.58891	3.9646199999999996	7.26715
ENSG00000145780	106.661	104.12700000000001	77.7016	189.88299999999998	55.2358	70.2533
ENSG00000145781	46.6209	37.5338	72.3455	39.9264	28.8809	39.7041
ENSG00000145782	46.7422	52.684	80.204	80.0606	33.4604	42.1664
ENSG00000145794	3.7504800000000005	4.90661	2.93505	0.802982	2.5169799999999998	6.34373
ENSG00000145808	0.41636599999999996	0.33521	0.579272	0.356579	1.6765599999999998	0.0
ENSG00000145817	36.9027	29.7098	78.5216	57.6302	14.5681	18.6923
ENSG00000145819	3.62295	6.80583	16.3815	21.2019	8.91511	24.5121
ENSG00000145824	186.574	290.402	302.834	58.5872	116.86399999999999	359.57099999999997
ENSG00000145826	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000145832	0.0	0.0	3.51134	0.0	0.0	0.0
ENSG00000145833	39.5721	67.2576	71.3674	80.7496	49.8357	60.6989
ENSG00000145839	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000145850	0.0	2.00786	1.7348700000000001	0.0	0.0	0.0
ENSG00000145860	19.6002	27.7725	80.71600000000001	40.9572	19.9939	25.0755
ENSG00000145861	23.0303	12.3609	42.7213	6.57442	7.7279100000000005	25.9696
ENSG00000145863	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000145864	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000145868	40.4483	43.8533	55.1485	51.7293	23.8878	25.2103
ENSG00000145879	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000145882	3.06432	4.1117300000000006	11.3687	7.8729	6.85497	5.02607
ENSG00000145888	0.0	0.930701	0.0	0.0	0.0	0.0
ENSG00000145901	638.128	428.588	362.478	452.939	335.155	251.708
ENSG00000145907	251.12400000000002	366.102	277.77	354.564	214.08	221.252
ENSG00000145908	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000145911	10.9995	6.88765	25.5052	10.4667	18.0446	21.0482
ENSG00000145912	405.14	195.703	217.40900000000002	376.704	191.62	180.36599999999999
ENSG00000145916	146.985	104.09200000000001	124.969	78.0917	67.5889	78.6872
ENSG00000145919	655.0830000000001	483.44800000000004	375.525	638.936	276.805	238.769
ENSG00000145920	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000145934	0.231242	0.0	1.2868700000000002	0.0	0.0	0.0
ENSG00000145936	5.22673	6.31194	132.709	0.0	0.0	6.42962
ENSG00000145949	18.914	31.5423	11.2775	2.314	77.9732	16.6192
ENSG00000145975	0.0	0.0	0.0	0.0	1.16716	0.0
ENSG00000145979	55.831	26.9692	31.07	71.7209	52.4561	6.868010000000001
ENSG00000145982	77.2998	60.1233	61.063	74.0542	38.6876	58.0209
ENSG00000145990	30.52	23.1258	31.2214	30.75	33.7355	19.8762
ENSG00000145996	15.2581	36.8523	32.5496	35.7169	16.3838	23.775
ENSG00000146005	0.0	0.535248	1.38743	0.0	0.892352	2.45352
ENSG00000146006	0.0	0.0	2.82455	0.869344	1.3625	0.0
ENSG00000146007	229.475	284.226	333.584	360.29400000000004	225.081	180.953
ENSG00000146013	1.45502	1.1714200000000001	11.1337	3.7382699999999995	0.0	1.7898900000000002
ENSG00000146021	0.8852479999999999	1.4254	9.237039999999999	1.51626	1.1881899999999999	3.26694
ENSG00000146038	0.0	1.1532	0.0	8.58699	0.0	0.0
ENSG00000146039	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000146054	257.774	266.064	210.35	35.378	645.4019999999999	430.92900000000003
ENSG00000146063	138.18200000000002	110.18799999999999	94.292	73.2578	37.094	40.4722
ENSG00000146066	2921.32	1918.94	1390.17	2359.68	2049.64	1919.33
ENSG00000146067	12.4661	53.7237	85.1875	33.9122	125.984	90.2067
ENSG00000146070	2.36777	0.9531280000000001	2.47063	54.7498	0.0	2.9127
ENSG00000146072	4.4755199999999995	7.206339999999999	73.6813	16.6091	38.0451	25.6925
ENSG00000146083	17.1959	15.8219	46.138999999999996	27.3496	21.4321	21.1535
ENSG00000146085	90.78	102.32	100.464	196.482	54.2771	44.669
ENSG00000146090	1.1993	0.0	0.8342639999999999	0.0	0.0	2.9506200000000002
ENSG00000146094	2.4689099999999997	5.96304	25.7616	0.0	3.3138099999999997	6.0742199999999995
ENSG00000146109	104.62200000000001	86.7068	96.3236	113.316	61.9523	68.1352
ENSG00000146112	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000146122	33.2651	92.5527	48.6623	281.11400000000003	124.755	26.4782
ENSG00000146147	203.335	403.381	228.74900000000002	561.572	185.429	272.871
ENSG00000146151	0.0	0.0	8.849789999999999	0.0	4.87878	6.7071
ENSG00000146192	0.788623	0.6349090000000001	4.3887	1.35076	3.17551	2.91036
ENSG00000146197	0.0	0.0	10.4709	0.515641	0.0	0.0
ENSG00000146205	0.818854	0.659247	0.569617	0.701271	0.0	0.0
ENSG00000146215	0.0	0.0	0.0	0.0	0.0	3.4602199999999996
ENSG00000146216	0.0	0.0	0.525262	0.0	0.0	0.0
ENSG00000146221	0.0	0.0	0.0	1.37205	0.0	0.0
ENSG00000146223	91.8341	83.176	124.57	72.7487	27.7338	42.3634
ENSG00000146232	6.2988800000000005	3.38075	14.6056	8.09159	4.2272300000000005	3.87426
ENSG00000146233	1.12428	1.8102900000000002	9.385	0.0	0.0	4.14909
ENSG00000146243	0.0	1.7348599999999998	4.496980000000001	9.22725	0.0	7.9524300000000006
ENSG00000146247	3.7005	11.2293	6.7324399999999995	11.4576	9.93375	12.6059
ENSG00000146263	0.422332	2.04008	1.7627099999999998	0.361687	0.0	1.03906
ENSG00000146267	0.0	1.37184	8.297310000000001	1.45929	0.0	0.0
ENSG00000146276	0.0	0.0	0.755572	0.930205	0.0	0.0
ENSG00000146278	1512.39	1809.2	2083.31	3592.95	1525.33	2359.73
ENSG00000146281	25.6508	47.6564	42.5497	62.523	26.4839	31.5542
ENSG00000146282	17.9968	35.4979	38.8091	41.6139	19.3245	29.8871
ENSG00000146285	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000146350	0.41507700000000003	0.0	1.73243	0.0	0.0	0.510604
ENSG00000146352	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000146360	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000146373	33.5367	25.6499	19.8297	28.721	6.75203	22.6902
ENSG00000146374	76.1971	67.0962	127.54299999999999	6.11771	22.3722	35.15
ENSG00000146376	14.5426	20.6612	57.7221	7.326110000000001	21.8158	10.5232
ENSG00000146378	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000146383	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000146385	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000146386	10.0268	0.0	27.8996	0.0	26.9163	0.0
ENSG00000146399	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000146409	4.10187	5.50392	10.4624	2.34191	9.175989999999999	1.68196
ENSG00000146410	0.0	0.0	1.52803	0.0	11.7934	0.0
ENSG00000146411	13.5847	25.7796	41.1744	60.663000000000004	6.5120000000000005	9.5492
ENSG00000146414	6.1807099999999995	7.856839999999999	7.0149300000000006	8.35768	8.73248	6.0025
ENSG00000146416	46.2412	81.4364	72.3749	59.4018	50.4284	21.3312
ENSG00000146425	184.88400000000001	367.98400000000004	350.106	532.184	213.68900000000002	176.893
ENSG00000146426	11.7525	16.1542	20.9369	28.7218	11.1575	22.2148
ENSG00000146433	13.369000000000002	9.86628	20.9247	3.81644	13.4581	4.11146
ENSG00000146453	0.0	0.920593	0.795431	0.9792770000000001	0.0	0.0
ENSG00000146457	18.8277	61.7142	146.874	150.876	97.4732	115.804
ENSG00000146463	31.4362	35.4845	34.7181	19.9835	12.6148	23.1229
ENSG00000146469	0.0	5.7325800000000005	0.0	0.0	4.77861	4.3796
ENSG00000146476	52.8551	69.6319	73.5349	76.1282	45.1456	38.4205
ENSG00000146477	77.1695	26.9221	55.4706	134.38	98.3993	39.554
ENSG00000146530	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000146535	57.9189	48.2376	129.20600000000002	42.7604	24.1262	54.0507
ENSG00000146540	201.90900000000002	89.4047	122.897	216.145	60.9764	111.77
ENSG00000146555	2.21571	2.97305	8.90532	1.47587	2.97396	4.542730000000001
ENSG00000146576	50.7837	48.6729	72.3353	82.8409	58.4253	40.1601
ENSG00000146587	13.8254	21.0244	18.166	11.1823	8.2474	6.6139
ENSG00000146592	3.8251	2.05302	14.1912	5.45972	6.84548	18.8217
ENSG00000146618	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000146648	12.1013	21.0439	23.5704	31.9199	19.4911	23.2227
ENSG00000146670	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000146674	14.8321	22.3895	140.577	385.83099999999996	54.7466	104.912
ENSG00000146678	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000146700	1.7401900000000001	1.401	9.68417	0.0	0.0	0.0
ENSG00000146701	3489.36	3351.02	1602.95	4020.95	2015.5	1530.11
ENSG00000146729	1151.98	1474.19	885.337	1036.11	499.65	402.235
ENSG00000146731	247.99599999999998	210.017	273.416	353.64099999999996	183.703	178.437
ENSG00000146733	11.6287	14.0431	6.06693	17.428	3.9020599999999996	17.8812
ENSG00000146755	4.7855099999999995	15.411	26.6315	0.0	6.4232	11.7737
ENSG00000146776	0.8436959999999999	2.0377400000000003	7.6296800000000005	4.33528	2.26485	5.1893400000000005
ENSG00000146802	14.0375	26.1716	38.0316	31.0036	14.8748	12.7239
ENSG00000146809	113.992	234.768	112.48899999999999	40.1087	65.2332	40.2198
ENSG00000146826	7.086239999999999	18.7451	29.5763	4.33478	20.3813	9.96238
ENSG00000146828	6.68452	5.83007	55.0242	10.9723	9.71976	8.90816
ENSG00000146830	15.2008	59.8786	95.167	47.8879	82.3399	46.0802
ENSG00000146834	180.322	172.52599999999998	203.608	136.524	122.77	170.385
ENSG00000146839	0.0	0.0	0.183255	0.0	0.0	0.0
ENSG00000146842	9.0648	14.5959	15.7643	24.0658	10.9502	5.5755
ENSG00000146856	0.5424869999999999	0.0	1.50948	0.0	1.4562700000000002	1.33467
ENSG00000146857	0.0	0.0	1.35087	0.0	0.0	0.0
ENSG00000146858	0.0	0.0	16.3788	0.0	6.32059	0.0
ENSG00000146859	93.5833	100.45700000000001	189.872	520.944	52.3372	239.835
ENSG00000146872	28.0685	39.6834	42.38399999999999	43.3857	20.2153	31.1596
ENSG00000146904	0.0	0.419013	4.34454	0.0	0.0	0.0
ENSG00000146909	16.3408	26.3114	34.1013	13.9943	13.1597	12.0609
ENSG00000146910	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000146926	400.17900000000003	290.226	187.88400000000001	206.762	242.669	315.98
ENSG00000146950	0.0	0.0	5.99597	1.05454	0.0	0.0
ENSG00000146955	0.0	0.0	4.41944	0.0	0.0	0.0
ENSG00000146963	150.687	224.153	235.329	280.319	175.46599999999998	208.69099999999997
ENSG00000146966	11.7625	6.55605	24.546999999999997	11.6233	18.2168	15.5827
ENSG00000147003	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000147010	25.0812	21.5386	61.065	26.4916	8.97717	25.7112
ENSG00000147027	120.04899999999999	80.5415	167.019	85.6757	26.8554	8.20432
ENSG00000147036	1.2002700000000002	0.9663229999999999	0.0	0.0	0.0	0.0
ENSG00000147041	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000147044	7.54972	6.07816	21.4111	7.9576899999999995	7.7949	5.00082
ENSG00000147050	18.747	20.7883	35.1859	55.7382	9.495289999999999	29.5883
ENSG00000147065	115.955	67.3683	668.573	127.969	178.09900000000002	274.988
ENSG00000147081	0.0	0.0	1.54414	0.0	0.0	0.0
ENSG00000147082	0.0	0.0	0.0	0.0	0.0	5.0365400000000005
ENSG00000147099	14.1453	3.41644	11.8078	9.69127	11.3916	17.4007
ENSG00000147100	23.8212	11.9863	49.711999999999996	5.10015	3.99666	10.9888
ENSG00000147113	17.1531	10.8504	69.8882	24.1335	41.1127	31.6511
ENSG00000147118	0.0	197.774	341.77	0.0	329.724	0.0
ENSG00000147123	3417.51	2818.28	1402.26	3783.77	2337.16	2022.02
ENSG00000147130	21.2186	25.6242	39.5364	17.5228	8.13715	12.1188
ENSG00000147133	11.4993	19.3327	28.9383	22.5926	16.7964	29.1236
ENSG00000147138	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000147140	113.035	179.303	230.442	248.24	190.774	169.338
ENSG00000147144	0.0	1.8648200000000001	9.13059	0.0	1.0363200000000001	2.84938
ENSG00000147145	1.45359	0.0	0.0	0.0	0.0	0.0
ENSG00000147160	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000147162	40.7809	195.233	227.453	220.77599999999998	260.0	229.332
ENSG00000147164	125.335	113.014	111.598	133.09799999999998	40.3744	24.6688
ENSG00000147166	98.3718	60.7182	39.9176	71.6092	79.2218	58.4888
ENSG00000147168	1.9626299999999999	1.58009	35.4968	0.0	2.63428	14.4859
ENSG00000147174	11.9832	9.64751	0.0	0.0	0.0	29.4822
ENSG00000147180	2.76018	1.11109	13.4404	0.0	3.70476	5.09313
ENSG00000147202	19.1076	37.6034	36.1831	31.8186	34.9078	41.7868
ENSG00000147206	0.0	0.0	0.8696450000000001	0.0	0.0	0.0
ENSG00000147223	0.0	5.87448	0.0	0.0	0.0	0.0
ENSG00000147224	187.248	116.175	158.935	214.795	69.1729	86.6425
ENSG00000147231	3.40087	8.21397	8.043510000000001	8.73757	0.912942	5.85698
ENSG00000147234	0.0	0.0	0.0	0.0	1.02187	0.0
ENSG00000147246	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000147251	1.5279200000000002	4.9204300000000005	37.7317	3.7074800000000003	5.12702	10.9641
ENSG00000147255	3.2429900000000003	0.65272	2.81989	1.04149	1.0882	2.4933400000000003
ENSG00000147256	1.01932	1.6412799999999999	4.96347	0.8729520000000001	2.7363	6.26955
ENSG00000147257	22.3053	8.61969	185.574	42.0253	0.0	23.0486
ENSG00000147274	375.598	494.81699999999995	554.222	867.518	137.491	378.032
ENSG00000147316	18.0851	38.8268	27.2578	63.2435	4.0456900000000005	22.2473
ENSG00000147364	83.5964	66.1215	66.3136	76.6165	76.7716	30.6703
ENSG00000147378	0.0	0.0	3.1548	0.0	0.0	0.0
ENSG00000147382	176.232	109.63600000000001	105.875	137.205	139.774	88.6869
ENSG00000147383	38.8416	36.2083	55.4607	56.0239	10.9756	20.1182
ENSG00000147394	2.30303	1.8541299999999998	1.60205	0.9861629999999999	1.54558	1.4165299999999998
ENSG00000147400	63.1687	50.8562	122.061	48.0872	23.5517	56.1214
ENSG00000147402	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000147403	4030.82	3369.71	2792.21	6371.66	2593.75	2993.09
ENSG00000147408	3.82096	9.99765	48.5079	8.18074	11.5393	7.0505
ENSG00000147416	78.5294	111.045	137.268	171.582	37.8372	52.0167
