	Human_Muscle_Relative_Gene_Expression_Difference(RPKM)	Chimp_Muscle_Relative_Gene_Expression_Difference(RPKM)	Rhesus_Monkey_Muscle_Relative_Gene_Expression_Difference(RPKM)
MARK4	0.9693987282717514	1.0957099749824133	0.9348912967458356
PROM1	0.26668722037493736	1.9028006315363248	0.8305121480887383
CCDC124	0.7196892289948363	1.6816457519082346	0.5986650190969293
PAFAH1B1	0.571371607153871	1.4100796104612263	1.0185487823849029
NOS2	1.2317443096352498	1.4043155680015411	0.36394012236320905
DNAH9	1.8821676638916551	0.3452152752728197	0.7726170608355248
KIAA0100	0.5693134259207444	1.1543565611602042	1.2763300129190511
SLC13A2	0.0	0.6020667818184787	2.3979332181815214
GAS7	0.8417624455994955	1.0781759245208296	1.0800616298796746
TRAPPC6A	1.3139977306011683	0.0	1.6860022693988317
MATK	1.5961278930226526	0.6408344976120723	0.7630376093652751
CD79B	2.1760637189725456	0.6488567155604686	0.17507956546698525
SCN4A	0.74693458885425	0.8987333089685203	1.35433210217723
ST7L	0.7929809760765157	0.9279509879608518	1.2790680359626327
TKTL1	1.9098490661650869	0.32239824206580714	0.7677526917691059
PAX6	0.2598795690508011	0.8138741910259635	1.9262462399232356
RPUSD1	1.7022855225685098	0.6746191223223111	0.6230953551091791
RHBDF1	1.539227006750184	0.8894001742237002	0.5713728190261158
LUC7L	1.184822565038212	1.0371220343119951	0.7780554006497927
CACNA2D2	1.2624120356062276	1.39879504596741	0.33879291842636233
BAIAP3	1.5878047714554118	1.1858062915941383	0.2263889369504501
TSR3	1.7444155019802448	0.7184499838281094	0.5371345141916456
PIGQ	1.2135459126104875	1.2446423515065077	0.5418117358830042
CRAMP1L	0.7507877872432236	1.329908702935103	0.9193035098216734
TEAD3	1.2562525144393741	1.0264310115352209	0.7173164740254053
SELE	2.8741772187268078	0.11849132168198236	0.007331459591209449
DNAJC11	0.8651723420646628	1.2454493035647378	0.8893783543705996
FMO3	0.5061494765047431	1.4408120710162549	1.0530384524790022
MYLIP	1.076428214441301	0.8663013605600725	1.0572704249986262
NOX1	0.0	0.9082793178718984	2.0917206821281016
E2F2	0.0	0.0	3.0
PSMB1	0.9811540598799108	1.1227975079364902	0.8960484321835989
SYN1	0.32808596386769107	0.24380112669459536	2.428112909437714
JARID2	1.0600956900244949	1.144430291157993	0.7954740188175121
CDKL5	0.9184595754278341	1.6261986270580826	0.4553417975140834
CAMK1G	1.3361439495780931	1.1558432179424298	0.5080128324794775
CDK11A	0.7074846557806079	1.3846265864924714	0.9078887577269208
NADK	1.0300044842696543	0.8250104239601608	1.1449850917701851
TFAP2B	0.0	0.0	3.0
DLEC1	1.8517976962007927	0.9312107214012544	0.21699158239795335
CYTH3	1.0599623213326306	1.1538953279595137	0.786142350707856
ADAM22	0.371360712407918	2.2449359278095766	0.38370335978250536
SYPL1	0.8079946810191234	1.0529825280106546	1.1390227909702222
CYB561	0.9175330597819472	0.7337429607925171	1.348723979425536
SPAG9	0.5645726293691942	1.7232227559754514	0.7122046146553539
CELSR3	0.9355699569971292	1.4699153909697236	0.5945146520331475
AASS	1.020650597080858	1.0943446691313965	0.8850047337877457
PLEKHG6	2.0050569464207544	0.8060252189083057	0.18891783467094067
SS18L2	0.6340285929070366	0.4382858466925604	1.9276855604004035
MPND	1.1064834967043935	0.935415616775263	0.9581008865203432
MGST1	2.4463410165752073	0.26345168075216696	0.290207302672626
CRY1	0.7298023368335421	1.2139475071475037	1.0562501560189543
NFIX	0.8439715018257121	0.6849440092354702	1.471084488938818
ST3GAL1	1.2103526960025386	1.4363209365311649	0.35332636746629603
MMP25	2.4768348788313115	0.21942294821011074	0.303742172958578
PKD1	1.1093597783714322	1.1685044332852341	0.722135788343334
MAPK8IP2	0.6703176296098788	0.8704025100580369	1.459279860332084
MED24	0.7746810179441739	1.701322405384622	0.5239965766712043
RHOBTB2	1.2104897707885656	1.1527310450971493	0.6367791841142851
HEATR5B	0.7315866665957534	0.6924607674963623	1.575952565907884
SEC62	0.9423101442736784	1.0741534870351357	0.9835363686911858
RPS20	1.7446382719642504	0.9973980941965652	0.25796363383918497
CSDE1	0.6973732603323368	1.3053280395400146	0.9972987001276484
UBE3C	0.7822472614910627	1.3503311579370851	0.8674215805718518
REV3L	0.6917882821964625	1.5338907234574255	0.7743209943461121
TENM1	1.7865679731067072	0.90348520620474	0.3099468206885532
PAX7	1.2830046434206144	1.0094998055893525	0.7074955509900331
MASP2	0.987651849545172	1.2038544616951128	0.8084936887597147
IYD	0.0	0.0	3.0
FAM76A	0.7941967000500374	1.218584232393373	0.9872190675565896
TRAF3IP3	0.5324909771822907	0.501353474013555	1.9661555488041544
POMT2	0.4088118327288946	2.179247747012856	0.4119404202582497
VTA1	0.8622839888934304	1.3597862835498946	0.7779297275566748
MLXIPL	1.124477409295739	1.0360705933068908	0.8394519973973704
BAZ1B	0.5603596181722862	1.3934073169832282	1.0462330648444855
RANBP9	0.7141718826302225	1.3243893305839094	0.9614387867858682
SPRTN	0.784445199190668	1.4168857580612702	0.7986690427480622
METTL13	1.0997227723050669	0.8741019799116241	1.0261752477833088
DYRK4	1.747342177515134	1.2526578224848657	0.0
ZNF207	0.8218628565586865	1.3469825740121926	0.8311545694291209
UQCRC1	1.0443380426019873	1.0697493321134257	0.8859126252845869
STARD3NL	0.7904204327543632	1.0319791079906933	1.1776004592549432
CD9	1.692732958643292	0.5367315672206915	0.7705354741360165
NCAPD2	0.6064151677368662	1.9812302103569572	0.4123546219061764
IFFO1	0.7532634027699541	1.0435571629742997	1.2031794342557458
PHF7	0.9295578310193378	0.21923667165596752	1.8512054973246943
SEMA3G	1.0098621265782872	1.2501396141043486	0.7399982593173645
NISCH	1.0921268727149	0.9167273822448412	0.9911457450402584
STAB1	0.7153778908764628	0.9423826026212628	1.3422395065022747
FUZ	1.4213569286687278	0.7452325046345446	0.8334105666967274
SLC6A13	0.4514549910083357	0.6627553265511712	1.8857896824404927
IDS	0.7194903282145235	1.5165670418088537	0.7639426299766227
CD4	0.5420879462182921	0.5316024747625799	1.926309579019128
LRRC23	0.7304565366049983	2.25049061870565	0.019052844689351908
BTK	1.0966631668730655	1.0865809423671484	0.8167558907597859
HFE	0.9054385492777696	0.24872244974207666	1.8458390009801535
SCMH1	1.2303676776880146	1.1283245370391428	0.6413077852728432
FYN	1.170258699601708	0.9252101968535345	0.9045311035447576
HIVEP2	0.8423273077594968	1.0574723948049316	1.1002002974355716
FMO1	1.2814695234207658	1.0260926754379365	0.6924378011412973
TCEB3	0.4530998591558392	1.3733402690829135	1.1735598717612477
LYPLA2	0.7761573958632867	1.016143219879483	1.2076993842572306
CLCN6	1.1627765022325205	0.8581830748252386	0.9790404229422408
MRC2	1.3348891345543206	0.6979745612600844	0.9671363041855952
NME2	1.5872300288704948	0.4816662261946686	0.9311037449348366
SLC6A7	1.1422510100082015	1.464738219760414	0.3930107702313835
TSPAN9	1.2484505077118662	0.6843436193541046	1.0672058729340297
BTBD7	0.6444686600258832	1.3213449598782263	1.0341863800958906
APBA3	0.7850016819462478	1.5707616096149486	0.6442367084388038
MKS1	0.750907777062248	1.394269901543003	0.8548223213947491
ABHD5	0.5868614785202589	1.4840946952807188	0.9290438261990224
AKAP8L	1.062206376999451	1.1131255304811405	0.8246680925194091
MBTD1	0.8300083071478767	1.4120863397204884	0.757905353131635
UTP18	1.014863162340064	0.2451718945672283	1.7399649430927075
RNF216	0.6568894742884234	1.3109625511419989	1.032147974569578
PTBP1	1.1238313759713534	1.119172775440606	0.7569958485880401
DPF1	1.4726878745315044	0.697180911509984	0.8301312139585112
SYT7	1.2505646164124045	0.8120765601692546	0.937358823418341
LARS2	0.5011953118143749	1.6454634899090153	0.8533411982766098
PIK3C2A	1.077196557904991	1.279981217043573	0.6428222250514362
PLAUR	2.3146879758908416	0.498121060138738	0.18719096397042004
ANLN	0.3763014690594988	1.4009955573031272	1.2227029736373742
WIZ	1.066500740723971	1.071525353701002	0.8619739055750267
RABGAP1	0.7527440042835052	1.2526718806866166	0.9945841150298784
DCN	0.8962718299408936	0.9565556200427408	1.1471725500163652
QPCTL	0.7383637732832671	0.6642260773938033	1.5974101493229294
PPP5C	0.8400529509575836	1.1471007018871853	1.012846347155231
CEP68	0.9677094048539212	1.5420569235731365	0.490233671572942
MAP4K3	0.7215122619565881	1.4992344906371269	0.7792532474062853
ZBTB32	0.0	0.5259084442942558	2.474091555705744
TYROBP	1.6930637675492202	0.8029716082577472	0.5039646241930326
TMEM159	0.9473273210107012	0.9483548220589598	1.1043178569303391
GABRA3	0.0	1.2595767493867225	1.7404232506132775
BRCA1	0.4570495344678575	1.0091316281037968	1.5338188374283457
ERCC1	1.0490522138823315	1.5126504503449576	0.4382973357727109
CD22	1.9866856133763284	0.5729832936282491	0.4403310929954227
SEMA3B	1.2013396490948602	0.637137801782998	1.1615225491221417
MBTPS2	0.8301436232297259	1.2057136562531514	0.9641427205171224
PRICKLE3	1.1087218813201134	1.2366544455827906	0.6546236730970961
LTF	1.5977188353575074	0.939925367303726	0.4623557973387665
EXTL3	0.6915563548095675	1.0032203864344842	1.3052232587559485
NR1H4	0.0	1.6427385561582102	1.35726144384179
ELOVL5	1.6573503453959304	0.6205791209322609	0.7220705336718084
ALOX5	1.9431863587961329	0.7022489811735819	0.35456466003028525
CALCOCO1	0.6910997088177695	1.7149584048868638	0.5939418862953664
UBR7	0.7999042006267718	1.0637271490263571	1.1363686503468706
MAP4K5	0.726211143512102	1.501906387328231	0.7718824691596667
EHD3	0.6596662604024848	1.5180525326550052	0.8222812069425101
PSMC4	0.7238863571142412	1.1579766220898966	1.118137020795862
MAN2B2	1.345161735928147	0.6545643755434861	1.000273888528367
SLC7A14	0.5452062298460144	1.9354781666956151	0.5193156034583709
CLDN11	1.5680695641054332	0.7300357204309771	0.7018947154635901
SLC25A39	0.7983360416042	0.9251052304168521	1.2765587279789476
MVP	1.1305540925845252	0.8980184171650771	0.9714274902503977
NUB1	0.843481283979389	1.2815188767393677	0.8749998392812436
PGM3	0.6793921742212214	1.4575574959491409	0.863050329829638
RWDD2A	1.6528012119397593	0.92437399377843	0.4228247942818105
CLK1	1.1169137259720772	0.7836915622885429	1.09939471173938
POLR3B	0.7517887503573587	0.6706996829625786	1.5775115666800628
ANGEL1	0.4930848642878064	1.006066596892396	1.5008485388197976
RNF14	0.5482313114652403	1.5328095327559927	0.9189591557787666
DNASE1L1	0.8655543028490095	1.1608601308094195	0.9735855663415712
HEBP1	1.4334685337728974	0.8595533606275689	0.7069781055995334
GPRC5A	2.2314091403464578	0.1643008809483542	0.6042899787051871
MAMLD1	1.113990020421044	0.9315209905515476	0.9544889890274084
CD6	0.8783231868213227	0.8783617248045169	1.2433150883741606
TACC3	2.0234640195574136	0.6628006172945802	0.31373536314800604
UFL1	0.801863449450515	1.3304428182780639	0.867693732271421
POLA2	1.026598290770603	1.0223719126745685	0.9510297965548288
ZC3H3	1.1923805433254917	1.1021896315209596	0.7054298251535487
CAPN1	0.9617048076871354	1.0957207227399135	0.9425744695729509
ACPP	0.7231865612634321	0.6507257401625958	1.6260876985739725
MDH1	1.010284391743015	1.0873962330634896	0.9023193751934956
SLC30A9	0.7438644676092716	1.0486605351783862	1.2074749972123424
MTMR11	0.9840238002262128	1.6008971902156046	0.4150790095581827
COX15	0.6687021745701709	1.5762880695079369	0.7550097559218926
CCDC88C	0.9528267035316776	0.9879477635286028	1.059225532939719
YAF2	0.7695760135878579	1.4879053771704864	0.7425186092416554
ZMYND11	0.6602418514290322	1.127819252877185	1.2119388956937822
DPEP1	0.1942863685570592	0.4605892413058645	2.345124390137076
BID	1.545774897309873	0.8704663956277283	0.5837587070623989
MATR3	1.088787723745785	1.4937290987456096	0.4174831775086054
NPC1L1	1.2473253179821702	0.0	1.75267468201783
XYLT2	1.0834965593495227	0.9960920839230748	0.9204113567274019
STMN4	0.2907495851230624	1.7040054174830992	1.0052449973938384
NUDCD3	0.5231985525605942	0.9414884041048852	1.5353130433345208
CHDH	0.4823324369461556	1.4463238181842064	1.071343744869638
IL20RA	0.2638589596209399	0.6369081142831784	2.099232926095881
CLCA1	0.0	0.0	3.0
GLT8D1	0.7565539956157525	0.9202228098737684	1.3232231945104789
ATP2C1	0.6776889221339197	1.2770817413769835	1.0452293364890963
IGF1	0.6839903105281439	0.9184548872819672	1.3975548021898891
SLC38A5	0.16168995516147636	0.4967904603540608	2.3415195844844625
RALBP1	0.5806538530759151	1.383162384407821	1.0361837625162642
RUFY3	0.7099500689241893	1.4279617795009103	0.8620881515749002
CNTN1	0.6080649555796567	1.6303900333015555	0.7615450111187878
SLC11A1	1.1484631065036492	0.3665451176045879	1.4849917758917632
WWTR1	1.0542644722767511	1.4707881053275498	0.4749474223956995
AGPS	0.6810680976595451	1.4990921265208668	0.819839775819588
CXorf56	1.2548863985506469	0.20191563651979252	1.5431979649295604
ATP1A2	0.9677543665802404	0.9639301829992504	1.0683154504205088
TTC27	0.9046921975534692	1.044583374050821	1.0507244283957098
ZNF582	0.0	2.4864652573721697	0.5135347426278302
VSIG2	2.539868445884137	0.3821316468991684	0.07799990721669453
PHLDB1	0.9631781303836938	0.8506714636402369	1.1861504059760697
MARCO	2.1141692320526326	0.5774806776556589	0.3083500902917081
CYP24A1	0.0	3.0	0.0
PRDM11	0.885050807908891	1.3381669201567654	0.7767822719343439
SYT13	1.8641805611536808	0.7970926086391655	0.3387268302071535
SNAI2	1.3289467752148718	0.8176475707074419	0.8534056540776863
CD74	0.9972346844764884	0.617155900766313	1.385609414757199
HGF	1.0342696828021192	1.3705907453570008	0.5951395718408801
ZRANB1	0.730592019104437	1.8864471536870104	0.3829608272085529
NCDN	0.4515536704753447	1.1289141255366677	1.4195322039879874
GPR124	1.2427611626346569	0.6464940486758307	1.1107447886895123
ZFP64	0.9456130708054971	0.8440666786965422	1.2103202504979609
MNAT1	0.8129872510703127	1.2823723829557012	0.904640365973986
SAMD4A	0.7066013344866252	1.4188853987136867	0.8745132667996878
RUNX3	1.5151596410311416	0.9818232823703166	0.5030170765985419
MRE11A	0.7550328604071327	1.3172030336147995	0.9277641059780678
PLEKHB1	0.9778893034450484	1.5764827752381398	0.4456279213168116
SERPINB1	1.5064912502566266	1.0974546379463586	0.39605411179701455
CYP3A43	3.0	0.0	0.0
SLC7A9	0.4411648898382992	0.4515125215213001	2.107322588640401
SPAST	0.4886614806890979	1.4187207527424857	1.0926177665684165
NRXN3	1.4890783908312648	0.8078951611644829	0.7030264480042521
OSBPL5	1.0261053732203826	0.702451941102831	1.2714426856767864
AQR	0.5478646756969097	1.1547455061077674	1.2973898181953227
CPS1	1.5920607214809217	1.4079392785190783	0.0
C8B	1.1768563480981848	1.823143651901815	0.0
FHL1	1.08035578430085	1.2200966986276247	0.6995475170715254
RTFDC1	1.285424584714394	0.9446339065566574	0.7699415087289485
GABRA1	0.0	1.974459964237086	1.025540035762914
NLRP2	2.1813459725778315	0.0	0.818654027422169
SLC45A4	0.8397830045037222	1.080956998134566	1.0792599973617116
RNF10	0.8396912397077051	1.1313917368028117	1.028917023489483
ZNF839	1.47572140403231	0.7639116706564415	0.7603669253112484
ZDHHC6	0.9002005845406317	0.800769464480713	1.2990299509786556
GRAMD1B	0.7087326484793505	1.4197234293103715	0.8715439222102779
RNH1	1.1724053209173948	0.9009873040987234	0.9266073749838818
NDUFS1	0.8743720458808515	1.2930520469547735	0.8325759071643749
RB1CC1	0.4791512030353033	1.6821651684177377	0.8386836285469593
ERP44	0.9184813951433718	1.3088479968388371	0.7726706080177913
ALAS1	1.2893914274069602	0.8323436952704406	0.8782648773225991
BIRC3	0.6473636950865196	0.7356562146788252	1.6169800902346552
GLRX2	0.7490051952890451	1.2799650293726186	0.9710297753383365
SNAPC1	1.0164050042496873	1.248684532294381	0.7349104634559318
DERA	0.6919686557802355	1.4113005968235182	0.8967307473962463
STRAP	0.9996164722367994	1.4835859471685833	0.5167975805946178
DEF6	1.560076246887039	0.6185526404996788	0.8213711126132823
PLEKHO1	1.1785976475914235	1.2678963192668369	0.5535060331417395
GCLM	0.3508176416931167	1.5434080862553603	1.105774272051523
UBR2	0.665497152158119	1.2152688290752574	1.1192340187666234
EHD2	1.0843899105544317	0.9421051013154976	0.9735049881300706
DEPDC1	0.0	1.7866904202174554	1.2133095797825448
CCDC28A	0.951022489432684	0.926237836885548	1.1227396736817683
RRAGD	0.6767074406364046	1.2624550533322307	1.0608375060313646
HSF2	1.3650778577104197	1.0522621808574566	0.5826599614321243
PHF20	0.9515391019867252	1.3190792124465935	0.7293816855666809
HSD17B6	0.0	0.0	3.0
NR1H3	1.304980088395965	0.74342550051844	0.9515944110855952
TYMP	1.4636351882710326	1.220784477180531	0.3155803345484365
NCAPH2	1.361923411662315	0.945195822454308	0.6928807658833768
TOMM34	0.6320022592171461	1.9932496182752732	0.3747481225075807
SEC63	0.7526090920160893	1.3601251501456832	0.8872657578382278
KPNA6	0.3994379540183656	1.2295733873079575	1.3709886586736766
VIM	1.78607092952377	0.6306208125196944	0.5833082579565355
RTEL1-TNFRSF6B	0.9807479275829076	1.173767644503491	0.8454844279136016
FAS	1.594616222365406	0.9867702361425668	0.4186135414920272
RNASET2	0.8044117551334665	0.6538209889182541	1.5417672559482796
CD44	0.8873316650847068	1.03370610061265	1.078962234302643
AGPAT4	1.88592241032269	0.3489418818992733	0.7651357077780367
SLAMF7	0.7430887588183602	0.8181365877665868	1.4387746534150532
MIPEP	0.6661109469841522	1.0778620523061644	1.2560270007096832
PRKCH	0.5491793025985011	1.0076067907032864	1.4432139066982128
INSRR	0.9770016821778515	0.7061884548835738	1.3168098629385752
IFNGR1	0.986244794633822	1.3643983425906396	0.6493568627755388
B4GALT7	0.8692203649834707	0.8512255213091775	1.2795541137073518
SH2D2A	1.3248077499335749	1.2902791371645546	0.3849131129018704
VRK2	0.8430994988444359	1.6326406367425428	0.5242598644130211
