	Human_Prefrontal_Cortex_Relative_Gene_Expression_Difference(RPKM)	Chimp_Prefrontal_Cortex_Relative_Gene_Expression_Difference(RPKM)	Rhesus_Monkey_Prefrontal_Cortex_Relative_Gene_Expression_Difference(RPKM)
ARF5	1.0768700852987196	0.8803846559192534	1.042745258782027
SARM1	0.7474678507325602	0.8499710393167479	1.4025611099506925
PLXND1	1.2218832829427255	0.9759965806102432	0.8021201364470313
AK2	0.5039045117575861	1.4254963016418287	1.070599186600585
CD38	0.4960554141274757	1.1885736232287971	1.3153709626437269
FKBP4	0.8878219302793063	1.1132948580010935	0.9988832117195999
KDM1A	0.9043960180824632	1.1166396016927012	0.9789643802248358
RBM6	1.2905404024387483	1.2654788472928418	0.4439807502684097
CAMKK1	0.7052114195063107	0.956068384025223	1.3387201964684663
RECQL	0.9330903999093773	1.3634804238079536	0.703429176282669
CCDC132	1.0346912176459302	1.049769742225866	0.9155390401282036
HSPB6	0.6420682256274723	0.6407550800452854	1.7171766943272426
ARHGAP33	0.9146881157020964	0.9288847892399142	1.1564270950579894
NDUFAB1	0.7454827085444925	0.7666008965910026	1.4879163948645049
PDK4	0.9874390964475416	1.7112830865899622	0.3012778169624957
SLC22A16	0.7324043161363912	1.6632924362100812	0.6043032476535272
ZMYND10	1.0162617011576751	0.9232990353228124	1.060439263519512
ABCB5	0.0	0.0	3.0
ARX	1.0397044052200777	0.5357550068796658	1.4245405879002564
SLC25A13	0.8211373903883219	1.1722259111786446	1.0066366984330342
ST7	1.0034978406268285	1.1882764637043175	0.8082256956688535
CDC27	1.0698676931462052	1.1367806921923969	0.7933516146613979
SLC4A1	1.6370331891153365	0.0	1.3629668108846635
CALCR	0.7363028917892493	0.6605789161075399	1.6031181921032107
HCCS	1.0194878448675357	1.0212779527047091	0.959234202427755
DVL2	1.0446854639629597	1.0280456792317831	0.9272688568052574
PRSS22	0.0	0.0	3.0
UPF1	0.8037048150272185	1.0262049920743423	1.1700901928984395
SKAP2	1.2112072236766058	1.0618627805016776	0.7269299958217166
SLC25A5	1.1044953143703071	0.9410448494850888	0.9544598361446038
CCDC109B	0.6610707849772877	1.3195656078281806	1.019363607194532
POLR2J	0.3104833101469301	0.8912589641795341	1.7982577256735357
DHX33	0.8988496295120617	1.1537962211247828	0.9473541493631552
MEOX1	0.0	0.0	3.0
THSD7A	0.7153923236002344	1.1154229476858517	1.169184728713914
LIG3	1.2956442429225703	0.959199144791191	0.7451566122862383
RPAP3	1.043206079607341	1.049303615203201	0.9074903051894584
ACSM3	0.5120775245436234	1.1839881264233083	1.3039343490330684
AC004381.6	1.1536407587958566	1.2791452966132175	0.5672139445909254
CIAPIN1	1.2361282122327677	0.9601816802188264	0.8036901075484063
SPPL2B	0.7371453004002682	0.7465626114585543	1.516292088141178
FAM214B	0.8915783791462049	1.0330768563520294	1.0753447645017655
COPZ2	0.6326948335515211	0.7024927260669338	1.6648124403815447
PRKAR2B	1.025251639191795	1.1653615783673217	0.8093867824408835
MSL3	1.121400148381839	1.1769416900331342	0.7016581615850268
CREBBP	0.9540816587842676	1.040707751368604	1.0052105898471282
BZRAP1	1.1643079107290837	0.9437825026958911	0.8919095865750256
MPO	1.0852234121844293	1.853624202283052	0.061152385532518824
PON1	2.363676160350506	0.3758291726324528	0.2604946670170415
GCFC2	1.4047029876253334	1.2455311717584832	0.3497658406161833
WDR54	0.9157113478961724	0.8805049817673206	1.203783670336507
CROT	1.4017055846557742	1.2014138211652745	0.3968805941789518
ABCB4	0.9603728526733056	1.0447466255781666	0.9948805217485276
KMT2E	0.9139089559074988	1.153207808581376	0.9328832355111256
RHBDD2	1.2960647349362795	0.8940927704508934	0.809842494612827
SOX8	0.8271213926149433	0.9749611627281692	1.1979174446568874
IBTK	1.1669916496275534	1.1266964688403296	0.7063118815321173
MYCBP2	0.9834057639296508	1.061673360410625	0.9549208756597244
FBXL3	0.9157883666788412	1.0483084751422358	1.035903158178923
ITGAL	0.4565109918150422	1.908105007194432	0.6353840009905264
PDK2	0.9954347423165172	0.9430297156451144	1.0615355420383683
ITGA3	1.1596176157741895	1.1273321096966709	0.7130502745291394
ZFX	0.9097664819518112	1.1936147263750208	0.8966187916731679
LAMP2	1.0708329227644786	1.2110452541564467	0.7181218230790747
ITGA2B	0.734774561059892	1.8155592903479043	0.4496661485922038
ASB4	1.4966980568739243	1.5033019431260752	0.0
GDE1	1.0553746579702514	1.0479718177485526	0.8966535242811959
C19orf60	0.9398503385272264	0.7118880791936488	1.3482615822791246
CRLF1	1.3854492386500452	1.5401377774187497	0.07441298393120498
OSBPL7	0.9382637633135632	1.021207891176538	1.0405283455098986
TMEM98	1.0567288256335403	1.4227841076057228	0.5204870667607367
YBX2	2.384475759359133	0.4663240845737581	0.14920015606710885
MAP3K14	0.7664033717582069	0.7842886811247763	1.4493079471170167
ABCC8	1.1135464679835845	0.7718590947943395	1.1145944372220755
CACNG3	1.2114245914533863	0.9276730857026562	0.8609023228439575
TMEM132A	1.0655092880492043	0.6706592508547681	1.2638314610960273
AP2B1	1.0830380600635416	1.1799925679065213	0.7369693720299373
TAC1	1.2692732722207805	0.6965322115262081	1.0341945162530115
ZNF263	1.113727460908864	0.8218093462164432	1.0644631928746926
CX3CL1	1.6904461691758248	1.3095538308241752	0.0
SPATA20	1.4198523115761	1.1748560774771992	0.4052916109467015
CACNA1G	0.9966253575565308	0.782005740760288	1.2213689016831817
TNFRSF12A	1.0914024566559426	1.5049507196150873	0.4036468237289703
DLX6	0.8040867194348073	1.0190678482331796	1.176845432332013
MAP3K9	0.9911851585093666	0.9516998506514649	1.0571149908391684
RALA	1.078980998865712	1.1314515694957357	0.7895674316385527
BAIAP2L1	1.243394912701596	1.4689305472516327	0.2876745400467711
KDM7A	0.779915950279513	0.8665935161072069	1.35349053361328
ETV1	0.9431896115123332	1.0980494121714224	0.9587609763162444
AGK	0.9560947681090541	1.299198654222583	0.7447065776683632
TTC22	0.4103088984535469	0.029559053548870288	2.560132047997582
PHTF2	0.9571932266670984	1.366473647720866	0.6763331256120361
CCL26	0.5942853967387234	0.0	2.4057146032612766
FARP2	0.954440728728648	0.8785398077579438	1.167019463513408
USH1C	0.5316584232703944	2.0610199225521697	0.4073216541774361
GGCT	1.6056644686479595	0.641500430580307	0.7528351007717334
DBF4	0.9453396347284642	0.798766142962902	1.2558942223086338
TBXA2R	2.40759825089916	0.3055351086590123	0.2868666404418281
IFRD1	1.32505556209977	0.9551435298616184	0.7198009080386121
COX10	0.7729201071114926	1.067229539284577	1.1598503536039306
GTF2IRD1	0.9394908503900316	0.9889446900615442	1.0715644595484244
PAF1	1.2658872118080364	0.8139922886322588	0.9201204995597052
VPS41	0.8996617954025797	1.5711912406807709	0.5291469639166494
ARHGAP44	0.9244428685091008	0.7963022545029198	1.2792548769879792
ELAC2	1.6012062490819299	0.7402452413279501	0.65854850959012
SCIN	0.6706016760333631	0.2513697812972637	2.078028542669373
PNPLA4	2.165200841603224	0.5287580462254888	0.3060411121712872
MYH13	0.4828954359239316	0.6854623719495864	1.8316421921264818
ADIPOR2	0.9080281203510886	1.3672614882801941	0.7247103913687174
CDKL3	1.2421874370075408	1.075847558237692	0.6819650047547673
UPP2	2.7323553525601847	0.26764464743981525	0.0
PRSS21	0.1622810596870704	0.2753806950010658	2.562338245311864
MARK4	0.9739769270709352	1.0147294600995431	1.011293612829522
PROM1	0.9381699396918872	1.2069854344644622	0.8548446258436506
CCDC124	0.9893813538695808	0.85814886699077	1.1524697791396494
PAFAH1B1	0.8858301068407897	1.2749354310519754	0.8392344621072348
NOS2	2.2736868917370425	0.6894821526209461	0.0368309556420115
DNAH9	0.9821572267007784	0.7618356375769753	1.256007135722246
KIAA0100	1.0404810324396767	1.0510983125572442	0.9084206550030792
SLC13A2	0.4009726982073333	1.6365287528673518	0.9624985489253148
GAS7	0.9466587260261036	1.1234698846832345	0.929871389290662
TRAPPC6A	1.6852079253104737	0.0	1.3147920746895267
MATK	1.2822425005788909	0.6166807239923656	1.1010767754287432
CD79B	1.314347509592208	1.685652490407792	0.0
SCN4A	1.8462366008646636	0.0	1.1537633991353369
ST7L	0.8307906846808681	1.0937065416601432	1.0755027736589888
TKTL1	0.25462716609697383	0.21894838518111326	2.5264244487219134
PAX6	0.9038408953978774	1.1366713784739924	0.9594877261281304
RPUSD1	0.9409893339149256	0.8549745260522666	1.2040361400328077
RHBDF1	0.9693465744936224	1.1005454935359509	0.9301079319704271
LUC7L	1.0348060792318492	0.94641953353924	1.018774387228911
CACNA2D2	0.8534565583515468	1.0320554252266712	1.114488016421782
BAIAP3	1.5700623202430632	0.4285767572901524	1.0013609224667843
TSR3	1.2967103217752656	0.7582680193436808	0.9450216588810536
PIGQ	1.4379899694752492	0.8323884207708846	0.7296216097538666
CRAMP1L	0.89569838189221	1.0987105542950424	1.005591063812748
TEAD3	1.1243187335988092	1.3651005316350358	0.5105807347661552
SELE	2.3450873838035227	0.5434182189976787	0.11149439719879886
DNAJC11	1.0339059103468626	1.0538305361287648	0.9122635535243724
FMO3	0.8141889399505188	0.038225130558315966	2.147585929491165
MYLIP	1.3209434021355362	0.7236415747923757	0.9554150230720886
NOX1	1.9724205705218365	1.0275794294781635	0.0
E2F2	3.0	0.0	0.0
PSMB1	0.8544051931670472	0.8528907758216233	1.2927040310113291
SYN1	1.1728000581140805	0.7150644719439225	1.1121354699419972
JARID2	0.8460637294839892	1.0761966518778772	1.0777396186381338
CDKL5	1.0296176069424106	1.1164016546046742	0.8539807384529158
CAMK1G	1.1104848474220046	1.3743821580042717	0.5151329945737236
CDK11A	0.8127599487945639	0.8691419155231362	1.3180981356823005
NADK	0.7517786069952211	0.7752260222694004	1.472995370735379
TFAP2B	1.5298354929580382	0.5672825077000625	0.9028819993418994
TFAP2D	1.4429520386811645	0.5748704447302287	0.9821775165886064
DLEC1	0.5460399230858889	2.2251560626205933	0.2288040142935187
CYTH3	0.9410248747575048	0.9631136122500792	1.095861512992416
ADAM22	0.9779679552538236	1.1334827852946634	0.8885492594515131
SYPL1	0.8773068280055251	1.1979097205749514	0.9247834514195236
CYB561	1.1685316938999994	0.9121313014024026	0.919337004697598
SPAG9	0.9831582282341969	1.1340407208259762	0.8828010509398272
CELSR3	0.8621705712623371	1.0852934700832348	1.052535958654428
AASS	1.1849505756319658	1.2217070163610457	0.5933424080069883
PLEKHG6	0.0	0.0	3.0
SS18L2	0.9976905915391692	0.5589034425157213	1.4434059659451095
MPND	0.9655704397082464	0.9696618259757018	1.064767734316052
MGST1	1.8750933167682624	0.2769983152291123	0.8479083680026247
CRY1	0.9366062961637176	1.214235977372368	0.8491577264639144
NFIX	1.075223336478163	0.8327034621566985	1.0920732013651384
ST3GAL1	0.7252041874414416	1.0480862317377313	1.2267095808208273
MMP25	1.5137790758769718	1.2102705492598955	0.2759503748631321
PKD1	1.2301689884813536	1.0059027678342691	0.7639282436843777
MAPK8IP2	1.016395540671712	0.8525215284479468	1.1310829308803414
MED24	0.9118187351206934	1.2201950025902362	0.8679862622890704
RHOBTB2	1.346287509306801	0.827556847942169	0.8261556427510305
HEATR5B	1.045619379885603	0.9306704400994368	1.0237101800149604
SEC62	1.067086019719092	1.0270309925146996	0.905882987766208
RPS20	1.38053691277813	1.2731456072136071	0.34631748000826285
CSDE1	1.0071236846402811	1.158555359368167	0.8343209559915519
UBE3C	0.9822356787452662	1.141111507115243	0.8766528141394908
REV3L	1.110401164984512	1.321747614779319	0.567851220236169
TENM1	1.0324528096294343	1.047163490374185	0.9203836999963796
PAX7	0.7145900423274412	2.285409957672559	0.0
MASP2	0.7837476926465913	1.2263637840533492	0.9898885233000594
IYD	0.0	0.0	3.0
FAM76A	1.1287864413930877	1.0618243866860562	0.8093891719208561
TRAF3IP3	0.6552304461952944	1.4011342073559443	0.9436353464487616
POMT2	1.0306110259999466	0.9560173077837478	1.0133716662163057
VTA1	1.087543290806658	1.1064232520475088	0.8060334571458335
MLXIPL	1.4867612088865887	1.001778519796517	0.511460271316894
BAZ1B	0.7916383400896833	1.349696377069739	0.8586652828405779
RANBP9	1.119343884122963	1.1053258822591905	0.7753302336178468
SPRTN	1.3403662027557042	0.7569445001834271	0.9026892970608692
METTL13	1.403764771293675	0.9042042691628062	0.6920309595435191
DYRK4	1.2641672727395492	1.3690603424771823	0.3667723847832683
ZNF207	1.0992039305369998	1.1410770692487162	0.7597190002142843
UQCRC1	0.9090077040169694	0.8915451447907162	1.199447151192314
STARD3NL	0.9632047373558448	1.1573367890875623	0.8794584735565929
CD9	0.9899662412427106	1.1589914521855391	0.8510423065717498
NCAPD2	0.6440114031681999	1.8278683484741376	0.5281202483576624
IFFO1	0.8461170542270867	0.8478987329513183	1.3059842128215948
PHF7	1.3174609959136911	0.24895285715056106	1.4335861469357476
SEMA3G	1.2805706284223637	1.1247125117662902	0.594716859811346
NISCH	1.0337538609371335	0.790264637427468	1.175981501635398
STAB1	0.6743444559046621	1.111385820705055	1.2142697233902828
FUZ	0.9595932789631754	0.7220697375769165	1.318336983459908
SLC6A13	1.0672045088622195	0.956688716404014	0.9761067747337666
IDS	1.0614970950898777	1.2302019343878845	0.7083009705222383
CD4	0.7865836080519591	0.9653090428969148	1.248107349051126
LRRC23	0.9844775783011984	1.8086313837460424	0.2068910379527587
BTK	0.7061550487293102	1.4999082908830563	0.7939366603876337
HFE	0.7139352604118395	0.7876241223660088	1.4984406172221516
SCMH1	1.1254024376881788	0.990666922984564	0.8839306393272574
FYN	1.1449904125977408	0.9356305131334588	0.9193790742688004
HIVEP2	1.06512379401574	1.0012111819615783	0.933665024022682
FMO1	0.4020676980610128	1.0483120309418306	1.5496202709971572
TCEB3	0.9359540287118392	1.1008648841900743	0.9631810870980868
LYPLA2	0.6902781214540257	0.9203781064553264	1.3893437720906476
CLCN6	1.0883853866534297	1.0799793252952636	0.8316352880513066
MRC2	0.8936281066832091	0.7679869035219474	1.3383849897948434
NME2	1.1179741865569246	0.5145042226511118	1.3675215907919631
SLC6A7	1.054194578417476	0.7403211229857253	1.205484298596799
TSPAN9	1.1456472325025424	0.6180523260126118	1.2363004414848455
BTBD7	0.994587734169984	1.2017890672904257	0.8036231985395902
APBA3	0.7698939333114874	1.267689885056951	0.9624161816315618
MKS1	0.540186136443685	1.3026438244435274	1.1571700391127877
ABHD5	0.9169871336237736	1.3187620142783505	0.7642508520978762
AKAP8L	0.9069166298006288	0.995981908726178	1.097101461473193
MBTD1	0.7454168121833363	1.2819258116270869	0.9726573761895766
UTP18	1.40631980551617	0.3072969343678337	1.2863832601159966
RNF216	0.9417735478118696	1.2784006851260472	0.7798257670620835
PTBP1	1.0130655355331006	1.2794020620544906	0.7075324024124089
DPF1	0.9721506077987542	1.0996467327023136	0.9282026594989322
SYT7	1.0739309059442783	0.8650738886604272	1.0609952053952942
LARS2	1.125507121539472	1.2209657353659658	0.6535271430945621
PIK3C2A	1.1556451764967552	1.2856475569787214	0.5587072665245236
PLAUR	1.5674173987281452	0.6262927201997582	0.8062898810720969
ANLN	0.9332678283648632	1.3471638499833212	0.7195683216518162
WIZ	1.0800999575560333	0.9257797253874924	0.9941203170564742
RABGAP1	1.0045969907292112	1.1657900259361411	0.8296129833346474
DCN	1.1781555899505167	1.0593512505750842	0.7624931594743994
QPCTL	1.3693768139807452	0.7745112842416088	0.8561119017776458
PPP5C	1.0571150953820654	1.007645960266425	0.9352389443515096
CEP68	1.204617496810418	1.1230572201930245	0.672325282996557
MAP4K3	0.8656000461378159	1.2112841174745606	0.9231158363876236
ZBTB32	0.1238290341412508	0.2395497795297152	2.6366211863290343
TYROBP	0.5514435919506114	1.6647308296067642	0.7838255784426241
TMEM159	1.5794928813398192	0.898203883567255	0.5223032350929262
GABRA3	1.132604679544882	1.0392892612205171	0.8281060592346011
BRCA1	1.0323588410019722	0.8367540975422688	1.1308870614557591
ERCC1	0.9082465680504632	1.6373827029484245	0.4543707290011126
CD22	1.315367846320996	1.0620972029110358	0.6225349507679678
SEMA3B	1.284731917707763	1.167106146856269	0.5481619354359679
MBTPS2	1.1696361781985531	1.198620057043878	0.6317437647575693
PRICKLE3	1.1429186427696054	0.9801240594947612	0.8769572977356335
LTF	2.6098030249934903	0.2738223587115488	0.11637461629496075
EXTL3	1.0551544061941065	1.0568479005030569	0.8879976933028374
NR1H4	0.0	3.0	0.0
ELOVL5	0.9639118816948914	1.304158341060174	0.7319297772449344
ALOX5	0.8914773741849009	1.4859822776408358	0.6225403481742632
CALCOCO1	0.9225291382486202	1.265208096177481	0.8122627655738992
UBR7	0.8777176404909917	1.2132728486054252	0.9090095109035836
MAP4K5	1.105195775732159	1.3065244285181905	0.5882797957496504
EHD3	1.1191755791299691	0.9731200842591152	0.9077043366109158
PSMC4	1.0131527352839504	0.9948141049123151	0.9920331598037342
MAN2B2	1.488056103766797	0.6325595203659029	0.8793843758673
SLC7A14	0.8564290282775131	1.1989068811777308	0.944664090544756
CLDN11	0.8352983666184073	1.1302582675618649	1.0344433658197278
SLC25A39	1.058304475379917	1.1485808546843659	0.7931146699357172
MVP	0.8376089520816147	0.6899701559951174	1.4724208919232675
NUB1	0.8276056473747072	1.1896936643350131	0.9827006882902792
PGM3	1.0027200494732451	1.1854194252651316	0.8118605252616232
RWDD2A	1.2214975968629678	0.9049694445232832	0.8735329586137491
CLK1	1.0224864343711777	0.9517802582573204	1.0257333073715016
POLR3B	0.9041250209228578	0.9052309434101772	1.1906440356669652
ANGEL1	1.0127552144112113	1.2161515524485715	0.7710932331402175
RNF14	1.0905889581976926	1.1791159992710711	0.7302950425312358
DNASE1L1	2.120102993878419	0.6745096562541995	0.20538734986738175
HEBP1	0.7839816782168721	1.1399552602455671	1.0760630615375606
GPRC5A	2.106579826865813	0.3768265798366344	0.5165935932975525
MAMLD1	0.9192074654140396	1.0231143075402858	1.0576782270456744
CD6	2.064640551064618	0.4494080269705135	0.4859514219648677
TACC3	1.5513167716655194	0.4386422127407503	1.0100410155937305
UFL1	0.9723579307769912	1.1290475108263172	0.8985945583966917
POLA2	0.911843370189422	1.282088691122547	0.8060679386880313
ZC3H3	0.979021222008145	1.0027634632853657	1.0182153147064892
CAPN1	1.0484500583182308	1.0626114333908547	0.8889385082909145
ACPP	0.8735806021210678	1.1722626613603604	0.9541567365185716
MDH1	1.0509002093167636	0.9879419965989096	0.9611577940843272
SLC30A9	1.1122455504611852	1.1762619544749922	0.7114924950638223
MTMR11	1.2199044885596573	1.3087042162029057	0.4713912952374371
COX15	0.9450398935406842	1.3232849228709296	0.731675183588386
CCDC88C	0.9941285765124912	0.5487288327823833	1.4571425907051254
YAF2	0.9632056045893668	1.077573278279158	0.9592211171314748
ZMYND11	0.8501231724127746	1.132328967508557	1.0175478600786678
DPEP1	0.3889319726562624	0.0	2.6110680273437383
BID	1.7150886661610811	0.8898633281039349	0.3950480057349844
MATR3	1.2960442316381435	1.327504893754217	0.37645087460763904
NPC1L1	0.3535554254443919	0.0	2.646444574555608
XYLT2	0.763638206665855	0.9057352476224528	1.3306265457116917
STMN4	0.8875942403689878	0.8493782186997919	1.2630275409312202
NUDCD3	1.0417794479444402	1.029726555706212	0.9284939963493484
CHDH	0.9269589932947756	1.1255523487103267	0.9474886579948976
IL20RA	0.703329350492708	1.3331531167347157	0.9635175327725768
CLCA1	0.0	0.0	3.0
CLCA4	1.8454767594733539	1.0919447746063629	0.06257846592028246
GLT8D1	1.1171396439596333	1.0790648254730273	0.8037955305673392
ATP2C1	1.209117323849056	1.1857124091593674	0.6051702669915768
IGF1	0.4863073292632034	0.950062634566092	1.5636300361707045
SLC38A5	0.7988150109528448	1.209984222757357	0.991200766289798
RALBP1	0.9893099900195768	1.1859594821179478	0.8247305278624757
RUFY3	1.052214900523171	1.2683529490102834	0.6794321504665465
CNTN1	0.8889782341152537	1.2199833922343857	0.8910383736503608
SLC11A1	1.0445431943255106	1.062881271856362	0.8925755338181278
WWTR1	1.2474138946511522	1.059049593100464	0.6935365122483843
AGPS	1.0516791690867875	1.061829918598301	0.8864909123149114
CXorf56	1.7697117692415332	0.28523891122229306	0.945049319536174
ATP1A2	0.8316936461534045	1.1834345921743117	0.9848717616722836
TTC27	0.9748493220107508	0.9260133639817492	1.0991373140074996
ZNF582	0.968715506826316	1.6248390554896963	0.4064454376839873
VSIG2	1.2784529968347766	1.555527588014782	0.16601941515044136
PHLDB1	1.0640440152975794	0.9032826287278396	1.032673355974581
MARCO	2.1247243515352854	0.8064601542892232	0.068815494175491
CYP24A1	2.396919170904693	0.32623074362295984	0.2768500854723465
PRDM11	1.1194548079932205	0.9933935657566388	0.887151626250141
SYT13	0.9297961417298048	1.09938233829532	0.9708215199748748
SNAI2	1.2751619025434042	0.3100584894869739	1.4147796079696218
CD74	0.8904156855627307	1.42617212754725	0.6834121868900194
HGF	0.9807457096899682	1.2654436460372849	0.753810644272747
ZRANB1	1.2060452777281414	1.1706772071861553	0.6232775150857033
NCDN	0.9379345208406751	0.963110090381139	1.0989553887781858
GPR124	0.9933284267459545	0.9585615466997904	1.0481100265542551
ZFP64	1.1627018659686357	0.9609383064719692	0.8763598275593957
MNAT1	1.0929677609324209	1.1941662563775652	0.7128659826900141
SAMD4A	0.9001670256120275	1.1929091990464014	0.906923775341571
RUNX3	1.2154929747623018	1.077799696588432	0.7067073286492661
MRE11A	1.0338947619233947	1.2242805056692585	0.7418247324073468
PLEKHB1	1.118648288733768	1.0217420885303738	0.859609622735858
SERPINB1	0.6175918852461194	1.114931157767264	1.2674769569866169
CYP3A43	1.6196564797182882	1.0716503057847415	0.3086932144969701
SLC7A9	0.2751899020254547	0.3806552663290311	2.3441548316455143
SPAST	0.9701212576159252	0.9943813411691954	1.0354974012148792
NRXN3	1.029189010807689	1.0760557858634705	0.8947552033288405
OSBPL5	1.2288825893578528	0.6940257971936054	1.0770916134485418
AQR	0.6465231381645205	1.1582456811583288	1.1952311806771505
CPS1	2.059437655009843	0.6974810787227543	0.24308126626740256
C8B	0.0	0.0	3.0
FHL1	1.1641661137523918	0.968205897686743	0.8676279885608653
RTFDC1	1.1571383689155816	1.108305934271477	0.7345556968129411
GABRA1	1.0908099587069535	1.089472124514688	0.8197179167783584
NLRP2	2.9642130374849285	0.0	0.03578696251507215
SLC45A4	1.1304299501016886	0.8623494452517071	1.0072206046466043
RNF10	1.0909046059574676	1.0712328683517354	0.8378625256907969
ZNF839	1.4211562896219647	1.1200824204387567	0.4587612899392785
ZDHHC6	1.0849603391137994	0.9074488162363888	1.0075908446498114
GRAMD1B	0.8722558126360209	0.9875913909005216	1.1401527964634577
RNH1	0.9770367112772486	1.0517578534947178	0.9712054352280338
NDUFS1	0.9660991046780149	1.235731237499171	0.7981696578228147
RB1CC1	1.105768215251633	1.0852361997499271	0.8089955849984397
ERP44	1.0530854742645657	1.257814447291335	0.6891000784440989
ALAS1	1.0980206959118741	1.0746890791766162	0.82729022491151
BIRC3	0.2830654383898353	2.301279641722099	0.4156549198880661
GLRX2	0.911121149148816	0.922639259235872	1.1662395916153123
SNAPC1	0.7726444311544489	1.0901208929789703	1.1372346758665808
DERA	1.3804522289179608	1.1999212373855177	0.4196265336965213
STRAP	1.4157633240999754	1.2147479181943528	0.3694887577056719
DEF6	0.9297182902801508	1.0908071559569954	0.979474553762854
PLEKHO1	0.9661834257742776	0.9352261070914004	1.098590467134322
GCLM	0.9434048185883659	1.347348755265635	0.7092464261459989
UBR2	0.9624731268756136	1.0880892759778322	0.9494375971465542
EHD2	1.0496725020283222	0.927784588526684	1.0225429094449934
DEPDC1	0.8598480901172856	2.0418661743931765	0.09828573548953808
CCDC28A	1.007346631574437	1.2412606151906138	0.7513927532349496
RRAGD	0.8581083531503961	1.1967987623674687	0.9450928844821356
HSF2	1.1170080386827108	1.0535104390326968	0.829481522284592
PHF20	1.0088314806408696	1.1153521748130677	0.8758163445460634
HSD17B6	0.7438101351954259	0.1634635068542394	2.0927263579503346
NR1H3	1.7186800968702427	0.9239839297423073	0.3573359733874503
TYMP	0.9930483876141216	1.4545669231061482	0.5523846892797303
NCAPH2	0.8000829232725443	1.0117281053807123	1.1881889713467435
TOMM34	1.0210043055964426	1.185966784550628	0.7930289098529301
SEC63	1.0519950089525412	1.1433913695931668	0.8046136214542922
KPNA6	0.7542927510952129	1.1451221945113297	1.1005850543934577
VIM	1.4476313668272036	0.725067454299774	0.8273011788730227
RTEL1-TNFRSF6B	0.893864194721586	1.2171154221321363	0.8890203831462772
FAS	1.5574479328506958	1.170936262885968	0.27161580426333565
RNASET2	0.7938924056091209	0.9037645414247344	1.302343052966145
CD44	0.9821204385030536	1.2533201739161075	0.7645593875808386
AGPAT4	1.2294176759003392	0.8135986000246178	0.956983724075043
SLAMF7	1.877498619996656	1.1225013800033448	0.0
MIPEP	0.7146390759705008	0.6691426283920462	1.6162182956374531
PRKCH	1.1558912278484221	1.3175036455000366	0.5266051266515414
