	Human_Primary_Visual_Cortex_Relative_Gene_Expression_Difference(RPKM)	Chimp_Primary_Visual_Cortex_Relative_Gene_Expression_Difference(RPKM)	Rhesus_Monkey_Primary_Visual_Cortex_Relative_Gene_Expression_Difference(RPKM)
NDUFAF7	0.4542406144451969	-0.3305611546528724	0.4899563698294201
RBM5	0.4711342382489786	0.550654986484574	0.44840318002253554
MTMR7	5.307702695472424	5.740612675674174	6.5382192670364825
SLC7A2	-4.71925450293692	-2.7083921035484795	-2.5973654306864264
ARF5	1.0804949646061872	1.2744529818229602	0.9421515052873541
SARM1	2.6397037903822502	3.1530759912039263	3.960779389071752
PLXND1	0.854325069659018	1.073675014065425	0.9488074696749692
AK2	-2.7960024930086456	-1.7638729203866956	-2.2645123019200133
CD38	-3.301514259882448	-2.4329087687374416	-1.769603859421704
FKBP4	-0.14956583908864576	0.44915968171210546	0.5309434393114806
KDM1A	0.09596540121498374	0.5075944387926549	0.5131134444961251
RBM6	1.279124756919754	1.1969852062966702	-0.3526040917798014
CAMKK1	4.808697897780258	6.3332259985649255	6.561608962939737
RECQL	-0.45078858318914355	0.04637649273682845	-0.32649358546224616
CCDC132	0.7939044361964921	1.3598901174314346	1.2161621631229105
HSPB6	-5.899053652093218	-6.681492048783392	-4.507469237440277
ARHGAP33	4.190739793993411	4.522763606559028	4.094864201930528
NDUFAB1	-1.3920794074609641	-1.0596616519815933	-0.4485821235457127
PDK4	-5.91078853529134	-6.452181930903505	-8.300019892693708
SLC22A16	0.15592327841647188	0.14480304274727332	-0.294233067896624
ZMYND10	1.2522897938190112	0.9982876035990947	1.9021803753028796
ABCB5	-inf	-inf	-inf
ARX	0.22256234938904443	0.29571919192275176	1.213280757335117
SLC25A13	1.1637245637713036	1.3998513110598634	0.9270322895993727
ST7	0.4384090100434547	0.6815880522825517	0.42877949164204743
CDC27	-0.22282780162393137	0.003498076838824235	0.06315449475200308
SLC4A1	-2.911394475125365	-inf	-3.535934447104092
CALCR	-inf	-inf	-1.9372540114291537
HCCS	-1.409826923630245	-1.0335238765903327	-0.7554235939283113
DVL2	0.866457808781879	0.5750694595554844	0.35477412562427746
PRSS22	-inf	-inf	-inf
UPF1	-0.10758722010318536	0.3947930331288469	0.7592604696967317
SKAP2	-0.5369343693414783	0.06895898411939824	-0.8275870881512929
SLC25A5	2.3995769990117637	2.3322820287520765	2.4112930634559198
CCDC109B	-0.9732776056552142	0.40584796614545166	0.07490753605161038
HOXA11	-inf	-inf	-inf
POLR2J	-1.9059008766815149	-1.1052490081476407	-0.36659905526954434
DHX33	0.4158261572606201	0.8828210396924363	1.3538992093365876
MEOX1	-5.4282305407439795	-5.577059015105322	-4.862669321378535
THSD7A	3.673724124175717	4.922484806542034	5.414722512843199
LIG3	-0.2050444884299556	-0.09367246146109974	-0.13828478197671135
RPAP3	-0.8721184981344258	-0.8227844825713183	-0.42992750989729583
ACSM3	-1.4272971374947252	-1.9898677450963533	-1.9642271442365573
AC004381.6	-0.06494035944487736	0.5899239191379628	-0.37572957554980807
CIAPIN1	0.27459832659790323	0.2924947843871212	0.28306164386988414
SPPL2B	0.11088004829961742	0.24197699200457334	1.2848207539819634
FAM214B	0.4087473896985515	0.28134829887965584	0.20668184449652385
COPZ2	-3.0920285760850823	-4.046569941613333	-3.04668793085235
PRKAR2B	2.8932710524281853	3.6914593260248445	3.366271265417429
MSL3	-0.010221906138295874	0.5097326833058654	-0.16155047463144476
CREBBP	-0.3598043345574201	0.00415783804144888	0.28176274005125557
BZRAP1	4.4143960155713025	4.931032489822573	4.912657882087861
MPO	-0.3284160054280217	0.5761034546449039	-3.1094659265725944
PON1	0.6547704937990481	-inf	0.2922619424095843
GCFC2	-0.9816839790230999	-1.9175274211105793	-3.014610557939294
WDR54	2.9786293252446985	3.481300061820162	3.394906459534926
CROT	-0.9321683560377965	-0.5405248577415128	-1.197636677461622
ABCB4	-2.188595596251059	-2.645128705208582	-3.0584743227949693
KMT2E	0.971452731252361	1.3857907598395522	1.5483370390832594
RHBDD2	3.219939512674891	3.055200472076979	2.611839174521504
SOX8	5.819933479950014	5.643138740812753	5.255322996149405
IBTK	-0.9469408125469687	-0.742425819724287	-1.1119928177997223
MYCBP2	1.9406013723537232	2.643695028389522	3.0187644851807995
FBXL3	-0.046390258803210196	0.27549408589074686	0.7336498335337814
ITGAL	-2.488502002417104	0.43407675638315685	-1.7079515146203113
PDK2	-1.5309634884935621	-1.4583600039502602	-1.164963902818928
ITGA3	0.7179627567879053	0.9356857712312068	0.558747956752672
ZFX	-1.015098193202845	-0.7832265295696884	-0.4071063545946235
LAMP2	0.5329649954337617	0.2348763211862909	-0.41750944536564677
ITGA2B	3.4820979256871767	4.020418481905116	2.1562818361291884
ASB4	-4.68231645373632	-6.099554821078448	-inf
GDE1	-0.030609662956481917	0.24400806798239866	0.11996874510850984
C19orf60	0.38113070243020924	0.20479803573436933	-0.29147180953050245
CRLF1	1.822705040490069	1.5319067360024337	-1.1634740820896514
OSBPL7	0.06682639090808176	0.20891974951377312	0.2747917854066389
TMEM98	3.2573803098950727	3.011114787121847	1.6204186033042352
YBX2	0.11816010124504736	-1.9263914055161193	-inf
KRT33A		inf	
MAP3K14	-1.7774299058699046	-1.2393402996630387	-0.5255069308549803
ABCC8	4.420992322728592	3.8892008291933013	5.130813938980044
CACNG3	7.974950726256393	8.09595873878438	8.012432784774653
TMEM132A	4.030825694216193	3.594488168844067	3.5614428643301643
AP2B1	0.778956794416522	1.3723188562729214	1.2630378913276445
TAC1	7.059821599883841	7.090902947174798	8.551283484061287
ZNF263	0.7645845911041396	0.6591074154989287	0.9078302209025659
CX3CL1	3.2124834393690764	3.4413061272819294	-inf
SPATA20	1.1184852562819232	0.9800126624743404	-0.34595759431482404
CACNA1G	5.630203820608005	6.37012515617993	7.011962827201893
TNFRSF12A	-4.521343678381562	-3.6754119407879955	-5.280210228394999
DLX6	7.3550452276069	7.759638713132069	8.269019087846463
MAP3K9	3.1762650728773454	3.837877573308192	4.836489770339335
RALA	0.5264499444143936	0.6077920948681907	0.5616180314201671
BAIAP2L1	-0.9197896237740291	-2.1554764970423124	-1.8361716199991396
KDM7A	-1.5476793431163804	-1.117458755835613	-0.1871710470709538
ETV1	4.5459438350735795	3.8925903954709358	4.732931368211926
AGK	1.97691053804436	2.945866493720989	2.5654684142226523
TTC22	1.4614258534153928	2.87868229792005	6.313112380552159
PHTF2	-3.9399671215852847	-3.3289278101073143	-3.793046248369399
CCL26	-inf	0.13473571689044864	-0.14477251327154375
FARP2	0.67557405031805	0.49222626430046146	0.6875670829988305
USH1C	4.771509396913554	4.339515537972002	3.464000538005546
GGCT	1.0507727419075057	0.5072925278606054	0.927411566928604
DBF4	-0.07310176152023523	0.6751939069645868	1.3244884209699448
TBXA2R	-0.35828447812633785	-inf	-inf
IFRD1	-1.1222795495423328	-1.0237100672506478	-1.3579048746777693
COX10	-3.0502977067961186	-2.1975651813378434	-1.6786767663095674
GTF2IRD1	-2.8172544563701094	-3.0138299676029865	-2.707104948982161
PAF1	0.5963970906053802	0.11515637756086679	0.08696579256640576
VPS41	1.5380178395407489	2.7108937103953523	1.7758997676168187
ARHGAP44	4.913177967221202	5.353524467211346	5.962060844002396
ELAC2	-0.05104781069403312	-0.9798734410135669	-0.7807535699278514
SCIN	-3.487105420578555	-5.025715136186637	-0.4059397852317706
PNPLA4	-0.46672392128306484	-2.446857961595998	-3.6458788965477997
MYH13	-9.070243693480155	-9.65203622719153	-7.026193473891982
ADIPOR2	0.32197284057233855	0.28479062289084617	-0.7235123279645985
CDKL3	1.2172584711546888	0.8634061744255712	-0.12245238175378644
UPP2	inf	inf	
PRSS21	-inf	0.7841755903874046	4.154199823972367
MARK4	1.2934431463383271	1.5491848423229313	1.3716432331154427
PROM1	2.1341480059713573	2.046429993666369	2.3824214467366134
CCDC124	-0.34379418793566374	-0.5112588518147417	-1.0168310407205599
PAFAH1B1	-0.27148501693817817	0.7331085867596718	0.7797291534622387
NOS2	3.901778363017102	2.438176105931577	-1.9482357658759881
DNAH9	4.918565489607963	4.0458708203442075	5.8114155734513595
KIAA0100	-0.9639485405353642	-0.6700301381404131	-0.5256455657904792
SLC13A2	-2.7782534054044628	-0.2839486511303456	-inf
GAS7	3.8142444908067907	4.662930847532643	4.8064474125773335
TRAPPC6A	0.3010266416687866	-inf	-inf
MATK	7.478464964025413	6.518557491925801	6.970419288144166
CD79B	-1.4771477314535117	-1.8731415367697257	-2.793533256980941
SCN4A	-10.958247047466221	-11.289080668820791	-11.933817760103537
ST7L	-0.31173735482619797	-0.14714789429263866	0.30333967447050847
TKTL1	-inf	-inf	0.1516378298597256
PAX6	5.844655832760836	4.88065106570434	6.47707416094664
RPUSD1	1.707537879329409	2.068504112015589	2.6731562886326365
RHBDF1	-0.9660039669452206	-1.1985333585235383	-1.1257429166427297
LUC7L	1.8951371556444732	1.680000470358902	1.1852659566923625
CACNA2D2	3.521082832368021	4.108332112549602	4.687422536337647
BAIAP3	3.1175156523089194	1.0133531135131775	1.1304708001174708
TSR3	0.21268193457403828	-0.4375188327301333	-0.5809555573072543
PIGQ	1.1706618339276955	1.1072442748765874	0.4663548085709768
CRAMP1L	0.36533816537945984	1.006027635549523	1.2884397077313134
TEAD3	-3.344400169350401	-3.5912269861699064	-4.950147350815193
SELE	-5.006429119701671	-0.6867063308281781	-4.376016733899512
DNAJC11	-0.26651769816808724	0.11677312721128098	0.061740426943618164
FMO3	-1.5539388854723497	-4.356147935716047	-0.403524364211911
MYLIP	-1.5687176375287772	-1.7975083902690108	-1.567734030931487
NOX1	-0.27383615780709814	1.7354733774947622	-0.6363436455337912
E2F2	-inf	-inf	-inf
PSMB1	-0.8373387581156566	-0.8927364208793216	-0.8200467664224965
SYN1	5.796091096038096	5.729715690964901	6.138695473878915
JARID2	0.5159839016440608	0.7428392116891176	1.187081902446362
CDKL5	4.284955520046936	5.096465880370198	5.422036222656336
CAMK1G	5.783060993534425	6.666101707632651	6.055771987516218
CDK11A	-0.47421505633925337	-0.4438363388355956	0.288865666694283
NADK	0.21481580860985466	0.4040163414662721	1.4365670982217675
TFAP2B	-inf	-inf	3.748253353880374
TFAP2D			
DLEC1	1.5197333950441598	3.8630955003579883	1.7477879572950057
CYTH3	1.0185816562393186	1.013349467697537	1.1719997437431442
ADAM22	3.641477077149359	4.331441793209644	5.168278678344358
SYPL1	-1.8020533556759626	-2.251729931144725	-2.392815726219036
CYB561	3.2635977551024533	3.262852854770683	2.9132662754497103
SPAG9	0.4763264677691972	0.4069169276977351	0.7087889636265687
CELSR3	5.632527440369613	6.536452068417944	6.56642224917285
AASS	-0.041099520486988894	-0.6790504406437305	-1.4246807569987185
PLEKHG6	-inf	-inf	-inf
SS18L2	1.2927862839695	0.8509787113744826	2.050369372671388
MPND	0.7490819498642967	1.0875412029874794	0.3818876283911163
MGST1	0.8434018680737924	-3.34583598094022	-1.1689888629618093
CRY1	-0.2164187949492585	0.09930904974168119	0.44412095934061013
NFIX	-0.9901958759946569	-1.008303061482132	-0.3395762041846204
ST3GAL1	-2.4703934856255043	-1.9049811707554418	-1.3076235635593196
MMP25	0.6370813103480708	-0.2513884391581475	-2.111944153784929
PKD1	1.3499460075277556	1.48794247339405	0.8837090198886792
MAPK8IP2	7.108345835382266	7.511555311209749	7.71092578768813
MED24	-1.0861699743124158	-0.45929928072699167	-0.6072545648747562
RHOBTB2	2.5524970443390287	2.5396789732799836	2.9187498907372165
HEATR5B	1.7727850797243305	1.619926703790044	2.3564452970288934
SEC62	1.4691028944124302	1.1449592793218195	1.0447604822701455
RPS20	-0.6734652756004958	-0.9342370674016576	-3.428907642928309
CSDE1	-3.012206818262101	-2.695907474085938	-2.706280137014095
UBE3C	-1.4277877287892196	-0.9459753342155817	-0.8256627032961652
REV3L	0.04114871608166273	0.4646295280407943	-0.2723196883111893
TENM1	3.7997333295371463	3.8335110851947443	4.4075457426479785
PAX7	-3.239636137358385	-1.9695207090635483	-inf
MASP2	1.47641707768548	2.090964560469167	2.282301014748866
IYD	-inf	-inf	-inf
FAM76A	-0.863960358356771	-0.8587446334303159	-0.6196918421478737
TRAF3IP3	-2.646296197978226	-1.4887101447384157	-2.0312887664345105
POMT2	-1.043748818145227	-1.3813020510699672	-1.0419247813207844
VTA1	-0.7162805115625982	-0.07134467964964816	-0.09210772426371941
MLXIPL	-0.48000488933539326	-0.43909557843128794	-6.002510286686587
BAZ1B	-0.28498048594583164	0.36644451778716375	0.24937419918849502
RANBP9	-0.3437930278151983	-0.10713247588683134	-0.3134253813409021
SPRTN	-0.8493608423436777	-0.9526875744115917	-0.6766026309788576
METTL13	0.09715060470298659	-0.25218012792546984	-0.18963657194361877
DYRK4	1.7107241641505624	1.6365446859505597	-0.7627346741882786
ZNF207	-0.24229598209145095	-0.0011604916720622058	-0.12894507716781198
UQCRC1	-1.7060446894299952	-1.5316481101380595	-1.3543300245689707
STARD3NL	1.099113015228213	1.4584324374530406	1.1702365253328173
CD9	1.2464360082518438	0.8197362622682774	-0.3518571994926502
NCAPD2	0.05298472731843717	1.0109408896570453	-0.1916132121184556
IFFO1	0.9515363483250345	1.0647873658862557	1.5916588141161456
PHF7	-0.32983060804548575	-1.8067273137712396	0.4621497969066437
SEMA3G	-0.7706962796540012	-1.1141788824457477	-1.8126917379538896
NISCH	1.9394539513619256	2.0788739215401497	2.6187310836965274
STAB1	-1.8885895766742276	-0.1080425643955151	-0.7360357199072703
FUZ	0.3679052739077525	0.1618249387266882	0.10542331935284775
SLC6A13	3.930526376560926	3.2763197029901883	2.9376897640211155
IDS	2.4784988257542806	3.0617982409352633	2.902999312156187
CD4	-0.33559221244219006	0.41886447693706186	-0.24642903662993432
LRRC23	1.17461388369872	1.9465373566002186	-2.3808492533182317
BTK	0.026748396345237447	1.009804129543459	-2.9254565613508667
HFE	-1.332588866940927	-1.7616875617777557	1.2619458082403991
SCMH1	-0.9245811073145154	-0.9454760384953576	-1.1536892994773438
FYN	3.1921239793240868	3.0759032272885256	3.0613303893314003
HIVEP2	1.3680826167490756	1.9117383188865096	2.4154474947253766
FMO1	-inf	0.3126499204273162	-0.09941813807982351
TCEB3	-1.8737505990368872	-1.398140968466072	-1.2656802872182904
LYPLA2	-0.4260833435968845	0.12749720636926248	0.9280733027387245
CLCN6	1.7267991275043364	2.080940696407901	2.145181611330188
MRC2	-1.2340259119933268	-1.5207499332522054	-0.0945319154456264
NME2	0.22883339929319316	-0.8256889816574966	0.009339920183969468
SLC6A7	8.114127770643716	8.127967408001632	8.126839612404462
TSPAN9	0.3274802995932166	0.4628596133289316	1.907693189126737
BTBD7	-0.6213613481579064	-0.5054175730742239	-0.4302971626520808
APBA3	-1.1842872303748881	-0.5267454488904143	-1.273506821240384
MKS1	0.1452986728882715	1.2415921638268934	1.3060298835382051
ABHD5	-1.3099646737955644	-0.9003865279707143	-1.3972048495884961
AKAP8L	0.5794310358209296	0.7242933199751062	0.8523836614891442
MBTD1	-0.3416600135174484	0.2757317228432509	0.7915499715654238
UTP18	0.5494573370121176	-1.4900481165709918	0.5624526104724111
RNF216	-0.8459611543988097	-0.22866401520518262	-0.6022009694687378
PTBP1	0.05621601125518087	0.14723284220954583	-0.629709921288939
DPF1	7.141643702053462	7.948194935052023	7.146039265428222
SYT7	4.8335999475631155	5.275997651870609	5.6344153045622525
LARS2	-0.09189927404326913	-0.05364216034442306	-0.6429862804925539
PIK3C2A	1.8270861151632845	1.769981038401362	1.6590054174223574
PLAUR	-0.056418108911986994	-0.008575411020355257	-0.6590662066216705
ANLN	7.567429720277013	7.081898144516034	5.770962438970431
WIZ	0.7315508071803034	0.5752763808256063	0.5003271084646573
RABGAP1	0.07255369347799998	0.389472004664026	0.42585737284643954
DCN	-3.248604720101024	-2.7908955495510854	-3.5712076767704617
QPCTL	2.1810816781044537	1.0885583803200098	1.2154563826238822
PPP5C	0.24299301518460845	0.6690306228027749	0.4577613279306335
CEP68	-0.7056387004312454	0.03592862769056439	-0.3619034939319506
MAP4K3	-0.6886150628918624	-0.14806696969344424	0.13953441044366083
ZBTB32	-2.2766118865896807	0.3929065473715555	2.3042309405352452
TYROBP	0.23163521723440986	1.949269663311417	-0.9649252408910923
TMEM159	-5.811454087561842	-6.734827853364786	-7.375806423113055
GABRA3	6.481851874224807	6.986211307130542	6.202438832792259
BRCA1	0.06932410223228944	-0.19825778264818758	1.0855774857345246
ERCC1	-0.49483368657916943	0.616098051760897	-1.1943699172924174
CD22	6.509945252469684	4.66833022816144	3.57780300058111
SEMA3B	3.105646677337169	1.7415683262630612	0.5441520415258136
MBTPS2	-0.47996260138476854	0.2817566839570849	0.015360537180454733
PRICKLE3	-3.208601415318758	-3.104886870931419	-5.069975813469945
LTF	2.350833292615258	-0.9175882534812859	-0.19090602725419914
EXTL3	0.26321974532625597	0.8351751496905984	1.0153456289416547
NR1H4	1.9457449161496998	0.7534367680060448	-inf
ELOVL5	2.286396395100358	2.0793591698567777	1.3535422854372143
ALOX5	-0.8609482089585028	0.139624747785352	-1.0710408521256594
CALCOCO1	-1.0974134505838036	-0.26508768453975445	-1.0523697489391262
UBR7	0.10322799789314824	0.7646747518258721	0.6003754621615115
MAP4K5	1.5205872708908217	1.241145378627494	0.9205051737719242
EHD3	4.260731623208995	4.956272900823628	5.033700674857381
PSMC4	-0.39094499643273695	-0.19428661553299123	-0.032091332544689995
MAN2B2	2.2101089443794057	1.4191891366120672	1.7771990001038969
SLC7A14	7.801381841110147	8.374283921575016	8.22714586558098
CLDN11	6.274859805760702	6.032170049880684	5.149837671444195
SLC25A39	-0.012646367770662238	0.014940541018470853	-1.0263407816764771
MVP	-0.3609998961528714	-0.8197880472824626	-0.19639413039163892
NUB1	-0.5213104439939787	-0.16785705269813556	0.0586021152010657
PGM3	0.628282765126535	0.794422709417512	0.6847197430028278
RWDD2A	2.703619870635127	2.1296595830384746	2.55376381252216
CLK1	0.03570947508882764	-0.3250409856302649	-0.005269333286540924
POLR3B	-0.439308175285481	0.3017303996216374	0.951051794260124
ANGEL1	0.012798582205636011	0.4139719401829729	0.1289272453208393
RNF14	-0.4463011680999254	-0.12518405987358683	-0.4478822294406455
DNASE1L1	-3.410429439132203	-5.19327550789421	-6.420995178700358
HEBP1	0.009122806783844918	0.0800125515194722	0.007843983553800811
GPRC5A	-3.530071885603933	-1.1756796172512929	-4.009358794255043
MAMLD1	0.9977044314332503	1.914917517678147	2.208165841893812
CD6	-1.1055756188289934	-3.6124700585359437	-2.1252309170402413
TACC3	2.284798309674105	-0.6951885538120639	-0.8184722631365077
UFL1	-0.38899138911679565	-0.5161040591840939	-0.7830452147154537
POLA2	0.7916378895928777	1.0379744112316411	0.15866837281149182
ZC3H3	-0.20393471834479449	0.13484332290071888	0.152856397601453
CAPN1	-0.38654270724198614	-0.051013098606780896	0.12105295388674152
ACPP	-0.3607775732628809	-0.07217092459500596	-1.0356088944611188
MDH1	0.3882170494555152	0.5986739129928347	0.43332983589080126
SLC30A9	0.6833016992805673	1.3349644440206043	1.1151812248372825
MTMR11	1.6799512384478055	1.5382202209405873	0.21365695631219525
COX15	-0.8711186322029824	-0.34349837387202314	-0.6884141062124831
CCDC88C	0.4571928165574426	-0.46062715406816646	1.54017269718652
YAF2	-0.24886788208843563	0.20306535372104542	0.42243260480853534
ZMYND11	0.4234997362577588	0.8912583036976418	1.1896306166947335
DPEP1	-inf	-2.299118797326505	-inf
BID	3.111199047744983	2.3093669652276563	0.2748996867224139
MATR3	1.2144853860148441	1.569275631007046	0.10841864698639594
NPC1L1	-1.1402902164666187	-inf	2.116220763249961
XYLT2	0.8807227037058082	1.1315252480302724	1.6083636572582327
STMN4	7.779449203137071	7.910777701288744	7.54374233715244
NUDCD3	-0.23226860445776962	0.6017160997443045	0.6646805658225649
ISL1			
CHDH	0.2737687583283805	-0.6094897743468036	-0.45223119171141174
IL20RA	-0.8033468126749727	-1.612880402783308	-0.3313798652833963
CLCA1	-inf	0.7485399962159005	7.042147723319492
CLCA4	inf	inf	inf
GLT8D1	0.6666207374008281	0.7837158415475138	0.3137340991517414
ATP2C1	1.2200019925570276	1.3567313152387492	0.7249666835729296
IGF1	-5.339706498729401	-2.704893482717228	-1.2626680571627769
SLC38A5	3.2584345518426234	3.09267483318644	2.5219021193143214
RALBP1	-0.3937612648062106	-0.11115946361476552	-0.13414497881807758
RUFY3	2.081668480023543	2.54498482801143	2.1764412138945004
CNTN1	5.812052100923416	6.714560740262548	6.836147996650174
SLC11A1	-0.550216964788828	0.05431868572791532	-1.015346633783351
WWTR1	-1.16709242226939	-1.4169826438411013	-1.7221482986328367
AGPS	-0.5302960996998394	-0.3583603612427637	-0.4235068109737808
CXorf56	1.0359753003809133	-1.787758613051659	0.6342233797998921
ATP1A2	-0.5875152921021376	-1.1563836658305755	-0.22966219954277434
TTC27	-1.1866292894302035	-0.8081630894241768	-0.5147699427451576
ZNF582	-1.8719725596651653	2.168361692804615	-0.5441930478261138
VSIG2	0.6390879899479242	0.515037117681374	-1.9154576747752694
PHLDB1	1.40009841123082	0.5127007761881482	0.5083616015765469
MARCO	-1.7089969107522214	1.2058913406030949	-3.990290153374733
CYP24A1	4.067369921568052	2.6930551355154533	-inf
PRDM11	1.0881922411265939	1.6555736092001925	2.288839872190157
SYT13	4.257728463651855	5.4823423300465945	5.698773934339044
SNAI2	-1.177947044888376	-2.428934082664896	-0.27984823844946266
CD74	-1.5151580851620454	-0.45241126981911356	-2.353145662153819
HGF	1.6362994256599213	1.3186041117795044	-0.6415033843909359
ZRANB1	-1.2245871070719474	-0.8829067249277531	-1.121664504016028
NCDN	4.21371343041759	5.145611808833698	5.094864096925268
GPR124	0.48884187495480186	0.25593965956693204	0.47770606851645053
ZFP64	0.6885477849503281	0.9883016114169311	0.7622886571199594
MNAT1	-1.4140635557144277	-1.4331895695559416	-1.834838255644034
SAMD4A	-2.236792548736343	-2.0586453948886763	-2.858911842563905
RUNX3	0.7927630470101592	-1.8661323497916726	-inf
MRE11A	-0.016263736751359514	0.44240429225763517	-0.2841209909914281
PLEKHB1	5.600623286744101	4.416996327912819	3.7879483984573783
SERPINB1	-1.8415252265096942	-0.37251561717019693	-0.6146305965873229
CYP3A43	1.8426118676718561	3.931204060921503	-inf
SLC7A9	1.8410203823295108	1.0855938392157636	3.0600549232980785
SPAST	0.26348406221176307	0.6283738317241294	0.9996276059504009
NRXN3	6.270008507827662	6.904713275575161	7.021183830961162
OSBPL5	1.7855594901914522	1.631080757487519	1.955176080917488
AQR	0.1622605092763248	0.7478239296365915	1.6113342095845726
CPS1	3.267777979457826	1.8048571889127352	-0.8801221645515317
C8B	-0.6075991725799512	-inf	-0.583686743087113
FHL1	-6.33000941895012	-5.934926526046922	-5.870856310878056
RTFDC1	0.11533901366357263	-0.030827421114381984	-0.4908553267749855
GABRA1	6.898757550938883	7.641600405958199	7.936351054510388
NLRP2	5.822733181024072	-inf	2.2909268408863044
SLC45A4	2.1727532569604175	2.596732357629487	3.112413420789774
RNF10	-1.4935772073292852	-1.248579373776447	-1.6433833061206822
ZNF839	1.5209524072837695	0.6436760927629893	-0.47665197743964927
ZDHHC6	0.3666220814994066	0.35016531125679123	0.6742517206732299
GRAMD1B	3.8552594477197637	4.728950515958959	5.309959889420617
RNH1	-0.023330645727924117	-0.2115394767155341	-0.5663941363160379
NDUFS1	-1.9390947667269944	-1.4392770511353157	-1.4234926822374485
RB1CC1	-0.02541940653215126	0.45827224272754424	0.6820524986164404
ERP44	-0.3819693948474463	-0.276568437435292	-1.1212923074920687
ALAS1	-0.8338175009590183	-0.5404258308165041	-0.7639610177799263
BIRC3	-2.9507082821233355	1.0969705507868799	-2.531732004423465
GLRX2	0.4955649156685753	0.33032825159310075	0.19109793746394396
SNAPC1	0.24529905415724598	0.6660826452809694	1.4900667466414055
DERA	-1.3645574956020177	-1.8980521399541188	-3.4713791953333573
STRAP	-0.06337675183754853	0.053306617091321146	-1.501723324140662
DEF6	1.5792421948080386	1.6805323580793081	0.613268481078995
PLEKHO1	0.8386254821890103	0.7660167189163382	0.700642049022924
GCLM	-1.5879135938327582	-1.5619407862165977	-2.1413347109035805
UBR2	-1.066079170300635	-0.882002804524175	-0.6605798442296578
EHD2	-0.6501426587613579	-0.7074414850849821	-0.12170401782978746
DEPDC1	1.8096871724467487	4.142541144755556	1.421633337672239
CCDC28A	1.433697317429007	1.9153421292879063	1.2519687963227564
RRAGD	-3.436480354855848	-3.0959514376568347	-2.7806867914156865
HSF2	-0.8298491471682397	-0.7108501033896316	-0.6586895150121983
PHF20	-0.7331979839205396	-0.42393200051321694	-0.21720253026434674
HSD17B6	3.2571827351465954	0.6160335001876105	4.214590759251438
NR1H3	0.21294178564782187	-0.43792402279551146	-3.0504089358959976
TYMP	-1.5413937053086477	-0.16109821426633436	-4.344085814690982
NCAPH2	0.9304776682456839	1.4139907170112767	1.3799137015790166
TOMM34	1.0321549997654331	1.595489089703247	1.0850728052799208
SEC63	0.4957284727247298	0.4793498713784527	0.5172776795428606
KPNA6	-1.7848835085901744	-1.2488847169711303	-0.17329438786354015
