	Human_Kidney_Relative_Gene_Expression_Difference(RPKM)	Chimp_Kidney_Relative_Gene_Expression_Difference(RPKM)	Rhesus_Monkey_Kidney_Relative_Gene_Expression_Difference(RPKM)
M6PR	0.6026073298316688	1.0685046295408236	1.254358440606791
KLHL13	1.8732536671073423	3.0530546590336387	3.0101519721573147
CYP26B1	3.0481616708671595	0.7446641249486406	-0.26424332324790606
ICA1	2.248281722615214	2.031786914231961	1.1166812035327518
DBNDD1	-2.5898373716137186	-1.1331398582300007	-1.6148663718679563
ALS2	-0.3569225062417161	-0.40714161268137905	0.027823649534652047
CFLAR	-0.6796893713686625	-0.4673183870911699	-0.6642734272397519
TFPI	0.46400379343436726	1.5997389052114561	0.5549540455666968
NDUFAF7	0.5088989971568616	0.36947707217526005	0.4963218976175924
RBM5	0.9754328521554538	0.7238783356903636	0.4248483463882006
MTMR7	1.384531176613242	0.19720441339975156	1.2660211287770873
SLC7A2	-3.409206040196043	-3.1874377025294787	-4.070995617684553
ARF5	0.5996008480447621	0.48105325478704863	0.029378953205881696
SARM1	2.3483492668286847	1.8317726294484817	-0.29936953846842984
PLXND1	1.4646663230967047	1.1414306783884713	0.2664688858808661
AK2	-1.1759093931151576	0.3277747499583792	0.3611575927405884
CD38	-4.806797694557075	-1.1381129773993959	-1.5416072636563338
FKBP4	-0.303933935736936	0.20092624577650375	0.05676913321381996
KDM1A	0.2558542529345718	0.3716770990770096	-0.22938093277628693
RBM6	2.0225844958698436	1.9377205810574065	-0.4872105788914652
CAMKK1	1.295109335370953	0.7749702461445845	0.27914464285824786
RECQL	0.34955900543417606	0.8896348244399829	-0.19426169085381978
CCDC132	-0.23095502387218517	-0.08409737257780858	0.13455803887321652
HSPB6	-7.465157239104238	-6.306951106066778	-7.0378471799584945
ARHGAP33	2.657046415536155	2.1495830907008906	3.419795942836197
NDUFAB1	-1.3739117825393774	-1.090645193175347	0.10170965372578317
PDK4	-4.882354765030254	-2.6940160605870216	-6.414491541467091
SLC22A16	1.8791556910098197	4.370997794492549	2.1515620907837714
ZMYND10	1.9138872442829344	-0.3547701597436904	1.1099936345258588
ABCB5	4.139684098685051	-inf	-inf
ARX	1.6964498855915842	-inf	-inf
SLC25A13	2.2533652066743937	3.461076368107233	3.3110299571640343
ST7	1.5791842559303522	1.59989767023681	1.5411780094270209
CDC27	-0.41481890640878805	-0.2237765959283576	-0.3066738964042989
SLC4A1	5.744756950476905	5.079383174876382	6.254443556416188
CALCR	1.3655263003577212	2.6815842513861314	3.8430406393949346
HCCS	0.10655033659815147	-0.7228336107659252	-0.5877043113513646
DVL2	1.166662782692491	0.597115881721791	0.7490993810704647
PRSS22	2.798390146963808	3.1488775187404023	3.1656110115368747
UPF1	0.35027214805794066	0.6660257086738542	1.2448140296719743
SKAP2	0.9162240026979314	1.5038424077188104	1.4386317561160271
SLC25A5	3.8901984844632396	3.432373667126037	3.907312027075147
CCDC109B	1.143607772241677	1.3773332858879643	-0.1451263491355361
HOXA11	-0.13242160418794735	1.280653330101658	1.7337027927456394
POLR2J	-1.243567542669357	-0.6521448831296922	0.2042843248821038
DHX33	0.3740182311031796	0.46440850524128285	-0.03804970523765778
MEOX1	-2.3955322452190337	-5.453480241662691	-inf
THSD7A	4.87179729874472	4.266997194422216	3.931960805772811
LIG3	0.19634102256300676	0.1711473891753607	-0.27462779129021886
RPAP3	-0.7748908580582387	-0.6059332257137781	-0.7859321147687525
ACSM3	4.520963535200788	4.856343944006781	4.824437566970145
AC004381.6	-0.40203625254105907	-0.05539632535165894	-0.06698983001468956
CIAPIN1	0.5977429946454075	0.6473819817676724	0.8449032148356489
SPPL2B	1.2088385135485014	0.5180933177496688	1.2909751080405372
FAM214B	0.4677884204046049	0.5668644716827779	0.12440778990467374
COPZ2	-1.5175261853200968	-1.7335678533191565	-0.8766405295454514
PRKAR2B	0.013869657153598386	0.9305185259160513	-0.7484968471559664
MSL3	-0.6481426402969904	-0.24622167375878343	-0.5823095927719758
CREBBP	-0.20394034847785364	-0.28012519053095786	-0.29825248914346764
BZRAP1	2.477872924856221	2.3913014177446428	2.273890236712267
MPO	-4.856372528079044	-2.2965145990001736	-inf
PON1	3.4356171086376475	-inf	1.4543724380991236
GCFC2	-0.07953759106740957	-0.5319863663855136	-1.5965835237014316
WDR54	3.0436264366079397	2.751400770869117	3.9648232831434713
CROT	0.9506425935897209	1.409921362342535	2.7550201160931884
ABCB4	0.2852804896568488	-2.146286748283073	-0.47785251883472485
KMT2E	0.7710284417488045	0.7325182482378269	0.8097823074662112
RHBDD2	2.167380420500007	1.7627483790816467	0.5748902094300248
SOX8	0.8759489723568675	-0.5335717721530324	-0.029442175647381625
IBTK	-0.8172960594090978	-0.14932488549626263	-0.24424147890299977
MYCBP2	0.22661564306874263	0.4096848628310663	0.7463281049862707
FBXL3	-0.24246011909291285	-0.016365996318100345	-0.10164779600705716
ITGAL	1.4883550693205962	2.6018570301076065	0.1975512512041169
PDK2	-1.120914812748285	-1.3341579601056344	-0.9838153867184383
ITGA3	3.7349110177948535	3.285467778604749	3.441179360660026
ZFX	-0.461078897924409	0.0036009663424146406	-0.06747222703275488
LAMP2	0.48234758651687415	0.1689278236761813	0.3369135899782457
ITGA2B	3.309318873966658	0.9603525684915145	-0.1595976172958273
ASB4	-7.971883150148594	-7.375674070376657	-inf
GDE1	-0.5093798994865448	-0.30768430973873917	-0.0483689034586474
C19orf60	-0.4193870743902584	-0.6006127030705074	-0.8343654654388938
CRLF1	0.10561100205615237	-0.32138790310586085	-5.394247397429493
OSBPL7	-0.5522255092561383	-0.932112996694637	-1.21830787100072
TMEM98	3.827302586037365	3.5673050457975717	3.1198438041187835
YBX2	3.6006001444246056	-0.2797010883391219	2.8553577472236835
KRT33A	inf		
MAP3K14	-0.6820638722024538	-0.22154022257300612	-0.9044413053814455
ABCC8	-0.11983220202419671	-1.6057418047479692	-0.4830255615348663
CACNG3	-inf	0.03842317380864334	-inf
TMEM132A	2.704360024453352	1.0127530807676435	-0.04274132855848216
AP2B1	0.3458907191499486	0.7691544838376256	0.2816090779822387
TAC1	-inf	6.644395540314064	3.2736763865156955
ZNF263	1.3372357194563231	0.7895111178754949	1.4288632572522677
CX3CL1	2.6260963948018103	1.678810582364612	-inf
SPATA20	1.9606750997325513	1.6040680631307656	0.64065180054295
CACNA1G	1.9313789297557091	-1.8462482882716629	-1.0471428216506602
TNFRSF12A	0.48027087340372815	1.2833883575046647	-1.237773668048749
DLX6	2.1972489671155273	-inf	-inf
MAP3K9	1.5331633274983618	1.9012595754179935	2.6043920997169594
RALA	1.4654664582406596	0.9637311837284855	0.29882804471040797
BAIAP2L1	3.3835487157573207	2.994666992934507	2.562657557345682
KDM7A	-0.6703415907158816	-0.7646898643920366	-0.9616776926357289
ETV1	1.7866675794200868	2.7297310677859454	3.386060608897945
AGK	1.759383211926614	2.564604911994687	1.7964120671184194
TTC22	7.248323362551441	9.021035988148444	9.441554747879335
PHTF2	-3.6600403053702824	-4.353146664403769	-3.9370925156164907
CCL26	1.6901378327616705	-inf	3.663372244175965
FARP2	0.2754965571087211	0.6349894675339153	0.36278404082707033
USH1C	8.497033561723029	8.736601314826284	9.098892870441354
GGCT	1.4569916147235933	1.6656183593844935	1.39224184543967
DBF4	1.4833942796638864	0.6007945971872146	-0.7399726074326446
TBXA2R	0.7962230365559979	0.984582173111057	0.4870792115631805
IFRD1	-0.8543815184596825	-0.8225972120483019	-3.013124411934558
COX10	-2.432651937280986	-1.591689539172647	-1.5355439779491458
GTF2IRD1	-1.8059669358795039	-2.06314289117779	-2.223089882431785
PAF1	0.540852747891706	0.3481898295238757	-0.2186640190402339
VPS41	1.0578486311664184	1.8734891352734628	0.9641893506371294
ARHGAP44	1.956884311438349	1.660867831568259	2.3659355925029244
ELAC2	-0.022598018739656944	-0.3096298308667636	-0.9739953967701309
SCIN	5.736781794227268	4.586923573234303	4.558127836756673
PNPLA4	1.1399887587964046	-0.6704218668141114	-3.923185267871264
MYH13	-9.013783511037731	-inf	-7.990482350641897
ADIPOR2	-0.269340387661058	-0.14864151286463456	-0.11207121784990692
CDKL3	0.025495739899882717	-0.030567694946720278	-0.8132912740981394
UPP2	inf	inf	inf
PRSS21	3.62397335037601	-1.6862336407669787	3.1811481468826917
MARK4	0.4724211626229656	0.08710708413401946	-0.005510418316785763
PROM1	3.540094438556912	5.358378492479122	3.3372202706295413
CCDC124	-0.8491753636279233	-0.8456570674895717	-1.24720131933549
PAFAH1B1	-0.9306152932376833	-0.23562697109028216	-0.5324517833739938
NOS2	2.245651119937308	1.2927789897862338	-0.16885079387228724
DNAH9	3.085784822697494	2.091731533258598	1.7364280039565887
KIAA0100	-0.4057266652511828	-0.11432810502834102	-0.3761749302806438
SLC13A2	7.851458333509425	9.481861099613912	9.988297712023543
GAS7	-1.1655173005803652	-0.43150570941196337	-1.6528017690585592
TRAPPC6A	2.634233767627451	-inf	1.3806372221965275
MATK	4.005912128334873	1.4160502739719978	1.2904940069582358
CD79B	1.386161607050028	0.5355627250682897	0.7853541949229172
SCN4A	-7.464097421595324	-9.2272113526474	-9.582163865963098
ST7L	-0.06665394537802233	0.2702674195952234	0.5673968015923085
TKTL1	0.07445010599471384	-0.08920819154972885	-0.7227398008511376
PAX6	0.996044069367459	-inf	-inf
RPUSD1	1.741163535843105	0.9975608758514004	1.969352975218804
RHBDF1	0.4051452374275729	0.4843326614247231	-0.05775319572275347
LUC7L	1.7128002664041784	1.2919258563373153	0.5466361344395726
CACNA2D2	1.2504994457907954	2.252246599266017	-2.592737055039478
BAIAP3	3.5345401359283075	1.2781696160137772	0.3095442672353687
TSR3	0.4253764596231846	-0.7409442345819447	-0.4425303365657476
PIGQ	2.2396372167004115	1.1080043004207374	2.2493797566096445
CRAMP1L	1.0592242503605427	1.0453854297628922	0.9469931661835126
TEAD3	-0.5525560534054179	-0.09822559075902315	-0.8592584928909456
SELE	-1.2973118982343237	1.2427003128847867	-0.911369256048088
DNAJC11	0.17963324801521482	0.5100475456904896	0.17362602761756543
FMO3	1.0702818785915569	1.2956322631418833	2.663840670731573
MYLIP	-0.28552908345323164	-0.25156056458672227	0.23541927346767663
NOX1	-inf	-inf	2.134117368686578
E2F2	4.270288295213635	0.7819134155893236	0.4861559918631457
PSMB1	-0.1515017639791921	0.08223506461450728	-0.37954712443591515
SYN1	0.7059460395811507	-2.373078039236256	-1.7127026344685636
JARID2	0.5822139516201684	-0.23665889297053588	0.44372393999165033
CDKL5	1.915788683376419	2.323297225153324	3.8021005477480587
CAMK1G	4.148023820873417	3.213444430210788	-inf
CDK11A	-0.15906279083745528	-0.22960503149028805	-0.21018718727431196
NADK	0.790699016243356	1.3513217696261561	2.411269386929793
TFAP2B	7.801837410052517	9.40480545745069	9.397349202324813
TFAP2D			
DLEC1	2.2050977740497015	3.9224211994556692	0.3928250485606594
CYTH3	-0.1149564515314286	0.3035621291187548	-0.6174104585537199
ADAM22	1.5515014612650089	1.9317852816079542	-1.3856256947691248
SYPL1	-0.4987335345944427	0.15596346628396157	1.0385175910824072
CYB561	3.3170458696775955	3.1464236528329086	3.7821879889743943
SPAG9	-0.16260650461997783	-0.09810145845889162	-1.0732219811336188
CELSR3	1.901925898717645	0.9955516802609815	-1.2238817111379743
AASS	0.9626513677371538	0.15209924545105905	0.6713543525001963
PLEKHG6	3.771297666984155	3.809950838448681	2.900008140789795
SS18L2	0.5297976494323019	0.3924352313932809	1.2764053767842927
MPND	0.9240481231714636	1.0680933162584307	0.95083646142427
MGST1	2.7823062545867536	1.6020630166578216	3.870233184385215
CRY1	0.10662274932245215	0.6541875101168851	0.0553215072625112
NFIX	-3.613144501914281	-4.546807874931923	-4.113508819970737
ST3GAL1	0.4885699428884086	-0.29074288258391057	-0.3959302067745464
MMP25	0.8534423790288238	-0.7846452891093726	-1.3343369007555932
PKD1	-1.1484967216319475	-1.8884309595727924	-1.7697556000678287
MAPK8IP2	2.9213052973140003	-0.08351759853952725	2.5302346098489155
MED24	-0.9328014637918778	-0.580914869106123	-1.633876076365169
RHOBTB2	1.1752452314510475	-0.13860169221492458	-0.5587299159035863
HEATR5B	1.5377093485655156	0.9111662201783266	1.6402282768641299
SEC62	1.252344805805466	1.4945944545154453	1.2996086997450536
RPS20	1.4502072902519354	0.47616574434701164	-1.7963817730862848
CSDE1	-2.6792651682610322	-2.342721758397546	-2.229533825607726
UBE3C	-0.9575452299624945	-0.7978721216858651	-1.0474337496288877
REV3L	-0.7939663390593298	-0.051980622035004934	-0.907768582987182
TENM1	4.465078735309158	4.626733273350287	0.6589424384218102
PAX7	2.658773480452555	-inf	-inf
MASP2	1.171416341909748	0.12191535702872887	1.8238817558802083
IYD	8.459903104111776	8.597375573256928	11.016068088171338
FAM76A	-0.2537264888307736	-0.19577447755548444	-0.1985120152240818
TRAF3IP3	1.0047256125034634	1.357580196821075	0.7985821541544422
POMT2	-0.8033430202062837	-0.9154148943477368	0.07071699893558661
VTA1	-1.0137357183390259	-0.6594029431246268	-0.7354977264811964
MLXIPL	-0.1246031629293927	0.8786129399542659	2.4569778766162784
BAZ1B	-0.6463862005277475	-0.09454941680057966	-0.6358045327277017
RANBP9	-1.1592108721086833	-0.920477835786818	-1.66790407223885
SPRTN	-0.6166401211386798	-0.32972723631645606	-0.27671230308622335
METTL13	0.12205860179725656	-0.11323676413883581	-0.2979033041733019
DYRK4	1.532854989205797	1.8612145560851736	-7.430968973740624
ZNF207	0.5051265795464238	0.6247726416153317	0.07837259856343523
UQCRC1	-1.0482727892195858	-1.0689739577406778	-0.7050437219429027
STARD3NL	1.0676157420846235	1.1413706986601206	2.002203808253623
CD9	2.9535296834886533	2.983472028738952	1.537785936816912
NCAPD2	0.5082435022795022	1.0044498200641763	-0.7230140508935262
IFFO1	0.1612894574500254	-0.9243029978245952	-0.5042458467080269
PHF7	1.6131187050839801	-0.31732339523413333	2.026171954751054
SEMA3G	0.5530153295699446	0.9767118476622761	0.9497838086039221
NISCH	1.6348393588291406	1.186257677786273	1.5259159114521346
STAB1	1.3253255647195425	1.3502222393570775	1.3444309542833186
FUZ	0.4758472677524503	0.29081005293450124	0.5661337461478605
SLC6A13	6.938087049456069	6.054676343439869	6.769299199250545
IDS	0.06292656860348222	0.18019317840735938	0.5139099558613851
CD4	1.0145154762838011	1.9682116295689578	0.6930163214914923
LRRC23	0.3657130262212572	0.9189745180064971	-4.850976447629631
BTK	1.7232450462020799	1.2194820736880378	-0.3824708615878227
HFE	1.5997455079262903	1.572610734646783	2.469572068663419
SCMH1	0.0417534595568712	0.015520504609445256	0.2985691248051414
FYN	1.8348488066078967	1.0227206128000201	0.12557821925540572
HIVEP2	-1.3395332321924027	-0.9278931218309591	-1.7911000415563005
FMO1	9.040674596112565	8.993831746246137	10.29571068632539
TCEB3	-1.147591140009596	-0.4200429351223086	-0.43472603486911177
LYPLA2	0.8675934785903605	1.7713826836697464	1.7465861212906495
CLCN6	0.8517393666086767	0.509744836793902	1.0185785814198547
MRC2	-0.04381374151747168	0.2546514051040708	-0.2457442424771239
NME2	1.2074372695290947	-0.7160421195797647	0.6264603047149855
SLC6A7	-0.06328077990868333	-1.0899760120023403	2.051927408595302
TSPAN9	2.7362206302821894	2.16332274232273	2.68358796906685
BTBD7	0.4161888212941202	1.0396909756472923	1.1354908535678707
APBA3	-0.3446060304898462	0.4310943203955769	0.5999021702361043
MKS1	1.0088631442861153	1.5063625888993426	1.408217825174291
ABHD5	-0.7334727850428306	0.40997055371039326	-0.9123409038672255
AKAP8L	0.8550712353541605	0.46822355057859955	0.48942174474629985
MBTD1	0.43983319305309865	0.4283665192544437	0.8156263568842397
UTP18	0.43115914609654316	-1.2658069636000875	0.2000639024375781
RNF216	-0.8868395161110775	-0.24207231363428294	-0.5671214464776656
PTBP1	2.222122319233358	2.4786722423032534	1.9631657618408633
DPF1	-inf	1.0787239837783162	-1.8977466724809993
SYT7	3.121141969661128	0.25698951024947037	0.3113379408265439
LARS2	0.3500568190628903	0.6434076426414057	0.2892024961601921
PIK3C2A	2.304030863783627	2.5071434065688245	2.044631565963021
PLAUR	1.0345610166214279	1.3942984806261727	-2.0870817072751366
ANLN	2.8395906798989197	1.2685856611583786	-0.7496131113097863
WIZ	0.8359913338124652	0.38247132022360397	0.5726177335592909
RABGAP1	-0.45514620403489153	-0.24318130491215278	-0.30416824627716027
DCN	-1.1937985898317016	0.09184947253670821	-1.4122958052712054
QPCTL	2.065952895021209	1.812721316009742	1.5548492097063493
PPP5C	-0.06801537445896927	-0.36440144979843236	-0.012836568173996803
CEP68	-0.7915543878687195	-0.7091627834649412	-1.1742583729685228
MAP4K3	-0.5003821237974092	0.5093405953510942	0.8537062751582746
ZBTB32	-1.1691919391583336	-0.13702040761106019	-0.403535841665557
TYROBP	1.8192070310936206	1.6633285461474934	-0.2017716417227733
TMEM159	-0.8848797505736345	-1.358125514043817	-2.698923954662382
GABRA3	0.657499343143834	-inf	-inf
BRCA1	-0.05140507834685847	-1.171541212128233	-0.2003684717024823
ERCC1	-0.13218389857051657	0.0606142067710708	-0.9489251068564398
CD22	5.217156629930294	0.35979131141305826	-1.2074827969110717
SEMA3B	3.351256723705041	3.1845516352375887	4.430635920799929
MBTPS2	-0.043530990156154185	-0.2729884938923681	-0.17957921465967208
PRICKLE3	-0.45045589588220575	-0.8770750680143932	-1.1560147579407272
LTF	2.101156702432055	8.471710848106653	0.02886326714662196
EXTL3	-0.8279366105537038	-0.3732941718200211	-0.05820010499819977
NR1H4	10.370251556731906	10.37550010973896	9.692720005137929
ELOVL5	1.7803301433538032	1.606068872961334	0.6428592998259627
ALOX5	2.14199599329784	0.8808080686583096	-1.007356052552933
CALCOCO1	-0.8752300051491342	-1.0962290405452229	-1.687136703667407
UBR7	0.3219238871045309	0.45831023710853813	0.569447441685895
MAP4K5	0.7577368863064425	1.0975613291039197	0.3890552063052955
EHD3	3.003200222259675	3.3613829305067666	3.331354190947329
PSMC4	-0.17341387567130062	0.04494176008891319	-0.1026345486304524
MAN2B2	2.4586038296802872	2.1027871493878174	2.0580060312254984
SLC7A14	1.8800647070289573	2.240323094114182	-1.2162436586194356
CLDN11	0.6077610829091037	2.8667252863149932	0.001946629701558052
SLC25A39	1.8933587807106667	1.991376187657047	0.9862844383023984
MVP	2.3163247041755297	2.7442998809784043	2.135143482427186
NUB1	-0.20661944272168897	0.1085979729513716	-0.26184277780038007
PGM3	0.7866295088038535	1.9315123716979743	1.4082899201269934
RWDD2A	1.8123852689332443	0.6168616523489481	-0.0814899636111244
CLK1	0.2850476548151628	0.19383137448087287	0.278303908359704
POLR3B	-0.1629602741436792	-0.475816231269164	0.3511319408196588
ANGEL1	0.13989526277637868	0.16246778566455036	0.5296428862558926
RNF14	-0.2076537645135116	0.36479048666289016	-0.469791880164191
DNASE1L1	-2.369776528430316	-3.343099627327824	-3.5187583786659307
HEBP1	1.6490992653305208	1.210713209408063	1.4747759887829996
GPRC5A	2.544902153461405	0.3937713243872248	1.8296806543910642
MAMLD1	0.07136476485978117	1.0108700112942999	-0.2090653064076247
CD6	1.7697978720885632	2.232398405816572	2.9656109961776425
TACC3	2.771700994029685	0.9489157245084385	-1.339140820452828
UFL1	-0.023052431446255295	0.03418749343244151	-0.24880974024252595
POLA2	1.3551526086490198	0.590095508797498	-1.2935746974600386
ZC3H3	0.3958282490692527	-0.18114903351263903	0.16388823355355306
CAPN1	0.3698618517005033	0.44648691260347034	0.2268045570672958
ACPP	4.394232332166306	4.879267445936088	4.408319878739795
MDH1	-1.1532662676047962	-0.4674101855570139	0.06251174693396253
SLC30A9	1.048442318909763	1.6038039048814425	0.9062128601485204
MTMR11	3.301268830375017	4.026940572712553	0.012352794411487608
COX15	-0.15329298414659695	0.5622604904865103	0.5721793195834463
CCDC88C	2.362660189833201	2.7640252090066	3.643078254231738
YAF2	-0.15615358174593716	-0.3506350668763911	-0.9130324467877077
ZMYND11	-0.06945131543233087	0.17043597085234397	0.5312762005336236
DPEP1	8.927800923552278	8.76470167767687	10.76824523624177
BID	0.8579720641322013	1.2061811576698227	1.5490166297482086
MATR3	0.3812539475072749	0.457386587183484	-1.0925291076385362
NPC1L1	4.005099569187322	-1.295029136686029	2.592049594776709
XYLT2	1.5764790774036501	1.215496031155463	1.210256177587548
STMN4	2.1481422920039352	-2.299351166700132	-inf
NUDCD3	-1.5491882456648667	-1.5591686278843022	-1.276846779404453
ISL1		inf	
CHDH	1.8669012021370406	2.6739369894259526	4.427766076629825
IL20RA	-4.650275027467442	-2.4912167742731044	0.5997724772087014
CLCA1	7.824229821758003	1.8712742526056936	-inf
CLCA4	inf		
GLT8D1	1.3544584516069433	1.044258042423486	1.1742270859657573
ATP2C1	0.9423873320580224	1.5716305589381963	0.7977785654546866
IGF1	-1.943096817180521	-0.7176592721968468	-0.008478044337734914
SLC38A5	0.9743264356162821	0.3634950900127311	-0.6403328933652628
RALBP1	-0.24246064618327912	0.0687454491254855	-0.23548778216363073
RUFY3	0.9038513531567214	1.0194720031071023	1.43497445312352
CNTN1	1.5782415769556875	2.651675792506816	0.152945052856567
SLC11A1	-0.17699333280895507	0.5322742887408127	1.2610221241949815
WWTR1	1.5720102149706199	1.9584188334082722	1.6799845991625533
AGPS	-0.08655435688020376	0.6096918556896879	0.12676662660249358
CXorf56	0.9972487087760832	-1.1317655412586376	0.84355080299894
ATP1A2	-7.161991297377897	-8.114825697239947	-7.907919168306853
TTC27	0.20052818147258927	0.267079707219026	-0.01640528313773401
ZNF582	2.3996195957051873	0.9700061762351925	-0.42786692932357245
VSIG2	5.04636528753266	-0.26931116579796666	-2.5089540174238807
PHLDB1	0.08678849377214186	0.2490921855485634	0.9702660628156792
MARCO	-1.6649196723351196	0.3235800312740741	-3.335447449464934
CYP24A1	8.2405558806311	11.778172193473019	11.432066955250784
PRDM11	0.4956790144446625	0.21918924133547976	-0.16887051840069922
SYT13	4.778127312077012	2.067272047223769	-1.0459246861200266
SNAI2	1.4967742286084245	2.0719961855478166	0.9597730660616419
CD74	1.914257913972172	2.6753331507389544	0.7545798794564698
HGF	2.696015832900307	3.930692589403853	2.4573714836903626
ZRANB1	-1.8512222993368754	-1.8111801296876866	-1.7342718931487477
NCDN	-0.19853250906692144	-0.20235558979112653	-0.16544624616575315
GPR124	1.2509025075102058	1.055798353887218	0.8186651645612871
ZFP64	1.1749699729525518	0.9580614175478457	0.9407404953100762
MNAT1	-1.3505273890934606	-1.09534849686285	-1.650059822982823
SAMD4A	-2.700921081719616	-1.546990645286819	-4.187137201119116
RUNX3	3.083797505767694	1.1479132030934598	0.9551571038427454
MRE11A	1.2724162497691935	0.7606200730888987	-0.03869014902776438
PLEKHB1	0.6245205445963127	0.04089950927225404	1.2308671451601678
SERPINB1	0.7095832614706322	0.9285641160907334	-1.0313208863325125
CYP3A43	3.9214301514732806	2.971569327287469	4.4393899102750485
SLC7A9	6.132597862380837	7.027190828768416	7.960954921296598
SPAST	-0.970041418524283	-0.5679557240815586	-0.45682260692596927
NRXN3	3.7689247501207372	0.5865887285636325	0.5388437722908099
OSBPL5	1.2513833829017105	0.21089914249169103	1.4148865520215341
AQR	0.9844856952231221	1.1796354870314012	1.2373968599699068
CPS1	4.090881368999402	3.51022244307546	-1.849132231711407
C8B	-inf	2.202360555820054	-0.21311683069481224
FHL1	-7.0969303154182874	-7.487376755312806	-7.434338104887022
RTFDC1	0.10937514866289143	0.10964487276630427	-0.5023673228588856
GABRA1	-2.7046442411378964	-1.729907025584609	-1.4850372361737298
NLRP2	6.21366187719859	-0.561887843263039	-inf
SLC45A4	2.1244261731245224	1.8045158784129594	0.5959845652492075
RNF10	-1.0088220017005667	-0.5388006695820408	-1.0107633757137766
ZNF839	1.1193510239986397	0.3986561330464203	-0.34631747323606527
ZDHHC6	2.1181621654779175	2.517296642371392	1.9322200978097535
GRAMD1B	2.515272588649518	2.8171818095336234	4.292009816732545
RNH1	0.5816957559660493	0.5282542996123858	0.5804354035758151
NDUFS1	-1.7193856407935535	-0.8417146982554304	-1.1547730483020573
RB1CC1	-1.4406506031811182	-1.153756853199207	-1.0092608895301556
ERP44	1.1901959244735827	1.7871161192185503	0.980785435812619
ALAS1	-0.1094140034242837	0.09796070382861151	-0.25185079242183783
BIRC3	1.225344298427896	2.53497717476195	0.4043254946748157
GLRX2	-0.971501331300847	0.17494558388998047	0.04850799948240911
SNAPC1	1.7176533162888235	1.7924027278521817	1.7616871868354658
DERA	0.7623322035084726	1.0473554147895558	-0.0312569575830886
STRAP	-0.17927213979423784	0.06328721200436799	-1.762541727495786
DEF6	2.3599694002727563	2.343854469429218	1.7269067798371662
PLEKHO1	-0.12180926776855622	-0.6639814365362067	-0.9182216215654111
GCLM	-1.2634622076343416	-0.06765279511127929	0.09242784039537023
UBR2	-0.5404673980937714	-0.5861126525309125	-0.41387253090022397
EHD2	0.2568692499480882	-0.23704578333751827	-1.100418019169369
DEPDC1	5.2766095390201775	3.8310893432055417	2.07593464682896
CCDC28A	1.8140863237949991	2.1301537161521704	2.1179054346284105
RRAGD	-1.3783087398071372	-1.4592846810073943	-2.1539044862633436
HSF2	-1.4334765617931782	-1.9385853876745565	-1.8123669830216795
PHF20	-1.2850549326401284	-1.3428992243936928	-1.4368507906442876
HSD17B6	-0.7626270101524832	-1.8945313897717415	3.193193386279877
NR1H3	2.4397615034859066	1.9154380521702217	0.9831846853131231
TYMP	2.208212628362683	3.6411768395852433	1.449621510776971
NCAPH2	0.923859409079365	0.681081303177724	1.3191832347419776
TOMM34	0.9743171710760608	1.7624095395556556	-0.9852106507529453
SEC63	0.6527255780657378	1.2529575754329292	0.4434520331825726
KPNA6	-1.9242428604016073	-1.1544206408093192	-0.5742327934691629
