	Human_Cerebellar_Cortex_Relative_Gene_Expression_Difference(RPKM)	Chimp_Cerebellar_Cortex_Relative_Gene_Expression_Difference(RPKM)	Rhesus_Monkey_Cerebellar_Cortex_Relative_Gene_Expression_Difference(RPKM)
RBM5	1.1404521891176045	1.1595521775026074	0.8460129264059687
MTMR7	5.458776084217154	5.465232524519224	5.673827383960876
SLC7A2	-5.237337257404824	-3.286100599367924	-2.0572439153279776
ARF5	0.9967948147085022	0.7110956558250362	0.5648831596360864
SARM1	2.9985582917781675	3.4328166346870286	4.166067801108761
PLXND1	-2.0538593509591587	-1.3663795636794587	-0.6198461166393975
AK2	-3.0209464940691726	-1.649914568496699	-1.788769833882554
CD38	-5.062940325004548	-1.4685978221107259	-0.4750079558725187
FKBP4	0.9176043561516123	0.6300935672790552	1.4539211652657615
KDM1A	0.45660856322103516	0.5055814200985731	0.4586009832388966
RBM6	1.9853627287877784	1.663249345359534	0.20080744495533934
CAMKK1	4.247930814508834	4.347508260942607	5.0897197532614955
RECQL	-0.34882691879689903	0.04317129931666254	-0.23027018428472865
CCDC132	0.5648717104922328	0.589132289214055	1.0597289578354385
HSPB6	-8.723881539628152	-6.984609948386423	-5.428153688169713
ARHGAP33	3.820447008928453	3.8243087641413913	3.78528579556451
NDUFAB1	-1.7291882647983452	-1.6288868921031712	-0.6277969438264743
PDK4	-8.094004754463532	-6.747438046357648	-8.86893754333285
SLC22A16	-inf	-inf	-inf
ZMYND10	1.9860559261187762	1.9402176176317247	1.8338237994415478
ABCB5	-inf	-inf	-inf
ARX	-inf	-inf	-3.182977940319574
SLC25A13	0.6536605253460027	1.1772346396961673	1.6943032477871176
ST7	1.5408846627733503	1.7408608887666068	0.9736377513122852
CDC27	-0.1214934740644049	0.2059093302970072	-0.08800177701539812
SLC4A1	-1.1942810914907185	-4.950484014084808	-4.120479730841716
CALCR	-inf	-inf	-2.374099349254402
HCCS	-1.496464809730493	-1.3827874306684282	-0.751046031122587
DVL2	1.165507060149503	1.0135358355704571	0.6394374734562064
PRSS22	2.6847983204986448	3.097282725163546	0.9676427989307161
UPF1	0.9262340531184625	1.0954096026597449	1.435672945182425
SKAP2	-1.1009534244579378	-0.598218965128862	-1.2580158914474013
SLC25A5	2.047225448827564	1.5480748592183655	1.7842102712325918
CCDC109B	-3.5984412971287982	0.5693547883651374	0.7631469515726184
HOXA11	-inf	-inf	-inf
POLR2J	-2.4100469100788833	-1.0496059418228458	-0.17553537964813298
DHX33	0.5352555220133777	1.1959570846426564	1.0398981721878733
MEOX1	-inf	-5.934290057652324	-6.025451147758757
THSD7A	2.100388507213656	3.991622200814025	4.531438852060323
LIG3	0.48456253242707675	0.36593700750160935	0.4405331084162718
RPAP3	-0.6730630444646721	-0.446622268441342	-0.8444650885607329
ACSM3	-2.8570786423513486	-2.5373592468854618	-0.8980707926596057
AC004381.6	0.9626288151811413	1.0025284909887333	1.481421593151944
CIAPIN1	0.36617604935126186	0.12942144707376993	0.3885818104122904
SPPL2B	1.155879606531603	0.4541925611161623	1.6917318825381227
FAM214B	-0.027965157105774328	0.7886239869057435	-0.10808869909200848
COPZ2	-3.7969974653630176	-4.39321719878058	-2.070737699983539
PRKAR2B	1.4870534555623784	1.7730246354609447	1.3751088930381412
MSL3	-0.22437730314590654	-0.09862639445021425	-0.6269584017464738
CREBBP	0.2945383593562804	0.7591248136344736	0.3937293345185083
BZRAP1	4.118801082660935	4.729553583809365	4.481598540783296
MPO	-1.621535685635703	0.21253690361781408	-3.1213659880489435
PON1	3.8245087504212947	3.1852961242522286	-inf
GCFC2	-1.1955220512315556	-1.4442582730224136	-2.731888390176004
WDR54	2.7752176465548746	3.262614740206363	3.6108106529781208
CROT	0.333840671900155	0.03716352228595587	-0.8179986041069688
ABCB4	-4.197091706803765	-3.333116716723461	-2.2356646931801216
KMT2E	1.4431447024767032	1.8299449284701725	1.7134851304812933
RHBDD2	1.942683946782035	1.8348111103406524	2.0174009883005835
SOX8	3.5995176065851155	4.400813216647562	4.615043662146935
IBTK	-0.58635555929662	-0.5559440106282364	-0.8559815181590348
MYCBP2	1.981976757042844	2.331740519625511	2.341000785111774
FBXL3	0.12668123959202773	0.5833138028929198	0.43326529368290423
ITGAL	-0.47820105139892005	0.2788750299167114	-1.3442850902720678
PDK2	0.023060925710372333	0.0004380849371626273	-0.15419291561733686
ITGA3	1.8132890990459598	1.2014737962922677	1.0828833599457226
ZFX	-0.3612802055482864	0.41421179647410183	-0.13679414208237028
LAMP2	-1.2378306870030273	-0.6873309350030782	-0.7828140437549711
ITGA2B	3.823200994440239	5.0948833508971045	4.391839077167321
ASB4	-7.31207446997721	-7.386223811708005	-inf
GDE1	-0.8052692449364985	-0.5344424589134809	-0.47793832837561506
C19orf60	0.13920063840947164	-0.7058375877865228	-0.12262595120327426
CRLF1	-1.5228626949236364	0.9471374202295466	-0.1690794282103028
OSBPL7	0.1334814571660094	0.004087514126979635	0.46422865082306064
TMEM98	1.9470452538718725	3.434016110244928	1.1006121888402414
YBX2	-2.303391878711465	-3.190749002339811	-5.214389345323342
KRT33A		inf	
MAP3K14	-1.3236926123254291	-0.7158790632295771	-0.5960049797588489
ABCC8	5.362044929848141	4.863067062204674	4.616251614813423
CACNG3	2.7422219736620757	4.773199789083337	5.090516993040154
TMEM132A	3.8230412939721687	3.7615751260261163	5.344122274364694
AP2B1	0.7080232872886194	1.2670044880132079	1.0143166770605918
TAC1	4.026831795548986	-inf	4.987123055816806
ZNF263	1.257453143919969	1.2500291282073905	1.2562711922701548
CX3CL1	-2.1837560769803743	0.972350138536532	-inf
SPATA20	1.8064878633931785	1.694031811846257	1.3321870835930902
CACNA1G	6.263047827461494	7.135510811184185	8.071091863974898
TNFRSF12A	-4.737445473231777	-5.19250597132864	-5.124778644376843
DLX6	-inf	1.5940365789039546	1.473325784069129
MAP3K9	3.919568722542496	4.845849705757144	4.811473559200455
RALA	-0.04827207543697107	0.6710516316577212	0.23262206279038125
BAIAP2L1	-1.4449335686770577	-1.6260303757218662	-2.716763714890875
KDM7A	-0.873531653966489	-0.17990877160683744	0.16521447452801388
ETV1	8.370102857783674	8.484704967377253	7.969781011359823
AGK	2.3498465205579078	2.521939005683398	2.256125324062802
TTC22	-inf	0.6848919075354263	2.2226074923407144
PHTF2	-3.9894650768806157	-3.4052820745611996	-4.04974569167727
CCL26	-inf	-inf	2.109301103003559
FARP2	1.5832730772744799	1.4590664991015712	0.8801871420898966
USH1C	2.372423338777189	4.487738918400459	3.456863777176177
GGCT	0.9294897567909307	-0.008507979509861924	0.3982303696299875
DBF4	0.36527627954369685	0.708657110863832	0.2329534839601919
TBXA2R	-3.187111018227535	-3.5540501777699682	-3.2876924007151245
IFRD1	-0.9889695904634952	-1.1744091690645755	-1.7396546258690198
COX10	-2.593846370325077	-2.238150736942166	-2.1349352415125313
GTF2IRD1	-3.5858180357280993	-2.4441755216622267	-2.472709096951359
PAF1	0.7065317119674064	0.21310891326833825	0.2465575361585364
VPS41	0.7055172011593266	1.7514372141676033	1.0516693349050568
ARHGAP44	4.828658497946645	4.758661046813366	5.193375764609972
ELAC2	0.06883508390792861	-0.832150284607021	-0.7585316797077233
SCIN	-2.580530161124272	-1.8614458304308805	-0.49092165058502146
PNPLA4	-1.7625553685908655	-2.6385095608168303	-3.9774676538598914
MYH13	-inf	-7.373821297205224	-9.722890218920671
ADIPOR2	-1.1664036370071122	-2.4526966967918685e-05	-0.7376189913804455
CDKL3	0.9820555331952859	0.35076389306539246	-0.7993422670233701
UPP2	inf	inf	
PRSS21	-0.802095021329461	-1.5309894495641774	5.089818596958255
MARK4	0.5790572858447459	0.855627637048206	0.9214101818717947
PROM1	0.6649170756963514	1.0011916135314696	1.3457843166382975
CCDC124	-1.3387315406294427	-1.5687881509647916	-1.231716098170942
PAFAH1B1	-0.014020857947474537	0.783061237103713	0.3020307008414841
NOS2	2.155769204586539	-0.3460545106720792	-3.858821119658481
DNAH9	2.446898160346947	3.17239175768431	4.716328170067733
KIAA0100	-0.7832133367357734	-0.6608998552527585	-0.5277578518748749
SLC13A2	-inf	-inf	-1.8675067230984086
GAS7	4.893168076564735	5.300264079264021	5.005337444325267
TRAPPC6A	0.36275620503471667	-inf	-2.171041334646833
MATK	3.24691450063697	2.6174212531367713	3.1697792885222564
CD79B	-2.9039050526997907	-4.312993347818939	-4.119190231193988
SCN4A	-10.25466699750678	-10.57676190898315	-9.998234896817067
ST7L	0.12875589434216098	0.4002264968250092	0.5244029046803397
TKTL1	-1.2113343183009582	0.1526879004207799	0.2655498697568597
PAX6	9.701592079667892	9.652019077195542	9.359715878465163
RPUSD1	1.431422771301459	1.948284759307326	2.5143918930650386
RHBDF1	-1.3094448922473112	-1.1984721876540363	-1.0524933431233807
LUC7L	1.742899902129927	1.264889315045599	1.3094309313180432
CACNA2D2	4.719466162296667	5.216004866825362	5.409294194366289
BAIAP3	-1.3050446657832468	-2.2221299048149428	-0.6309872844643318
TSR3	-0.0499507267021173	-1.1417426078759487	-0.8546043793583378
PIGQ	1.0986541557829168	0.5145868485277548	-0.09466151165761921
CRAMP1L	2.208813739182523	3.194048755488813	1.7756487944837553
TEAD3	-4.618130582851731	-4.125965660744162	-5.5082760954653605
SELE	-3.094347148471749	-3.647140868182384	-5.765837243387692
DNAJC11	-0.1726431408970934	-0.08878008518451048	-0.452520667985634
FMO3	-2.8028267232615445	-6.630726348753097	-1.6271012464806296
MYLIP	-1.8745382116421727	-1.958072644648726	-0.9752025698689589
NOX1	-inf	-0.4096580479399991	1.1803084869897076
E2F2	-inf	-inf	-inf
PSMB1	-1.050937716158577	-1.0871358595229172	-0.9760270509921378
SYN1	5.5916017227741746	4.899117231652598	5.200676472604761
JARID2	1.9611305936475603	2.0275348822478363	1.8863359476756878
CDKL5	2.63204199410763	3.147347798695961	2.8431154217588253
CAMK1G	2.9439692070419508	3.224753931796713	2.452778273347687
CDK11A	0.11263222277365335	-0.1987083156383734	0.8052981548021116
NADK	-0.024206379459991167	0.1076583487817293	1.5543316452211169
TFAP2B	7.836105895171664	8.1709463502132	8.139614117062195
TFAP2D			
DLEC1	-1.1455702165876434	2.7794969728336123	0.5372952987519043
CYTH3	0.20140537136441647	1.1343292182479678	0.9190489211109093
ADAM22	5.009523712748575	5.500383078546893	4.750697102812459
SYPL1	-3.219177237886858	-2.3907844574661565	-2.600253299439783
CYB561	1.2444529259531258	1.6412046939271172	1.827716700577337
SPAG9	0.1712109124624114	0.7114690297051718	0.4865135895220376
CELSR3	7.105286312765614	7.248864481875381	6.865041426305678
AASS	-1.8414131045513176	-0.9280480214650517	-1.6084757581122968
PLEKHG6	-inf	-inf	-1.7838640530297627
SS18L2	1.2543431720269205	0.3218427597715609	1.862835513772109
MPND	0.025006870122362218	0.12291833911944185	0.41769771624724655
MGST1	0.41780774574780494	-2.0311227239617686	-0.43995792854516785
CRY1	1.246377408125217	1.4396483344761903	1.4375097655479068
NFIX	-0.4384222817493605	-0.7052839047248737	-0.326897500784731
ST3GAL1	-2.7747824885925296	-4.190027887475995	-1.6819859410742224
MMP25	0.7228152713682383	0.5542411947213871	-3.9040143854267293
PKD1	2.8962608011205777	2.4662070916187435	1.2556805044760238
MAPK8IP2	7.432774624427546	7.451260641349085	7.679210318077637
MED24	-0.6186813794395356	-0.15789708049833376	0.24048148140386785
RHOBTB2	-0.3042417227542487	-0.3182124616193002	-0.41977119398255275
HEATR5B	1.9563627254642133	1.9636860176878514	2.1359160802915724
SEC62	1.1001729067737598	1.211458266180319	1.1594284247991875
RPS20	-0.6640334578293979	-1.0462745394900421	-3.220822802549343
CSDE1	-2.975729285024776	-2.530412676047247	-2.7876956030846136
UBE3C	-1.0361903286548428	-0.6371720044579874	-0.9368254308294591
REV3L	1.6656314552580311	1.7821157365445197	0.8062929264076272
TENM1	7.499707735177726	7.741057188451649	7.195195495695952
PAX7	-inf	-inf	-inf
MASP2	3.1433100245570262	3.6501600549031865	3.1274178844936777
IYD	-inf	-inf	-inf
FAM76A	-0.3893232740963831	-0.17637267380963148	-0.5793659104978474
TRAF3IP3	-1.6986263737561904	-0.692349193586848	-0.7876732507552225
POMT2	-1.0576828875146946	-1.0309614357035362	-0.9814190519225177
VTA1	-0.5955028369515856	-0.3273833803194372	-0.5520539961342499
MLXIPL	0.7133603283041176	0.19301847536717165	-5.741886055467684
BAZ1B	0.10358591572468678	0.7294378512579758	0.43673834566985653
RANBP9	-0.9887304107089601	-0.8687554528969286	-1.0634642266969294
SPRTN	-1.2344517320288262	-0.6980541011053422	-0.7072333683295347
METTL13	0.4233971101212327	0.04290219650767434	0.0388426738511465
DYRK4	1.074062579558302	0.8993488963184404	-4.79779735656016
ZNF207	-0.0063947945331628885	0.11167499109645838	-0.04899549168501014
UQCRC1	-2.038798605034581	-1.9776010394495274	-1.6479830408875324
STARD3NL	0.9709380528318337	1.212660047358002	1.4930051332539982
CD9	-0.8604074703034198	-0.3602703348306354	-0.6550248357645486
NCAPD2	-0.3062569622733247	1.3386295198140836	-0.077973818825075
IFFO1	0.9875890207734961	1.0248550225903639	1.5475535947597812
PHF7	-0.7780978783478849	-0.9603923394471433	0.9415184337074889
SEMA3G	0.13292097535564826	0.873525791879413	-2.0102291418816813
NISCH	3.451119872358337	3.6623281833958647	2.8697063500680557
STAB1	-2.787565439914224	-1.897824097047057	-0.8923274275539607
FUZ	-0.13872926136151087	0.1730601622812189	-0.33224716064257653
SLC6A13	1.7726975605711583	1.844811438583662	2.98086439650845
IDS	1.5950227834775152	1.8148424342225915	2.0248392586383703
CD4	-1.1571993941266838	-0.4292028956265653	0.741208698651372
LRRC23	0.7803053996472344	1.828263091592491	-1.9927613231677355
BTK	-1.611078297333178	0.34740584014679393	0.44634965268802257
HFE	-1.9202576226874057	-1.5492005265212894	1.4420187812107153
SCMH1	-0.8755861358348084	-0.5569126044546887	-1.712859586072398
FYN	3.044485498075751	2.9173007252792806	2.819682986672794
HIVEP2	0.6798571628197063	0.8845216597390859	0.7553650386572259
FMO1	-2.5804369536860676	-inf	1.0911684349494941
TCEB3	-1.386353165206418	-0.7194797753662562	-1.0332731680666185
LYPLA2	-0.3552172330023508	0.023811633278276075	0.857188821045724
CLCN6	1.7526613460766045	1.9106371207152664	1.9816807960348566
MRC2	-3.2899183717034814	-2.3465112822019023	-1.5717935214350434
NME2	-0.3614213309537449	-1.9517679582354854	-0.5528689868061168
SLC6A7	9.78623714583042	4.719121257191318	7.50221222568386
TSPAN9	3.3786988452548226	2.8047267954835906	3.8580982873300456
BTBD7	-0.34863467996984054	0.31910045461856656	-0.03989082305684973
APBA3	-0.7109974236409	-0.6079970101766127	-0.8465907065662904
MKS1	0.37412027822560456	1.6169508430338646	1.8286963552544724
ABHD5	-1.2457775351884262	-0.5806991061564124	-1.1496227638657466
AKAP8L	1.3875231501565088	1.5831044585740088	1.415144494222672
MBTD1	0.7022137193238421	1.494244032011534	1.4928306427547524
UTP18	1.1125087609027522	-1.1930338553559428	0.7485441921745869
RNF216	-0.7648644109095818	0.06540747513891604	-0.2880357785449412
PTBP1	0.3399691264148671	0.4824821416819706	-0.19671955178189257
DPF1	6.349293979937161	6.103422772962115	6.161590666981855
SYT7	4.482088360009879	4.866542968664579	5.901870184093406
LARS2	-0.3400639879584372	-0.1850851851358656	-0.6403448320065367
PIK3C2A	2.3445490345490128	2.8663309325447655	2.0953705465427634
PLAUR	-2.124614307579406	-1.2917412174763785	-1.6474734738297463
ANLN	5.11693464752317	6.020306739651586	6.007850931588453
WIZ	0.1768969779833056	0.13882227267629796	0.21139526546440904
RABGAP1	-0.2152697302120103	0.3575512672915067	0.22403470132409778
DCN	-4.732070096159711	-3.44866638589497	-3.8969941922349762
QPCTL	1.9828468224973979	0.8370512024762728	1.0505848972838316
PPP5C	0.15262781022013544	0.38095781340399026	0.21752527883924683
CEP68	0.08349895107098772	0.20079719224957052	-0.4268521651351491
MAP4K3	-0.09088815751356523	0.3151457256951189	0.3762592675822247
ZBTB32	0.23850490990123707	0.6084930020298842	3.4706906425921495
TYROBP	-0.42872140921263824	1.102769451082567	-0.17633113737794268
TMEM159	-1.0153607844317858	-3.511837140763014	-5.293436102014992
GABRA3	4.101394212606788	5.6759838642262315	5.746031368198201
BRCA1	-1.583179080488254	-0.7633076974882591	2.436265744844198
ERCC1	-0.6217388009838486	0.03053463269209616	-1.3234409597020191
CD22	3.157175005163053	2.8610179485498595	3.263693267632151
SEMA3B	0.6911322610327504	0.6542180820861103	0.5098322670243842
MBTPS2	0.5040623537920553	0.9489802896681244	0.3751653819026243
PRICKLE3	-4.896951118119207	-3.864435639220578	-5.20656985573245
LTF	0.26224619445719477	-2.2373454669424007	-3.3335929233394883
EXTL3	0.08395640704139386	0.6095336589574404	1.077218087059377
NR1H4	0.43708252835400113	-inf	1.29689720332981
ELOVL5	1.657305471221622	2.2339331023630256	1.792955479633934
ALOX5	3.792535065776272	4.308678223274682	-0.7615674923277681
CALCOCO1	-0.2624005407696801	0.13080793190003884	-1.0512868525942232
UBR7	-0.08822533135789863	0.47290941576854256	0.5894318180634759
MAP4K5	1.2536671988557635	1.2121827432279813	0.5990985762118416
EHD3	3.863243063057245	3.8515396641521122	3.8672081123741244
PSMC4	-0.44730516341776994	-0.4481705780474626	-0.07825044550006775
MAN2B2	-0.11927521413521455	0.3144441786814883	0.30833345696523146
SLC7A14	8.196241648519864	9.253138763248296	8.781965317685062
CLDN11	3.19170379334451	4.334697637860417	4.976161893974615
SLC25A39	-0.06634991989927268	-0.35592401084744774	-0.9365365098561328
MVP	-0.4035605551226977	-0.6359197088609352	0.048284498534706
NUB1	-0.36300466575206297	0.0646958811572776	-0.03981979668142151
PGM3	0.910852232846794	1.4245858269852882	0.2950681304007411
RWDD2A	2.635692161915126	1.7015409957257854	1.246023264220889
CLK1	0.4811592939014593	-0.05334332480837176	0.3080402118578482
POLR3B	-0.6874278057871794	0.06816431622963234	0.7713566296216502
ANGEL1	-0.05444592309956771	0.688458292592738	0.1902767642766232
RNF14	-0.5374777070018955	0.1226808522663734	-0.6165190388550761
DNASE1L1	-4.48725612597327	-4.504347007296743	-4.68283485880245
HEBP1	-0.024673806836270358	0.2796912105628563	-0.36928528799702115
GPRC5A	-4.67318693378673	-inf	-4.930207037899203
MAMLD1	1.1844132729345314	1.182930990066482	1.7251012117210764
CD6	-0.6918407788177856	-0.7820343106578729	-0.22826635682895893
TACC3	1.521161320113631	0.004328827398084446	-0.22532918258635828
UFL1	-0.9406486743422894	-0.1659290490790778	-0.4861525739726996
POLA2	1.3495118899875596	1.7691865816453802	0.7537883206678974
ZC3H3	0.18339795885016405	0.3170659089045213	0.5069005208900065
CAPN1	-0.18483868260093805	-0.062352198956876125	0.29147936021587084
ACPP	-inf	0.12039771506195086	-0.608169372923517
MDH1	-0.7560409891959232	-0.7141890237012382	-0.4396758825627795
SLC30A9	0.675270671111298	1.0259910188169943	0.6448748133370017
MTMR11	0.8340901504383538	0.5018360436559507	-0.33115510842305335
COX15	-1.074559698107471	-0.2282401845206161	-1.0764247929409194
CCDC88C	-0.9303834728429887	-0.01082438710631805	-0.38516120316335084
YAF2	-0.298232606909424	0.3195381552121813	0.05138874871541805
ZMYND11	0.6092762681031846	1.1661847060074704	1.0436863127122193
DPEP1	-inf	-inf	0.6590647270364808
BID	2.3141633995625446	1.2913503691012835	1.7079242077525665
MATR3	1.4767279004866478	1.6177226814731578	-0.15394095717768355
NPC1L1	0.4553879402675505	-2.5669328463588803	2.2784464963053965
XYLT2	1.3287846821912348	1.3709097958536947	1.9633923688178818
STMN4	7.09093274101766	7.003586777177736	7.178775171003089
NUDCD3	-0.17831117990106352	0.08225661953949187	0.34725125401314993
ISL1			
CHDH	0.3273323049710458	-0.16473060597030917	-0.30732248492574404
IL20RA	-0.2032563164656146	1.138122039708697	1.544927193412127
CLCA1	-inf	-inf	5.9933876476773165
CLCA4	inf	inf	inf
GLT8D1	0.5795031986893254	0.644080279310402	0.21113544231729445
ATP2C1	0.8618404262104526	1.315087185354695	0.694397573522599
IGF1	-5.01289566943769	-4.448462662210997	-1.4609139758291736
SLC38A5	2.3521009276410765	2.732773995126872	2.677866633490496
RALBP1	-0.39756454699896	0.028088158701012732	-0.42451192839934226
RUFY3	1.8837006190252454	2.319684495006739	1.9299161525110906
CNTN1	6.994143194413178	7.494560672338711	6.786165840945419
SLC11A1	-2.568677575212641	-1.6427171788578518	-0.8240855507936208
WWTR1	-1.962209591710867	-1.1039274145431506	-1.8802898693075483
AGPS	-0.7170388175023276	-0.15039740992516196	-0.2939699981748848
CXorf56	1.1816632506976976	-1.8456028075180824	0.34716670355141216
ATP1A2	-1.8467759688336736	-0.6062906686748578	-0.4057443973137165
TTC27	-0.8616513965769265	-0.6540776938856897	-0.6406634030722871
ZNF582	1.7873972202652142	1.8300940337916054	0.5011531340331727
VSIG2	-2.6211160915685325	-2.1718419222894227	-3.607959027004591
PHLDB1	0.8611817073669518	0.6599405533270155	1.1957769943894847
MARCO	-0.7050332113565942	-1.5848866609241556	-2.9232401176449705
CYP24A1	4.140498864072817	1.7383141550110057	4.090849754086745
PRDM11	0.7233730252161023	1.076738028491296	1.2228755650393393
SYT13	4.119257925396613	4.193353636930834	3.5620075522642423
SNAI2	1.2169248066130811	2.5664210364150355	1.9390925938686292
CD74	-2.275593944228774	-1.3096251339463187	-1.7497800684933744
HGF	-0.8188570568483713	-0.40202281686687585	-0.7616176024714849
ZRANB1	-0.5548741023101954	-0.3945004179935323	-0.9136828633812487
NCDN	3.5958405623616807	3.7253811561043415	3.586751497374265
GPR124	-0.28632401208853525	0.18340526820911368	0.6125844412689881
ZFP64	0.6634892030151072	0.9365399220060681	0.65739565301418
MNAT1	-1.5093433157224085	-1.1867366227525393	-1.7893962810795385
SAMD4A	-1.7583842047758371	-1.755633712124391	-1.8941978006284097
RUNX3	0.05891892430086786	-2.3199435560958115	-inf
MRE11A	0.6821139927058242	0.8153133065596014	0.13930485367551812
PLEKHB1	3.9236596380722695	3.9434879305266173	4.158362474758323
SERPINB1	-1.5532917823303287	0.05183224394258209	0.1467491199989038
CYP3A43	1.312053471803013	1.9966883862095526	-inf
SLC7A9	1.6571375752620263	1.8380773860419264	3.460611901223898
SPAST	0.6186699799264161	0.8946719472030421	0.9672305316899312
NRXN3	7.6597434307958245	7.796823354920285	7.627711398465743
OSBPL5	0.08849094827739291	-0.35325804447498727	0.06194447924528029
AQR	0.5640925043212974	1.4983451672500923	1.6061812512627445
CPS1	1.5511118620698952	0.26631978682694235	-2.9856028928856886
C8B	-inf	-1.0725357419635906	0.7349694585585096
FHL1	-5.98014442916275	-5.916768928498689	-5.862976248063323
RTFDC1	-0.07571155404274434	-0.2492569245193379	-0.5518755167179984
GABRA1	6.716254830464369	7.1147204491023315	7.311884204822144
NLRP2	2.9223706124022204	-inf	3.9460905394919195
SLC45A4	0.8769231039626901	1.1590350091284993	1.0875092010578256
RNF10	-1.3334457731480527	-1.333265758245582	-1.7489104708463032
ZNF839	1.244065648166358	1.056754412676899	-0.5652003121280328
ZDHHC6	0.16031216753792377	0.046624483377160554	0.6870403472128783
GRAMD1B	5.413745228717106	5.467765761598942	5.318503668219441
RNH1	-0.15311541312581822	-0.41840727152246326	-0.2400334906033725
NDUFS1	-2.263641095379527	-1.5128842877231543	-1.984068529728442
RB1CC1	-0.6772656272430634	-0.18347847051379593	-0.42984279591329716
ERP44	-0.9457850830833607	-0.25502318034594856	-1.2564275381097976
ALAS1	0.1972489744848542	-0.33865211611589185	-0.6481866934989884
BIRC3	-4.55878731276159	-0.806742553115953	-4.408611333597915
GLRX2	-1.9440910079698028	-1.3411913541321006	-0.8594883527335437
SNAPC1	0.755976309284112	1.3416144596270856	1.3774327231468315
DERA	-1.6184507785203082	-2.0608981577275762	-3.0687493753695856
STRAP	-0.20131297496910203	-0.40974754485536496	-1.8346513599858159
DEF6	0.6545573863391774	1.1005413810024478	1.2612824998806853
PLEKHO1	1.1623819064904821	0.5826914158341452	1.1414917442124066
GCLM	-2.604305731343828	-1.8279782837663319	-1.807079684331324
UBR2	-0.6372875893011092	-0.36199446275726077	-0.692066069492627
EHD2	-2.336514315780597	-2.655525844627134	0.2776747768830527
DEPDC1	-inf	-inf	-inf
CCDC28A	1.1922536535250197	1.4632015732855403	0.7545943939614107
RRAGD	-2.1586225922902176	-1.6599983585777869	-2.5127733099507297
HSF2	-0.29116099720110356	-0.5061186869290173	-0.3993496446305365
PHF20	-0.10221384676841413	-0.1679394284155562	-0.18089777906199658
HSD17B6	3.1269943268100566	1.0685045548925178	3.865695011517242
NR1H3	-0.15039269455141582	-0.8978343118047354	-2.9912658180212586
TYMP	-0.5460623882817203	-1.5499761095720042	-3.7432920180924074
NCAPH2	1.2120903287417093	1.8326558739263243	2.0522523544005145
TOMM34	-0.7978123250169424	-0.30601549184528637	-0.3172501088765598
SEC63	0.1811773831702519	0.5975552552147021	0.37392236759277314
KPNA6	-1.2670439991812068	-0.38240982746566105	-0.2973170345148725
VIM	-3.479316512269843	-3.8383247113001255	-2.3047100304125547
