	Human_Cerebellar_Cortex_Relative_Gene_Expression_Difference(RPKM)	Chimp_Cerebellar_Cortex_Relative_Gene_Expression_Difference(RPKM)	Rhesus_Monkey_Cerebellar_Cortex_Relative_Gene_Expression_Difference(RPKM)
SPPL2B	0.10956681093297414	-0.5106995828694483	0.6033248814034906
FAM214B	-0.13727791961147032	0.6090469886880451	-0.20836829034980608
COPZ2	-0.5071714187173882	-1.0021000459530318	1.068414032118023
PRKAR2B	0.07590948439687907	0.3370567621903936	-0.025033541532274408
MSL3	0.20605112621784585	0.32132424451535396	-0.15682557172903908
CREBBP	-0.045000508937678915	0.37801375096891177	0.04426691176586861
BZRAP1	-0.1733392586745441	0.380140461617385	0.15282421890472508
MPO	-0.4943569323450535	1.1855317764923783	-1.6636032121917843
PON1	0.9463339600004821	0.3482666468580894	-3.321928094887362
GCFC2	0.5579024512789157	0.32748975660157126	-0.8032807498151727
WDR54	-0.2923190142340188	0.14351722652705323	0.46343078956468037
CROT	0.5109468058286936	0.23720139362155357	-0.5221963009921036
ABCB4	-0.8709328488055919	-0.13102222677297645	0.8797235183787331
KMT2E	-0.06819692478103319	0.2825863801211423	0.17606367581809854
RHBDD2	0.14579046546721378	0.04800651097118571	0.2139107967639239
SOX8	-0.45465911437846457	0.259816050578216	0.45732259521554214
IBTK	0.20454410779299423	0.23234175822762151	-0.0395807780491985
MYCBP2	-0.08401455931834105	0.23244591674990545	0.24092026710977954
FBXL3	-0.10279103287878374	0.3111839597457961	0.17382438047255042
ITGAL	0.037450768245916095	0.7359572917526658	-0.7173846434777683
PDK2	0.19625938446102462	0.175625280605054	0.035373790883280846
ITGA3	0.5151421341347173	-0.0443155930798035	-0.15021635331197886
ZFX	-0.19566712066929576	0.5094328031233055	0.004811324263105995
LAMP2	-0.18084078936277312	0.31682703637654847	0.22924730806978633
ITGA2B	-0.4889350628134384	0.6589754734194251	0.012194190658375981
ASB4	0.7124098551469944	0.6428967006405051	-3.321928094887362
GDE1	-0.048779020102784856	0.19627727883557414	0.24793693254096563
C19orf60	0.43813125962046956	-0.324510901785059	0.19734040641130143
CRLF1	-1.2182420426191394	0.9465590797606332	-0.08478757411424903
OSBPL7	0.06462259130377601	-0.05188467790541233	0.3668267504503237
TMEM98	-0.34335434008631527	1.020798584021898	-1.0506469226371566
YBX2	0.9203605011723291	0.09636915372913879	-1.5634870303333865
MAP3K14	-0.29032952223820446	0.25551359921156497	0.36571950756099003
ABCC8	0.48760245487253273	0.03052730666734148	-0.19017105761448716
CACNG3	-1.3410863396428891	0.38347528642516365	0.6787897053429471
TMEM132A	-0.4712681083561247	-0.5240550829784092	0.9132285787532605
AP2B1	-0.13815783331533138	0.36890073912564786	0.13744162031228987
TAC1	0.16147848183976107	-3.321928094887362	1.0576701848798344
ZNF263	0.14010828740840786	0.1333595429122082	0.1390336318315199
CX3CL1	-1.3125948658807942	1.4840885661044312	-3.321928094887362
SPATA20	0.3036807638278105	0.20066922883890112	-0.12582593447046517
CACNA1G	-0.8015066258564871	-0.04791370218049106	0.8146866837261812
TNFRSF12A	0.3817005949559096	-0.03286974283687906	0.028072965072796673
DLX6	-3.321928094887362	0.7335419230307838	0.6203835499832888
MAP3K9	-0.4524854558607973	0.3770917667669649	0.34539184574187587
RALA	-0.18946838670134797	0.4637724652747402	0.062021948307457275
BAIAP2L1	0.49213580915570604	0.3246926696552894	-0.6414309310827419
KDM7A	-0.43021075400846315	0.187235960827134	0.5051454154827955
ETV1	0.2093935304439388	0.3144355525944485	-0.15156567211106747
AGK	0.10993299013461078	0.2669143723513896	0.02515679662714046
TTC22	-3.321928094887362	-0.20328307778473864	1.2212140361886075
PHTF2	-0.04768665386995065	0.48596957720212614	-0.10161861496780393
CCL26	-3.321928094887362	-3.321928094887362	1.632268215499513
FARP2	0.36170539030071575	0.2475582686889389	-0.27254132355595323
USH1C	-0.9928021041546704	0.882818999304598	-0.06865840478541133
GGCT	0.5410888916237258	-0.30884437645218293	0.05330810386299867
DBF4	0.06084107658173567	0.3746248245161987	-0.058256697998897114
TBXA2R	0.2723752616597987	-0.06037814713731736	0.1803930475458262
IFRD1	0.3925999413049657	0.22215615449514187	-0.28495478462893475
COX10	-0.11873611013026743	0.2023187905232747	0.29685059501145816
GTF2IRD1	-0.6022667885168287	0.4143644285738376	0.3879915632155118
PAF1	0.4123495950062601	-0.03753187391181254	-0.007480778261101674
VPS41	-0.3365986814417799	0.6121793441954316	-0.02984232090818389
ARHGAP44	0.036818492925228805	-0.026204237345507937	0.3697739566899361
ELAC2	0.6127762344979087	-0.20861783283645852	-0.14331697298570942
SCIN	-0.9033940519042145	-0.29432041260328057	0.9634120763960621
PNPLA4	0.8514086429456189	0.04073942463687434	-1.0982048099099877
MYH13	-3.321928094887362	1.3828274214566711	-0.755818029771594
ADIPOR2	-0.4082960947922381	0.6478157112205991	-0.0295983774934691
CDKL3	0.721755015086798	0.1377032366275894	-0.8607644697351833
PRSS21	-2.7447437801175876	-2.9469535424737723	1.5950858147060647
MARK4	-0.0554662098439086	0.19471008741936555	0.25486299291338316
PROM1	-0.19087027842340457	0.1107525100151439	0.42667440153047265
CCDC124	0.1686815871943337	-0.039354638457241006	0.2664915766117922
PAFAH1B1	-0.2288830000606388	0.49458281917553454	0.05351651347473009
NOS2	1.3877672047078486	-0.8774257336471453	-2.84758781393996
DNAH9	-0.9961130170923362	-0.38907900608437873	1.02505298831994
KIAA0100	0.02009102032498711	0.13079287965764624	0.25227186196896884
SLC13A2	-3.321928094887362	-3.321928094887362	1.632268215499513
GAS7	-0.028300664915402216	0.3421613401306588	0.0728207540198826
TRAPPC6A	1.4104686184568551	-3.321928094887362	-0.8842607419346723
MATK	0.32925310745658587	-0.23875411147386383	0.25841080988791165
CD79B	0.8155689596723511	-0.46380917475744604	-0.29523676928219267
SCN4A	0.13994178607383773	-0.14976728214282928	0.3748931303412706
ST7L	-0.07149569042556635	0.17373460801211274	0.28732394108855697
TKTL1	-0.8062042099943163	0.3946670672076575	0.499247513818032
PAX6	0.24954925871740846	0.20421237887279592	-0.060236099445082895
RPUSD1	-0.3969690845494299	0.06152769399398355	0.5820526829646995
RHBDF1	0.022980615712345186	0.1234024233235913	0.25657917943328984
LUC7L	0.40084718620702947	-0.034865294258028715	0.0051759160299019325
CACNA2D2	-0.24205095648663327	0.2039273499505347	0.38142507641079376
BAIAP3	0.08400915278526648	-0.7169712140688749	0.706346807684221
TSR3	0.6501944965050799	-0.3411696365907143	-0.08739737197254105
PIGQ	0.6093767185022676	0.07174878449460999	-0.4671142606151136
CRAMP1L	-0.14179158242277715	0.7624459179787421	-0.5202666364617162
TEAD3	0.16129519756413901	0.6156806695056422	-0.6227571966457166
SELE	0.7921225020146706	0.2777151636182014	-1.4896197792277768
DNAJC11	0.18953685506452767	0.2662379754735163	-0.0635074230137337
FMO3	0.0015007170410689375	-2.6130784529865436	1.094580120707923
MYLIP	-0.17198800852295737	-0.24586596517800696	0.64991139937764
NOX1	-3.321928094887362	-0.23777767417509044	1.2338569958921546
PSMB1	0.12510054300835538	0.09225963402185129	0.19330205536454553
SYN1	0.44333987568108196	-0.18521760572442209	0.08506435086811101
JARID2	0.13899920197106727	0.19949760225411467	0.0711593895867043
CDKL5	-0.0948195533917786	0.37345206830870853	0.09513016365281524
CAMK1G	0.17016583575001068	0.4280942006207398	-0.2699346247633025
CDK11A	-0.03410224539515679	-0.3102944924097335	0.6011103542534253
NADK	-0.5347574790417502	-0.4212654353338356	0.897593581204053
TFAP2B	-0.06148710344334377	0.2418280258338812	0.21317197375798633
DLEC1	-1.9735112593304922	1.2921317588057193	-0.7454760376108007
CYTH3	-0.39818117478400783	0.44123869997391524	0.24295738263521557
ADAM22	0.036505035784052974	0.48621553901731657	-0.1949416803985653
SYPL1	-0.3294787688142948	0.41746510813245424	0.22477778209556462
CYB561	-0.17394428623774832	0.18313498443654264	0.3541539359210477
SPAG9	-0.13425775837775647	0.355674947198422	0.14962024519353104
CELSR3	0.15901015235880062	0.2902958555438392	-0.058010086569280986
AASS	-0.25298142913118754	0.5774017758149618	-0.04590787866797956
SS18L2	0.11643604722302167	-0.6999481161093627	0.6783893424443055
MPND	-0.01921363004699755	0.06907259772643772	0.3382104184988487
MGST1	0.8711761846067513	-1.2629594718911357	0.07609131795704023
CRY1	0.018973862480206705	0.1942813148226779	0.19232978487010222
NFIX	0.17683139894676775	-0.06432828174139113	0.2788305266405438
ST3GAL1	-0.06607568310834712	-1.249252547528733	0.9441845910956054
MMP25	0.726173707370204	0.5683689612521076	-2.6178714834880465
PKD1	0.6361907271896271	0.2380185372969326	-0.8200857928642763
MAPK8IP2	0.053450056785201185	0.07016498373624871	0.27788913955739947
MED24	-0.29345897301451757	0.11815456026353223	0.4840978372881523
RHOBTB2	0.17596836363199142	0.16323974914331627	0.07104676671420054
HEATR5B	0.07879842332396836	0.08542990351944346	0.2422770045270042
SEC62	0.08526980366040307	0.18642419800948923	0.13904259323431378
RPS20	0.7212662054371756	0.3653309358245647	-1.4611854772351278
CSDE1	-0.06349753606909336	0.3412143314604216	0.10599470130138913
UBE3C	-0.02183557534399193	0.3413505689204653	0.06774777664366413
REV3L	0.3084685927176002	0.41588807824994733	-0.45900489595040367
TENM1	0.14108771927029562	0.3621414033499732	-0.13300266652574025
MASP2	-0.02948764817902632	0.43306799324231826	-0.043749712238169806
FAM76A	0.12202427665309361	0.31666689213370613	-0.04947271613480547
TRAF3IP3	-0.4867692600767168	0.41423744807503127	0.3262893869191324
POMT2	0.10601521885492433	0.130274596052176	0.17536046527254892
VTA1	0.03901347848830095	0.28311905391473685	0.0782903748982869
MLXIPL	0.89205689130558	0.4050876957586293	-3.0587678554664643
BAZ1B	-0.16994788619356524	0.3976166653279229	0.12934280758364816
RANBP9	0.12176655697579622	0.23112212068782656	0.05406508266663691
SPRTN	-0.1994010227338372	0.28462030719124803	0.27619682309908716
METTL13	0.36043217011310347	0.013458559356035108	0.009801729468743338
DYRK4	0.7454025348137007	0.5817255337430365	-2.978010816876925
ZNF207	0.11318834753184862	0.2207385623614478	0.0745794654080875
UQCRC1	-0.00820311714190036	0.04695588583610448	0.34776432873236973
STARD3NL	-0.10610596425151439	0.11146069872253216	0.3680263722979683
CD9	-0.08779054426517616	0.3667154679211024	0.09710288531714607
NCAPD2	-0.5860170467157925	0.9034818576380611	-0.38978110729106236
IFFO1	-0.06334159875692459	-0.02992472764265059	0.4472975338258952
PHF7	-0.5569581044290228	-0.7109455609724892	1.0067263963747508
SEMA3G	0.18327776671409157	0.8719434503848073	-1.5802984312755506
NISCH	0.21609334861417906	0.41028726253442155	-0.30495813103185726
STAB1	-0.8457149130529295	-0.08054120380167334	0.8462824313910965
FUZ	0.08795185438656546	0.37311548751979057	-0.08621156584262238
SLC6A13	-0.3440875784926468	-0.2809301918376525	0.7562835843787401
IDS	-0.06748641357470836	0.1308078152081728	0.32284441377496037
CD4	-0.8112223425282125	-0.18719637212714174	0.8889207275048192
LRRC23	0.04746456723352593	1.0214769152184118	-2.079741224256516
BTK	-1.212469041056485	0.4735277143358713	0.5655679551349636
HFE	-1.562635235006859	-1.291614407599731	1.3521789513632663
SCMH1	0.22502928920242846	0.5190292909479824	-0.5182706311484723
FYN	0.241856395339717	0.12587183034005386	0.03748031349631653
HIVEP2	0.0506084428308602	0.2367310185418258	0.11899577104351089
FMO1	-1.6515553014804263	-3.321928094887362	1.526921737779743
TCEB3	-0.19064468565714185	0.41396188701361863	0.12624113186031394
LYPLA2	-0.41566562575969446	-0.08179934318427899	0.6829759526186853
CLCN6	0.017887328498159497	0.16100788150179993	0.22583796347189486
MRC2	-0.7788110936242754	0.04060591626971541	0.7558339193584939
NME2	0.5447895555930594	-0.8592248982893651	0.3673082388258089
SLC6A7	1.3384801184243655	-2.5357387893236867	-0.7400923546931629
TSPAN9	0.10902160962895084	-0.40102603340335075	0.5500967877006385
BTBD7	-0.17810749859760763	0.4278471932013339	0.09884210742420303
APBA3	0.1443868315824715	0.23836487560078368	0.02159953861383477
MKS1	-0.758260702472219	0.3362905139032888	0.5323519806103694
ABHD5	-0.11890104837603613	0.4871221165176072	-0.03288296586264993
AKAP8L	0.06765577031099097	0.24567824254754025	0.09266422642254604
MBTD1	-0.37249365911832427	0.3383924358063254	0.33709088479661825
UTP18	0.6921406723656399	-1.2983238300356883	0.3535746437720901
RNF216	-0.2872264587826519	0.46387660720051166	0.13918274023514832
PTBP1	0.231488441438584	0.3623965584218848	-0.25086095060693037
DPF1	0.26592981385547426	0.04218208550024767	0.09480251814773026
SYT7	-0.5098183446443382	-0.17423675096403302	0.7752215757510845
LARS2	0.1705223317664841	0.3123853356008806	-0.1003989772189716
PIK3C2A	0.022108892355322162	0.5001149729147395	-0.2005297059159491
PLAUR	-0.28829216639452954	0.46516337874552266	0.13836294870615304
ANLN	-0.444283245143759	0.3647181813938684	0.3532335781515416
WIZ	0.13831064581720862	0.1037371431194138	0.1697083295669708
RABGAP1	-0.18350183819557864	0.33460514343271763	0.2121394307412223
DCN	-0.5672020168876413	0.5844223363407899	0.1707417036739006
QPCTL	0.694422647559496	-0.34711894139174376	-0.15905613235777
PPP5C	0.04600791988325942	0.25373653836610677	0.10474549252305514
CEP68	0.23452781244278778	0.342218755245909	-0.2246988083926675
MAP4K3	-0.13734644517331115	0.2292279361854839	0.2852277650290963
ZBTB32	-1.4874348326902547	-1.2119838986838916	1.32865226017158
TYROBP	-0.5346710212593184	0.8532066751828341	-0.3162188843208411
TMEM159	1.3456809942820553	-0.9087240640126585	-2.1466099153509144
GABRA3	-0.9372538302731694	0.44106201509099174	0.5060643190623256
BRCA1	-1.954325103898855	-1.3997968594286074	1.413039437191844
ERCC1	0.05862823090498082	0.6596163576058666	-0.5588087414379408
CD22	0.18610345633546	-0.0814431758060586	0.2835679504755009
SEMA3B	0.20186314740739023	0.16819614180369893	0.037262103239281356
MBTPS2	0.022639144155318678	0.42936676708821014	-0.09304539324023896
PRICKLE3	-0.1865135888030228	0.7595426253840297	-0.4573566463274518
LTF	1.3114060127791358	-0.9401692125972917	-1.751487994569552
EXTL3	-0.363694411856474	0.10406191902157255	0.534094309780197
NR1H4	0.22131179881602184	-3.321928094887362	1.0244664060192998
ELOVL5	-0.09593292599126865	0.42897799958938176	0.025813326423113566
ALOX5	0.3931431334733357	0.8758614059755034	-2.7212289751077496
CALCOCO1	0.1856229521658173	0.548247045564878	-0.5137815256759181
UBR7	-0.25807684590329344	0.24636401094740448	0.3534185838108711
MAP4K5	0.3228318287194206	0.2847082787423543	-0.2669879393577905
EHD3	0.13983473813765276	0.12919749210749856	0.1434403600520786
PSMC4	0.016643056555522933	0.01586321370686244	0.35314360543445317
MAN2B2	-0.13328790468843876	0.25874991832656463	0.2531509312121185
SLC7A14	-0.40574957261900285	0.5483099736941758	0.11474598482387033
CLDN11	-0.8601232155811659	0.13195084372403834	0.7253660419259677
SLC25A39	0.4524701303800961	0.18614282761416198	-0.3329689849998956
MVP	0.04538385959438307	-0.16274887857724163	0.4591387994729501
NUB1	-0.09816709040127851	0.28936015063868464	0.1936868681756911
PGM3	0.10289489665140336	0.5758096736154383	-0.44308500840489606
RWDD2A	0.7439896251664377	-0.11376586851741367	-0.5124590577167123
CLK1	0.3379963801948096	-0.1462092468300244	0.17935615701983912
POLR3B	-0.6175748017151114	0.04482687135376909	0.6930296661765208
ANGEL1	-0.18849102585648841	0.48668043776732806	0.030350035539189683
RNF14	-0.07309724366433441	0.5302287306612672	-0.1436168672486397
DNASE1L1	0.19965161447479798	0.18405701333919	0.022197118524006205
HEBP1	0.12775252394216313	0.4067814929015769	-0.18166519989135643
GPRC5A	0.7934899952391188	-3.321928094887362	0.5526108976151557
MAMLD1	-0.04595416962273889	-0.047283356881384755	0.44741426975605375
CD6	0.005850578649169672	-0.07510301958553471	0.4293879224377264
TACC3	0.9418311777500242	-0.4415552207276281	-0.6377945982557723
UFL1	-0.2600053407509908	0.4410854756398905	0.14703280041339914
POLA2	0.13779279707205475	0.5239843755338128	-0.39240510361121744
ZC3H3	-0.005871517089518677	0.11492082957727844	0.288235625753176
CAPN1	-0.05571277064567999	0.05451634043733349	0.37781244258543134
ACPP	-3.321928094887362	0.9788574024749591	0.29759777019524847
MDH1	0.023093193492299654	0.06087986701595209	0.3112269751145859
SLC30A9	0.03117414208582001	0.35109924014606514	0.003781324101208558
MTMR11	0.5252433790619174	0.21871966148561134	-0.5205143133871154
COX15	-0.16783543823093522	0.6047036341144569	-0.1694908925573785
CCDC88C	-0.34093186403009496	0.48982426251585925	0.14560574967698114
YAF2	-0.1719136602241264	0.38810452835906417	0.1422992660190801
ZMYND11	-0.1765236576584587	0.3272017609742804	0.21485817711493166
DPEP1	-3.321928094887362	-3.321928094887362	1.632268215499513
BID	0.5810691137659156	-0.34551216744824204	0.024339612932542526
MATR3	0.4187896151938056	0.5497010984095128	-1.0016974113196853
NPC1L1	-0.42742971705462673	-2.4802520850265077	1.2492642237034253
XYLT2	-0.09312931295097251	-0.05543945013445879	0.4856449245338892
STMN4	0.1357419673294148	0.05656865465870732	0.21580658298340702
NUDCD3	-0.11285721579636554	0.12169855395325407	0.3642699926673313
CHDH	0.4582033309565479	0.008204070644146905	-0.11956158245031638
IL20RA	-0.901833616596257	0.2663763882761003	0.6434045449209214
CLCA1	-3.321928094887362	-3.321928094887362	1.632268215499513
GLT8D1	0.21867584441231905	0.27781560474225125	-0.11407099567068037
ATP2C1	0.029100833020231687	0.44371620939591194	-0.12104597172267252
IGF1	-1.684295959182345	-1.278384412444689	1.36546207219073
SLC38A5	-0.0834228756384764	0.2613564766021673	0.21111080315120134
RALBP1	0.003377522845655426	0.3917790162579263	-0.02085870591433429
RUFY3	-0.020103577497633005	0.3772116822531686	0.021492431599122043
CNTN1	0.020811730063109452	0.4789358280399009	-0.16528132118993713
SLC11A1	-0.7860565428615202	0.01697664667942586	0.7725073715342926
WWTR1	-0.19275604606854135	0.5896280983215343	-0.11996726669117293
AGPS	-0.17631496902310326	0.33637797870622654	0.2047125243307293
CXorf56	0.91231793175094	-1.6502366116273812	0.1366444329702765
ATP1A2	-0.7524633683242152	0.3405538048108959	0.5262373937574683
TTC27	0.005097171825402811	0.1932760674388247	0.2055220857100918
ZNF582	0.4108628468429658	0.45039170222428077	-0.7271213857381403
VSIG2	0.19575104039975028	0.6109185708971273	-0.672431121013646
PHLDB1	0.08163102514695818	-0.09934582892067911	0.38772661215162285
MARCO	0.8529284739764144	0.038671939780701076	-1.099529424633928
CYP24A1	0.5771371497283572	-1.4607110992821313	0.5308699427201482
PRDM11	-0.13174000052887697	0.1868713878297683	0.32074747239328705
SYT13	0.260600456919409	0.32865461346437225	-0.24096162724155226
SNAI2	-0.5624372111642925	0.6514353463976007	0.07328912644710846
CD74	-0.35312602159674	0.5199767509561366	0.11527560867512328
HGF	-0.016299419342657422	0.3634488374536211	0.035253196450819535
ZRANB1	0.1832216097427443	0.3301650866841862	-0.14014765265886073
NCDN	0.09977723376550617	0.2177096499411278	0.09153876588701838
GPR124	-0.3112114318086141	0.10789528784099726	0.5022087532592763
ZFP64	0.05142370786173809	0.30026683867709736	0.0459192988194624
MNAT1	0.10551699521870099	0.4010009898795883	-0.1460899416992097
SAMD4A	0.17657411290683667	0.17908145300848705	0.053306414574858976
RUNX3	1.3874881204294305	-0.7765223877402309	-3.321928094887362
MRE11A	0.23623291663581805	0.35858983006111206	-0.2516846961095158
PLEKHB1	0.05698654025745647	0.07492059466909849	0.2707159609445528
SERPINB1	-0.9673402698029726	0.4347912295581091	0.5228960992728885
CYP3A43	0.32264084328513665	0.9630170486991131	-3.321928094887362
SLC7A9	-0.6587946846826003	-0.5049551769167463	0.972259204777131
SPAST	-0.057318858416278484	0.192304563534047	0.2586564894511632
NRXN3	0.10399830748318603	0.2288592263484698	0.07497688768823227
OSBPL5	0.26753464630924334	-0.13190455425765213	0.24321219215949205
AQR	-0.5071547855948366	0.32588851640929306	0.42541112245819507
CPS1	1.1136765864962541	-0.07839198803523656	-2.4041284695683864
C8B	-3.321928094887362	-0.3834302772336808	1.2829659846195256
FHL1	0.08217944056654479	0.1396859694970903	0.18867772963841645
RTFDC1	0.32353082562298313	0.1646475089165406	-0.10824115795420712
GABRA1	-0.17878630441318646	0.17972019340775877	0.3605215040350932
NLRP2	0.1230957126353633	-3.321928094887362	1.0778792409724023
SLC45A4	-0.015401605982105254	0.2405757433630473	0.17524320484278794
RNF10	0.25211003134577087	0.25227493247986543	-0.12348342747982947
ZNF839	0.5720093627163189	0.39809035093910233	-1.0126212294926793
ZDHHC6	-0.01222509242831429	-0.11403245466285555	0.4692985725355276
GRAMD1B	0.14880530433235267	0.19803535396108551	0.06241719368078081
RNH1	0.24079235041337296	-5.976776546720037e-05	0.16143622454715847
NDUFS1	-0.20104594208675822	0.4808077370534697	0.049011147008782834
RB1CC1	-0.09782448181866106	0.35050498104034805	0.12505874912934684
ERP44	-0.0334430034030308	0.6000178832199731	-0.30903953430945624
ALAS1	0.5216006638341162	0.03021442773917165	-0.24590093854635667
BIRC3	-1.773413147540472	1.4296686200700253	-1.6728378448182637
GLRX2	-0.4215666716878157	0.11377315876406034	0.5571229136851291
SNAPC1	-0.24685044989128846	0.2805087809804014	0.31341148689210496
DERA	0.6110089953783403	0.20207140561808817	-0.6842618598273593
STRAP	0.5570224973544879	0.36374988745475767	-0.883624159619887
DEF6	-0.19728146551602918	0.2040327660907625	0.3515081032755155
PLEKHO1	0.2987260010055228	-0.22409842971156907	0.2795454877836523
GCLM	-0.36944868762212846	0.327155953345838	0.3463997708083241
UBR2	0.06416927899685652	0.31528916917259814	0.01472122115894145
EHD2	-1.0631765667898858	-1.3094502014011893	1.2737833593655845
CCDC28A	0.16182226023468446	0.41051793627334726	-0.23084130537461803
RRAGD	0.05507018291656589	0.5125334821373402	-0.26095169164445714
HSF2	0.23331083357517662	0.037938173469438376	0.1346479392722721
PHF20	0.18095293281603422	0.12114707088981845	0.10938505458665675
HSD17B6	0.17807665653374669	-1.524503291591141	0.8647516903189228
NR1H3	0.8709542170025067	0.17609054388516543	-1.5508465094889763
TYMP	0.9753004680291936	0.0433412064847366	-1.7204610208133386
NCAPH2	-0.33423573097037274	0.22130308415735347	0.42331966204808286
