baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000140948	182.461798034505	-0.635122341810691	0.329703287603216	-1.92634518881424	0.0540612864808496	0.178247247780038
ENSG00000103510	115.336280594563	0.63125754524041	0.327799230230613	1.92574444057208	0.0541362918967197	0.178410480442341
ENSG00000103876	83.5567529697269	0.7642920433699	0.396890984550848	1.92569766792469	0.0541421352594018	0.178410480442341
ENSG00000070961	233.922264849694	-0.740224202359039	0.38472072399408	-1.92405596109876	0.0543475693597128	0.178965982306216
ENSG00000116852	9.3632193014457	1.67446702704154	0.870373696216116	1.9238483818171	0.0543735909351954	0.178965982306216
ENSG00000165730	10.970030071972	-1.54568491873709	0.803319931144241	-1.92412121100423	0.0543393919552141	0.178965982306216
ENSG00000187189	30.7080520207039	1.18485878638861	0.615866153371074	1.92389008537493	0.0543683622561241	0.178965982306216
ENSG00000102910	298.217471311588	0.560346565441403	0.291377863963085	1.92309243337852	0.0544684424510738	0.179226363383085
ENSG00000104886	142.541714969416	0.715079165367945	0.372033751424684	1.92208143113249	0.0545955121754641	0.179505625199775
ENSG00000109654	32.8843142568828	1.48652610194871	0.773410238765361	1.92204088779809	0.0546006130932647	0.179505625199775
ENSG00000128045	4.92262954475607	-1.81739184169428	0.945530472605966	-1.92208701289699	0.0545948099426499	0.179505625199775
ENSG00000104490	31.41677187132	1.30702602357316	0.680085141713927	1.92185646091199	0.054623821588867	0.179530083368721
ENSG00000169499	34.2352206234953	1.20575717009563	0.627597384453499	1.92122720706618	0.0547030695691963	0.17969392294301
ENSG00000183114	11.2266683581119	-1.7490599596793	0.910394991372596	-1.92120999813746	0.0547052382011834	0.17969392294301
ENSG00000104313	47.2528444385209	-1.17531987965667	0.612293731325175	-1.91953603234342	0.0549165307202186	0.18033593950092
ENSG00000183779	546.460507224578	0.845167077399517	0.440345268621467	1.9193281672933	0.0549428154441389	0.180345954236575
ENSG00000204856	14.0317495578669	-1.28167744377024	0.667797232161313	-1.91926138960193	0.0549512617695809	0.180345954236575
ENSG00000243667	23.4012543467109	-1.00145816890325	0.522100729664515	-1.91813209980909	0.0550942631670851	0.180763166039557
ENSG00000178980	2623.17270345457	-0.786142638921815	0.409980931002986	-1.91751025346125	0.0551731396160237	0.180969805395687
ENSG00000135148	89.7296288938132	-0.943464518589282	0.492451596646235	-1.91585228886372	0.0553838998991978	0.1816087846637
ENSG00000180785	4.50852449169397	1.78955221638032	0.934258529024697	1.91547859696662	0.0554314961156442	0.181712520379099
ENSG00000147124	117.247629728631	-0.672261072415943	0.3510020387048	-1.91526258621343	0.0554590244163118	0.18175042975812
ENSG00000162367	7.33259148759493	1.64450875236413	0.858761809402239	1.91497657948812	0.055495490494865	0.181765293234764
ENSG00000176105	86.6202698613457	-0.774912267387537	0.404648580785139	-1.91502529400691	0.0554892779446989	0.181765293234764
ENSG00000042286	37.4781209121016	1.09996284563648	0.574545016549854	1.91449375410435	0.0555570964387647	0.181891074574843
ENSG00000119844	96.7877909048413	-0.631712957126655	0.33001839262232	-1.9141750012994	0.0555977988160256	0.181891074574843
ENSG00000181163	534.634963681553	0.520665296294674	0.271991899849227	1.91426765496801	0.0555859650668335	0.181891074574843
ENSG00000182168	5.61169662285648	1.66007381017735	0.867225488779949	1.91423549198585	0.0555900726929453	0.181891074574843
ENSG00000065802	184.387041021426	0.728136646156466	0.380427851308463	1.91399405604	0.0556209152411878	0.181914426894836
ENSG00000173040	19.7496339837421	-1.418132090308	0.740994472735085	-1.91382276452554	0.0556428057425961	0.181933757432354
ENSG00000137642	74.5074481447252	1.69541793188396	0.886232534628173	1.91306216555826	0.05574009454659	0.182199533853841
ENSG00000138279	682.312262881994	-0.554902542716385	0.290104898565485	-1.91276515998274	0.0557781232119898	0.182219205959399
ENSG00000189366	7.77518415328623	-1.4037012247454	0.733836475116045	-1.91282563942249	0.0557703776580334	0.182219205959399
ENSG00000080823	6.5343015043611	1.68072213431795	0.879063547530487	1.91194611474851	0.0558831059559192	0.182457459509074
ENSG00000179008	5.04155406084827	1.77290329088211	0.927257097189336	1.91198675777847	0.0558778925770676	0.182457459509074
ENSG00000007080	304.347416173347	-0.944555609433022	0.494333095313477	-1.91076749339237	0.0560344668597763	0.182899198738117
ENSG00000065183	73.376964682842	-0.672562998549178	0.352139241494642	-1.90993481923375	0.0561416062129469	0.183196384847922
ENSG00000159346	545.589276523466	-0.625631762885774	0.327599345080971	-1.90974668380713	0.0561658370204539	0.183222938245807
ENSG00000114021	81.8015156552918	0.71381236948228	0.373859072599844	1.90930867216456	0.056222284248413	0.183324474175116
ENSG00000135862	697.69818028666	-0.472560003549136	0.247526307245925	-1.9091304225681	0.0562452690640035	0.183324474175116
ENSG00000165030	219.2341254667	-1.25311055921964	0.656364952510973	-1.90916738382476	0.0562405023645499	0.183324474175116
ENSG00000137710	490.329821740023	0.680949680402406	0.356704281368917	1.90900338450982	0.0562616550612084	0.183325398646782
ENSG00000203867	327.983876154913	-0.82753225677673	0.433692088389351	-1.90811010606633	0.0563769867986773	0.183648639399983
ENSG00000141756	42.8880854511036	0.903597279958602	0.473781691093528	1.9072017702352	0.0564944643563952	0.183888930055433
ENSG00000144224	250.542383402698	0.554336579504463	0.290659980604243	1.90716512934486	0.0564992074952925	0.183888930055433
ENSG00000158092	78.6156474092248	-0.673841339691446	0.353276621465398	-1.90740427967279	0.0564682556220221	0.183888930055433
ENSG00000113119	24.2891932158646	-1.14673881152265	0.601356396611807	-1.90692045180473	0.0565308893380242	0.183939461307061
ENSG00000070190	8.03739681821124	1.80260302644819	0.945832870421187	1.9058367316474	0.0566713916719201	0.18434394119566
ENSG00000095380	36.4584075372599	0.901300128099168	0.473033114496165	1.9053637060043	0.0567328096242513	0.184480397840825
ENSG00000181722	14.6670502652329	1.13579064702874	0.596132916522446	1.90526410394245	0.05674574907673	0.184480397840825
ENSG00000181555	278.378037579965	-0.659839921876999	0.34641585753042	-1.90476246261058	0.056810955387563	0.184639659459722
ENSG00000126217	112.658671398342	-1.09082844992219	0.572785062220288	-1.90442894179853	0.0568543428941699	0.184727937742615
ENSG00000165097	127.254501599102	-0.799588192070098	0.419900983214868	-1.90423034008696	0.0568801919566017	0.184759196983141
ENSG00000138107	703.883855816748	-0.645209759066757	0.338852007041236	-1.90410487664085	0.0568965267265046	0.184759542721408
ENSG00000031698	405.149192501463	-0.595972522231956	0.313061915038155	-1.90368899442566	0.0569507006122391	0.184882727821597
ENSG00000119878	66.7847865491096	-0.794455069325425	0.417462096487159	-1.90305916635443	0.0570328253369794	0.185043806344118
ENSG00000146411	22.5307525058684	1.16904221982974	0.614294638562862	1.90306433825421	0.057032150560163	0.185043806344118
ENSG00000172006	15.9626827653417	1.22582682125858	0.6441949737743	1.90288169135586	0.0570559844920584	0.185066206108856
ENSG00000074755	442.711429325127	-0.66591509093338	0.349989579891856	-1.9026711913513	0.0570834633040334	0.185070241474667
ENSG00000116747	66.9670597653462	0.705894009768108	0.371025966183179	1.9025461129575	0.0570997963350249	0.185070241474667
ENSG00000136631	80.4097857841206	0.699963153611282	0.367917819234946	1.90249864784151	0.0571059954589816	0.185070241474667
ENSG00000038382	312.119066672965	-0.660594054485238	0.347432754998464	-1.90135801815278	0.05725513447207	0.185500770052509
ENSG00000214114	29.3216565521049	-0.894903739215458	0.470947032709224	-1.90022163228703	0.0574040405890951	0.18593029931916
ENSG00000135903	4.74900084778713	1.79013353095392	0.942582025967763	1.89918063535739	0.057540729918939	0.186320025633425
ENSG00000088882	8.16602134790979	-1.51677094709459	0.799087834513398	-1.89812794236597	0.057679230099158	0.186715392288574
ENSG00000102547	99.1829588287543	-0.962422937013954	0.507111086879553	-1.89785426095909	0.0577152830323779	0.186725915692987
ENSG00000172869	96.7080645362027	-0.693653209902779	0.365478007238833	-1.89793420168643	0.0577047502466451	0.186725915692987
ENSG00000057019	78.4690516190228	-0.811569079741015	0.427718941663634	-1.89743544343483	0.0577704914809784	0.186851433383789
ENSG00000103549	116.848005392979	0.61568238175128	0.324567811500991	1.8969298862509	0.0578371924044985	0.186854834144499
ENSG00000163751	5.60771866601556	1.7899704132496	0.943528009040991	1.8971036324284	0.0578142619058729	0.186854834144499
ENSG00000171385	19.7354572943823	1.03641721455715	0.546316620984732	1.89709991376248	0.0578147526050846	0.186854834144499
ENSG00000184990	211.294300839834	0.905094296300147	0.477117052084749	1.89700680859207	0.0578270394926184	0.186854834144499
ENSG00000171204	81.5475838288282	-0.662755716611625	0.349517967514643	-1.89619927503114	0.0579336990211181	0.187113521519271
ENSG00000139350	241.801989242278	-0.900109540798469	0.474880095607541	-1.8954459222952	0.0580333496746433	0.187382213853039
ENSG00000005981	143.2429060065	0.895712466556146	0.472648280447806	1.89509303981284	0.0580800765995142	0.187479918368435
ENSG00000103175	10.6619124071012	1.85699631297026	0.980723919286442	1.89349548476535	0.0582920081167785	0.188069912885425
ENSG00000186814	47.6593623625866	0.964286371185839	0.509270427768083	1.89346625801914	0.0582958913107302	0.188069912885425
ENSG00000119673	229.553431849152	-0.879933226436556	0.464803629219322	-1.89312899280601	0.058340717399737	0.18816120895071
ENSG00000162063	14.7578523704109	-1.14677355229188	0.606525945376216	-1.89072464423688	0.0586611109247626	0.189140965131244
ENSG00000114023	165.648031681545	0.735432511114844	0.389154745479538	1.88982023130311	0.0587820068232002	0.189477108630276
ENSG00000113504	32.5737196739404	1.2651667922634	0.66958694787292	1.88947349747849	0.0588284107197812	0.189573013315797
ENSG00000163686	13.0132493856129	1.47721726896131	0.78192837541436	1.88919767514321	0.0588653461449569	0.189596484976011
ENSG00000232838	12.3685154963284	-1.46177182918804	0.773763889271444	-1.88917039093722	0.0588690008247868	0.189596484976011
ENSG00000138346	12.1292962730829	-1.37633524481488	0.728744089710267	-1.8886400099136	0.0589400820265329	0.189771729036221
ENSG00000124074	15.6778527870595	1.08307373076228	0.57350897626487	1.88850353801972	0.058958383391848	0.189776984709129
ENSG00000165879	18.4992687510418	1.1898080041884	0.63011899056088	1.88822749672935	0.0589954159305005	0.189842512823275
ENSG00000116120	215.526138696652	-0.767437060309865	0.406570739951238	-1.88758556604911	0.0590816093193201	0.190066154874388
ENSG00000164331	26.9484591177194	-0.991766722432752	0.525563834693465	-1.88705283157697	0.0591532200492787	0.19024277126018
ENSG00000151474	39.2294578360781	1.11390345732071	0.590358820009173	1.88682445246334	0.0591839410646657	0.190287819548494
ENSG00000168569	47.7190585105484	0.839082863907693	0.444966895519079	1.88571975209269	0.0593327297343498	0.190712345574696
ENSG00000163191	86.3906812349501	1.16912570261555	0.620213397014299	1.88503780834743	0.0594247334803763	0.190900279535577
ENSG00000164035	97.6716511890374	-0.83600155553908	0.443476052461369	-1.88511093417362	0.0594148621211275	0.190900279535577
ENSG00000119812	296.68419940122	-0.635098965864251	0.337043090912687	-1.88432572269751	0.0595209301003492	0.1911553707172
ENSG00000119681	185.106986138655	1.0826328046514	0.574644843296688	1.88400334098611	0.0595645235520812	0.191198142638608
ENSG00000165271	198.625900978306	-0.709696652797849	0.376700965358972	-1.8839788534164	0.0595678359191168	0.191198142638608
ENSG00000103021	17.9662507958201	1.19940053717843	0.636790441797045	1.88350901403871	0.0596314194159911	0.191348283554413
ENSG00000104998	5.38550392342978	1.66149115019592	0.882225854999666	1.88329455635433	0.0596604607449888	0.19135644613594
ENSG00000188419	101.606406516472	-0.653564046253295	0.347041986131736	-1.88324200635829	0.0596675787248651	0.19135644613594
ENSG00000215114	85.8818506751435	-0.700103269505956	0.37177934928655	-1.8831150004686	0.0596847847818497	0.191357723103734
ENSG00000140396	111.921690053627	0.799097161359847	0.424410468555611	1.88284036461071	0.0597220050049749	0.191423149488074
ENSG00000171843	38.6380048992756	0.853638938995572	0.453418239485509	1.8826744595987	0.05974449872863	0.191441350415269
ENSG00000108821	391.295870564744	1.07495372501681	0.571178097507462	1.88199395198756	0.0598368368130424	0.191683282812743
ENSG00000043143	79.8971129297996	0.722819336173046	0.384195768289849	1.88138286736081	0.0599198557307683	0.19186734468225
ENSG00000141741	74.9978066035225	-0.76033899124955	0.404151231896015	-1.88132295844438	0.0599279997971087	0.19186734468225
ENSG00000137693	562.290800404047	-0.80941265409041	0.430416906197879	-1.88053174128409	0.0600356446419831	0.192157946091925
ENSG00000149926	16.062540523928	-1.65524017422325	0.88043782787365	-1.88001937424796	0.0601054375097932	0.192327264207138
ENSG00000214046	39.4840445692834	0.788842943271572	0.419662255522106	1.87970905863375	0.0601477403323664	0.19240854837988
ENSG00000107443	31.6824245309428	-0.865341674516161	0.460559661194611	-1.87889159087797	0.0602592972934351	0.192711263956674
ENSG00000114126	134.387189012831	0.773498628202337	0.411711146268365	1.87874104262931	0.0602798607777251	0.192722891029037
ENSG00000183571	25.1583102363308	1.23967628092081	0.660047161033723	1.87816318909593	0.0603588441964477	0.192921235591397
ENSG00000078674	1367.53207922533	-0.762877527007138	0.406360673313369	-1.87734093653014	0.0604713809559417	0.193178761579281
ENSG00000138678	218.009740442482	-0.75510083591441	0.402221358755231	-1.87732655036333	0.0604733514509052	0.193178761579281
ENSG00000139131	48.4440978517754	-0.855340318663243	0.455815947412996	-1.87650371497041	0.0605861450602801	0.193441620841942
ENSG00000198932	39.7595103207745	1.22740406005391	0.654099758414366	1.87647838768404	0.060589619668192	0.193441620841942
ENSG00000112367	84.2540873560778	-0.704563471019136	0.375526024930532	-1.8762041090214	0.0606272580763147	0.193507522623729
ENSG00000115232	10.9023787116678	-1.59459592995746	0.850243656069237	-1.87545760391726	0.0607297967938367	0.193726180021808
ENSG00000198000	72.3464011416614	-0.754029850875787	0.402040076349501	-1.87550917242463	0.0607227088106461	0.193726180021808
ENSG00000137075	191.221359036048	-0.531002278149021	0.283181934408597	-1.87512766044902	0.0607751630586036	0.193816591434791
ENSG00000145604	12.4257387313596	1.21830385825663	0.649868990872733	1.87469147684754	0.0608351801261582	0.193930643601485
ENSG00000173531	6.62807720615309	1.5522933885714	0.828057545005999	1.8746201854367	0.0608449941980241	0.193930643601485
ENSG00000240654	4.59608026334259	1.75259741970655	0.935293312497231	1.87384791090522	0.0609513906439793	0.194215388324015
ENSG00000117500	407.939563226312	-0.582383648581554	0.310963885229514	-1.87283371556704	0.06109135064299	0.194552455124599
ENSG00000156521	35.9673781137307	-0.960488833339798	0.512838836572662	-1.87288630431894	0.0610840868031406	0.194552455124599
ENSG00000113578	38.794460701903	-1.22619123105404	0.654807007601107	-1.87259943284084	0.0611237197210791	0.194562965777748
ENSG00000140497	191.670507810308	-0.748039631194937	0.399473795410466	-1.87256245538287	0.0611288299154155	0.194562965777748
ENSG00000056097	405.781292212561	-0.592553154596479	0.316478367946178	-1.87233382945545	0.0611604333180471	0.194609148498034
ENSG00000087253	13.1196244723903	1.31358308482332	0.701628738721278	1.87219110667749	0.0611801690225753	0.194617553596541
ENSG00000204628	2203.04044031548	0.759802445879423	0.405999029717562	1.87143906823617	0.0612842480289026	0.194894179834932
ENSG00000221829	12.1367792067377	1.33110275530715	0.711352912898663	1.87122696930149	0.0613136281372133	0.194933162899239
ENSG00000137776	294.293119791687	-0.810408573427459	0.433130421463658	-1.87104976530829	0.061338183513626	0.194956789308384
ENSG00000138767	100.007696242788	-0.626476654852747	0.334901567955878	-1.87062920808804	0.06139649324627	0.195048748941729
ENSG00000177485	68.1621089883489	-0.69290249568026	0.370418436683466	-1.87059397443645	0.0614013804310194	0.195048748941729
ENSG00000040531	49.7837088109229	0.748634055441715	0.400307282189641	1.87014848030433	0.0614632017627961	0.195190670033315
ENSG00000054267	96.3188774857473	-0.676740774685454	0.362070034248736	-1.86908805112699	0.0616105651449633	0.195604094862077
ENSG00000184682	72.8660475707524	1.11633451795144	0.5974156520072	1.86860607719395	0.0616776396507778	0.195762455373322
ENSG00000068137	106.372622921001	0.679671101338515	0.363758388037919	1.86846853210616	0.0616967923679501	0.195768668090611
ENSG00000167552	172.305490546181	1.16024719242133	0.621006392875301	1.8683337333281	0.0617155674465959	0.195773679403593
ENSG00000125843	60.9804694948984	1.0655545858322	0.570499738373718	1.86775648463872	0.061796021446803	0.195974290855669
ENSG00000186575	110.557700222725	0.629996419602439	0.33744799243717	1.86694374754575	0.061909443763266	0.196239258617459
ENSG00000277868	10.7958464877174	1.29191843182516	0.692008657351851	1.86691079381726	0.0619140462849286	0.196239258617459
ENSG00000126243	53.3526052711808	-0.72729529386337	0.389660068034712	-1.86648659569238	0.0619733177076305	0.196372452574833
ENSG00000174233	108.485718726321	1.15430021389361	0.61861837071742	1.86593264689982	0.0620507893336969	0.196563226645559
ENSG00000211456	47.1090068951569	1.170989552426	0.627696336922675	1.8655351059827	0.0621064361618523	0.196684777664169
ENSG00000169032	380.382742833715	-0.668829664606547	0.358554467038601	-1.86535024965828	0.0621323259693245	0.196712049822236
ENSG00000198586	96.3555933627367	-0.732103755378022	0.392520586823518	-1.86513467052159	0.0621625298978784	0.196752961603377
ENSG00000196967	20.8824909986123	0.931623146660289	0.499651190096472	1.86454703826566	0.0622449223896965	0.196958988717814
ENSG00000102144	2256.84385387037	-0.705043897672576	0.37822418803373	-1.86408992332796	0.0623090773771044	0.197020661485802
ENSG00000126934	718.725500579917	0.957926388582522	0.513871498518294	1.86413605608527	0.0623026002744003	0.197020661485802
ENSG00000217555	8.16731151542867	-1.5921505132484	0.854140459130336	-1.86403828109195	0.0623163286789964	0.197020661485802
ENSG00000101391	116.358229093692	-0.687126278140849	0.368694240310948	-1.86367510802811	0.0623673430436309	0.197127207260338
ENSG00000117620	35.7335927101016	0.808929752719681	0.434170547496992	1.86316127932489	0.0624395787838275	0.197191291110645
ENSG00000130254	160.958835443611	-0.831183638628925	0.446072133164117	-1.86333908090851	0.0624145750225768	0.197191291110645
ENSG00000167526	2626.39163205639	0.781684553568283	0.419529631266543	1.863240389501	0.0624284527084281	0.197191291110645
ENSG00000153071	138.409125517009	-1.16096036481256	0.623591295426872	-1.86173279410168	0.0626407636569909	0.197771795406223
ENSG00000112339	586.414569613936	-0.773383089339248	0.415539961321195	-1.86115214257686	0.0627226944941648	0.197975568842824
ENSG00000124795	584.047866508628	-0.736619226969281	0.395844682265127	-1.86087943067506	0.062761205139649	0.197987342896898
ENSG00000204120	309.089322988888	-0.626021420012264	0.336404272789589	-1.86091994260674	0.0627554830654279	0.197987342896898
ENSG00000148450	156.554457613082	0.860471701328413	0.462580304021644	1.86015637468246	0.0628634051656163	0.198250615955238
ENSG00000184785	9.47140304468266	1.61347682118775	0.867440753672681	1.86004267652449	0.0628794882928736	0.198250615955238
ENSG00000135766	1445.23981846476	-0.846281460065487	0.455106475466974	-1.85952410190854	0.0629528862036831	0.198427079022406
ENSG00000129484	98.7452425059157	-0.662319097732436	0.356235727232893	-1.85921581441896	0.0629965540955331	0.198427505648551
ENSG00000163660	295.299356355375	1.41378348434186	0.760461067435284	1.8591135626574	0.0630110432442025	0.198427505648551
ENSG00000171444	34.2320398578538	0.984660213116359	0.529663133750118	1.85903105270849	0.0630227369719069	0.198427505648551
ENSG00000206560	418.923505660659	-0.733579504063711	0.394573867245727	-1.85916900474015	0.0630031867190738	0.198427505648551
ENSG00000172985	65.7410873705007	0.917026461932483	0.493317371474018	1.85889756769042	0.0630416589430877	0.198432205437394
ENSG00000114982	576.515841508211	-0.753529789239397	0.405583026682727	-1.8578928102651	0.0631842376012997	0.198771081815639
ENSG00000167711	12.1790038181299	-1.62195253462734	0.872978299121115	-1.85795286808419	0.0631757077002659	0.198771081815639
ENSG00000100888	225.285420794637	-0.535380469948907	0.28820952987101	-1.85760849125468	0.0632246318250923	0.198843213626706
ENSG00000132464	25.5285922083075	1.25415725511116	0.675262414194065	1.85728870547017	0.0632700904403932	0.198876305815537
ENSG00000135924	292.593650480722	0.618507745235839	0.33300899923123	1.85733042249218	0.063264158695094	0.198876305815537
ENSG00000185973	81.4340972477762	0.863591845397955	0.465063006397593	1.85693515398567	0.0633203803985032	0.198979445442164
ENSG00000108179	401.749281978304	-0.726971318591571	0.391604998455503	-1.856389273525	0.0633980925321222	0.199136080690044
ENSG00000181019	65.9011878253839	0.839573034726411	0.452273474910472	1.85633931968397	0.0634052079491794	0.199136080690044
ENSG00000240230	28.7075139305256	0.970547819547515	0.522934987965087	1.85596267582752	0.0634588782859866	0.199249677133469
ENSG00000205309	61.5785510656803	-0.97722288608174	0.526692602309584	-1.85539512382849	0.0635398232092691	0.199448824713959
ENSG00000169252	46.5998022350301	-0.965869888390987	0.521269837512676	-1.85291727792997	0.063894216233353	0.200505967975944
ENSG00000131669	74.5402508118711	0.835024544639508	0.450829292078051	1.85219673901522	0.0639975768896752	0.200719672972163
ENSG00000185652	4.88821300940702	1.66987117085871	0.90154411027843	1.85223457379472	0.0639921460921302	0.200719672972163
ENSG00000104689	16.4845506635957	-1.67206428157091	0.903183672112719	-1.85130038684118	0.0641263504796231	0.20106816309846
ENSG00000111775	34.2861015540227	-1.31795362433301	0.712237425227884	-1.85044140851111	0.0642499554647236	0.201400259627169
ENSG00000162391	11.3889020484269	1.39977427399485	0.756880853364896	1.84939844596652	0.0644002996797027	0.201704927607542
ENSG00000175029	100.918094695291	-0.740693793731929	0.400470843274544	-1.84955735522584	0.0643773739983022	0.201704927607542
ENSG00000183475	19.888396218766	1.01556511062591	0.549110526252941	1.84947303333628	0.0643895381946956	0.201704927607542
ENSG00000280477	88.887059649303	0.730447126841466	0.395009393136745	1.84918925861745	0.0644304892054053	0.201743982289202
ENSG00000105372	557.812942559989	0.606252611531821	0.327966916009499	1.84851758496964	0.0645275028645572	0.201992196896614
ENSG00000198830	366.640312381798	0.77159895094543	0.417520834942702	1.84804897473277	0.0645952582874776	0.20214871237024
ENSG00000115107	174.810530938235	0.755748345627962	0.409043602727347	1.84759849705244	0.0646604472990069	0.202241536400877
ENSG00000117713	334.213672699245	-0.560245691697411	0.303213335538918	-1.84769476151718	0.0646465122265598	0.202241536400877
ENSG00000168175	160.286750547726	0.58090638148392	0.314537250086722	1.84686036812414	0.0647673799196762	0.202520357150649
ENSG00000008294	448.314890272641	-0.574179404332815	0.310950998650153	-1.84652696670969	0.0648157275456917	0.202615886355766
ENSG00000111348	70.7403724097499	1.1259070688129	0.609886447449104	1.84609294651831	0.0648787108383451	0.202752495487271
ENSG00000261701	5.27015645907123	-1.87163608181794	1.01389811129702	-1.8459804402078	0.0648950455472652	0.202752495487271
ENSG00000133055	590.980568973255	-1.88264410240839	1.0200624944277	-1.84561643300554	0.0649479187359508	0.202862017780192
ENSG00000070526	5.99033999027755	-1.61098219572829	0.873033291627113	-1.84527006149539	0.064998263277228	0.202943565431798
ENSG00000213762	35.2537921767197	0.771612294589883	0.418174628377952	1.84519155928439	0.0650096779209282	0.202943565431798
ENSG00000140025	3.81399721923714	1.72570848312403	0.935353881660606	1.84497922867465	0.0650405602188257	0.202984314169773
ENSG00000112559	7.45391743792348	1.59966962647571	0.867125580333654	1.84479579746706	0.0650672490024853	0.203011956671224
ENSG00000130816	68.2777058963927	-0.989785192057149	0.536881641433689	-1.84358174254949	0.0652441188067133	0.203508025373817
ENSG00000134463	136.175516643917	-0.946773139180131	0.513712603546207	-1.84300157840097	0.0653287800301676	0.203716286125297
ENSG00000136807	111.245197512898	-0.68994049474059	0.374496410542024	-1.84231537424354	0.0654290322043151	0.20397303714297
ENSG00000205863	8.22628804072255	-1.5725599787868	0.853720191157966	-1.84200865233586	0.0654738842730923	0.204056986709323
ENSG00000126456	54.0770164796488	0.895097563970026	0.486088452977942	1.8414293910632	0.0655586590305718	0.204209393450905
ENSG00000243414	37.6779338903155	-1.19396122282781	0.648380328635791	-1.84145195357783	0.0655553553186635	0.204209393450905
ENSG00000150756	32.5852649922408	-0.955700250423186	0.519147120833471	-1.84090446054838	0.0656355606358803	0.204337122734344
ENSG00000162408	54.8079354109436	0.812379450871508	0.441265234720338	1.84102301054007	0.06561818672592	0.204337122734344
ENSG00000114933	98.6840029603026	-0.811973116436673	0.441201485441901	-1.84036804777167	0.065714221184096	0.204526082061491
ENSG00000100379	13.767600903869	-1.29423940715143	0.703373540379908	-1.84004562703962	0.0657615389284195	0.204617414785476
ENSG00000278165	119.155006554679	1.09237247818674	0.593716287104028	1.83988969464693	0.065784433290581	0.204632724867012
ENSG00000011258	39.0380914619528	1.04119047289193	0.566075001725545	1.83931540823761	0.0658688080374654	0.204839218657892
ENSG00000166446	6.40675333124599	1.75191222374788	0.952716607106401	1.83885975187187	0.0659358169776399	0.204991610128463
ENSG00000173706	174.098092015771	0.784906039587111	0.426886612706741	1.83867569566141	0.0659629002554454	0.205019825118276
ENSG00000170854	148.711192805226	0.55297909145954	0.300813894731946	1.83827642653375	0.0660216829349051	0.205146522984142
ENSG00000128708	196.411171619152	-0.631938412109234	0.343895108360748	-1.83759058138834	0.0661227577289777	0.205392321076458
ENSG00000180104	357.453018076045	0.766796473673592	0.417305361487565	1.83749490047336	0.066136868604857	0.205392321076458
ENSG00000113716	120.761372990253	-0.602306423900809	0.327941659264877	-1.83662675016939	0.0662650155154638	0.205734170069145
ENSG00000109066	30.3623500526871	0.878683386194409	0.478494425235915	1.83635031016545	0.0663058634969673	0.20577579588336
ENSG00000143226	27.9368815837045	1.59136628274402	0.866619690607508	1.83629139747386	0.0663145713742686	0.20577579588336
ENSG00000100614	950.191336333601	-0.689991376410552	0.375930044359035	-1.83542493281428	0.0664427522609225	0.20606121887513
ENSG00000123066	496.468620739879	-0.624846541223084	0.340421171272064	-1.83551022660605	0.0664301252315993	0.20606121887513
ENSG00000115109	56.2463651237086	0.975124221781293	0.531557271783298	1.83446690233376	0.0665847164834692	0.206389054496133
ENSG00000139899	9.36864461590722	1.30650163469033	0.712190611741249	1.83448309083441	0.0665823155429484	0.206389054496133
ENSG00000163635	125.643337149482	-0.61749211032889	0.33672284016005	-1.83382900321043	0.0666793810238099	0.206626225627674
ENSG00000172765	347.357145943467	-0.808476204832567	0.441079089794326	-1.83295065111692	0.0668099102458021	0.206974375006383
ENSG00000136770	42.2382224456557	-0.881732266600511	0.481111764325806	-1.83269737300252	0.0668475881895001	0.206990018537404
ENSG00000137996	124.435145831132	-0.632210723589602	0.344966598722438	-1.83267228169612	0.0668513217533627	0.206990018537404
ENSG00000160360	19.950402563782	1.53582088539942	0.838120846389882	1.83245756505736	0.0668832784179166	0.207032660355623
ENSG00000005810	224.086342961749	-0.649547383669139	0.354563794335121	-1.83196196015211	0.0669570882103557	0.207092216591931
ENSG00000104205	18.0467211450082	-1.15515122273803	0.630520296112883	-1.83206033153804	0.0669424325563876	0.207092216591931
ENSG00000206384	15.093347931828	-1.43324215575657	0.782258611873223	-1.83218456659042	0.0669239274323327	0.207092216591931
ENSG00000105726	115.0403737368	-0.626331596314973	0.342055460715646	-1.83108199765198	0.0670883051047933	0.207407322975377
ENSG00000163644	37.5018336138231	1.12697054222131	0.615524014452229	1.83091238645535	0.0671136212420981	0.207407322975377
ENSG00000163781	67.1755857561542	-0.705697096223605	0.385431273285137	-1.83092848229142	0.0671112184427854	0.207407322975377
ENSG00000061936	134.89979322448	-0.621099399907397	0.339302002477101	-1.8305208792551	0.0671720875628141	0.20747537083631
ENSG00000164587	1648.40831345468	0.715251174361609	0.390710409419417	1.83064273978379	0.0671538848443057	0.20747537083631
ENSG00000101194	9.70532962924401	-1.63445109859242	0.893131978251578	-1.83002192105144	0.0672466609948363	0.207649372233852
ENSG00000010361	88.3243479229219	0.731692091462263	0.399854678508769	1.82989503634435	0.0672656358271863	0.207651644222483
ENSG00000109475	623.472235587795	0.532605382821503	0.291077691399687	1.82977053397805	0.0672842586779105	0.207652828692874
ENSG00000013375	71.2030791948836	-0.726653285115399	0.397253662611535	-1.82919215983661	0.0673708265403749	0.207788098046235
