ENSEMBL ID	Human_Primary_Visual_Cortex_Relative_Gene_Expression_Difference(RPKM)	Chimp_Primary_Visual_Cortex_Relative_Gene_Expression_Difference(RPKM)	Rhesus_Monkey_Primary_Visual_Cortex_Relative_Gene_Expression_Difference(RPKM)
ENSG00000003137	0.3103716687839362	0.392141989553229	0.2974863416628348
ENSG00000003147	0.36246782310298586	0.36521064953334326	0.2723215273636708
ENSG00000003249	0.38965140624017475	0.23010355080779965	0.38024504295202555
ENSG00000003393	0.20034397852206134	0.32741459967678405	0.4722414218011547
ENSG00000003402	0.417223483179925	0.28669696503304337	0.29607955178703166
ENSG00000003436	0.253218308067538	0.2823378178432472	0.4644438740892149
ENSG00000003509	0.38380394026107034	0.22277197538586205	0.3934240843530676
ENSG00000003756	0.3288354699354573	0.3474695783068549	0.32369495175768775
ENSG00000003987	0.21292616448957452	0.28744047411339657	0.49963336139702885
ENSG00000003989	0.106577247355445	0.42953088676208456	0.46389186588247044
ENSG00000004059	0.3276046767358926	0.3747462313177316	0.29764909194637595
ENSG00000004139	0.20300834486615785	0.2897706011661692	0.5072210539676729
ENSG00000004399	0.30941635870470363	0.3602252767942254	0.3303583645010709
ENSG00000004455	0.2226942272912495	0.4554187638114698	0.3218870088972807
ENSG00000004468	0.1748991055107616	0.31934777570957606	0.5057531187796623
ENSG00000004478	0.24289038060155935	0.3678278903850595	0.3892817290133812
ENSG00000004487	0.2728161402284163	0.36289647331641195	0.3642873864551717
ENSG00000004534	0.4410421611681973	0.4166329742281365	0.14232486460366633
ENSG00000004660	0.1379823159239919	0.39696490894384445	0.4650527751321637
ENSG00000004700	0.28559904261672076	0.4031051511693289	0.3112958062139504
ENSG00000004766	0.2617512181140728	0.3874961381410222	0.350752643744905
ENSG00000004776	0.23780930359797736	0.13825836411340583	0.6239323322886169
ENSG00000004777	0.31303978495122364	0.39404757884282404	0.29291263620595237
ENSG00000004779	0.23910252199972434	0.3010591786617657	0.4598382993385099
ENSG00000004799	0.5324839050960546	0.365873397910301	0.10164269699364441
ENSG00000004809	0.3670687648998332	0.3642502898431796	0.26868094525698727
ENSG00000004838	0.293460287294021	0.24608608672707458	0.4604536259789043
ENSG00000004846			
ENSG00000004848	0.2475743638298378	0.2604522273122763	0.49197340885788593
ENSG00000004864	0.330413014300359	0.3891691256874222	0.28041786001221886
ENSG00000004866	0.31476775879087016	0.3725584583689591	0.3126737828401708
ENSG00000004897	0.2950642814152356	0.34518150503842054	0.35975421354634385
ENSG00000004939	0.6065655001381939	0.0	0.393434499861806
ENSG00000004948	0.0	0.0	1.0
ENSG00000004961	0.2582660468744427	0.33523227143527407	0.4065016816902833
ENSG00000004975	0.3970587887323156	0.32444282921244816	0.2784983820552362
ENSG00000005001			
ENSG00000005007	0.23583667849927673	0.33407415232837906	0.43008916917234424
ENSG00000005020	0.299450241790397	0.4557395735943213	0.24481018461528178
ENSG00000005022	0.33754364166148954	0.3221603785817186	0.3402959797567918
ENSG00000005059	0.1763969108872769	0.45882718375052156	0.3647759053622016
ENSG00000005073			
ENSG00000005075	0.17704046772469192	0.3083846671186005	0.5145748651567076
ENSG00000005100	0.23265581417788514	0.3215832186617949	0.44576096716032
ENSG00000005102	0.29568777303207533	0.2667052295563126	0.43760699741161213
ENSG00000005108	0.1488308721461424	0.35367751421765437	0.4974916136362032
ENSG00000005156	0.3197322685810032	0.34539241015590316	0.33487532126309355
ENSG00000005175	0.29468506604803935	0.30493631366640356	0.4003786202855571
ENSG00000005187	0.422595211028534	0.2861369500193944	0.29126783895207153
ENSG00000005189	0.295799489836891	0.4657267803579364	0.23847372980517256
ENSG00000005194	0.33130511610224844	0.33544051258248103	0.3332543713152706
ENSG00000005206	0.22981122215590843	0.25167225750312255	0.5185165203409691
ENSG00000005238	0.3590940887811851	0.3287436012039863	0.31216231001482864
ENSG00000005243	0.3924750894484888	0.20251934494802426	0.405005565603487
ENSG00000005249	0.2423121056610514	0.4213604062990756	0.3363274880398729
ENSG00000005302	0.2999102366671308	0.43004432142893395	0.27004544190393515
ENSG00000005339	0.2599442815784823	0.33453672363564296	0.4055189947858748
ENSG00000005379	0.26020479211480224	0.3722531369230997	0.36754207096209807
ENSG00000005381	0.33141041663807336	0.620374079564645	0.04821550379728174
ENSG00000005421	0.5624895045764986	0.0	0.43751049542350146
ENSG00000005436	0.5659003234064165	0.2958169090128001	0.13828276758078334
ENSG00000005448	0.26657329563120274	0.3776901083145446	0.3557365960542527
ENSG00000005469	0.3180848067619022	0.41729133451619904	0.2646238587218987
ENSG00000005471	0.4393811718266154	0.3201925943172213	0.24042623385616327
ENSG00000005483	0.26148497935932186	0.34847764362665884	0.3900373770140193
ENSG00000005486	0.3924415958540599	0.35009317182106153	0.2574652323248786
ENSG00000005513	0.3905023217286444	0.3454642414298429	0.2640334368415127
ENSG00000005700	0.3284940392279735	0.378523320146926	0.2929826406251006
ENSG00000005810	0.21099992467227346	0.34350620028624534	0.44549387504148114
ENSG00000005812	0.2520707176944326	0.3150788421054393	0.43285044020012803
ENSG00000005844	0.09708937895919446	0.7361318255122427	0.16677879552856284
ENSG00000005882	0.29936651313926277	0.31481763031197363	0.3858158565487636
ENSG00000005884	0.3269673784599959	0.3802293029187597	0.29280331862124437
ENSG00000005889	0.2703803436691336	0.31752318455723405	0.4120964717736323
ENSG00000005893	0.4290388108429148	0.3489497953152983	0.22201139384178703
ENSG00000005955	0.32525876531367787	0.3474860720301725	0.32725516265614957
ENSG00000005961	0.3507289760959075	0.5093570036489	0.13991402025519253
ENSG00000005981	0.7275752059104245	0.27242479408957543	0.0
ENSG00000006007	0.30123313400477825	0.3643937458847732	0.3343731201104487
ENSG00000006015	0.3980378938149215	0.35224350802286936	0.24971859816220904
ENSG00000006016	0.5144951693145519	0.4205738723012407	0.06493095838420744
ENSG00000006025	0.3068837186561472	0.3386477630472187	0.35446851829663406
ENSG00000006042	0.46197723271056723	0.3894818855279747	0.14854088176145813
ENSG00000006047	0.8048951811407469	0.19510481885925318	0.0
ENSG00000006059	0.0	1.0	0.0
ENSG00000006062	0.2068836390098487	0.30040507030350444	0.4927112906866468
ENSG00000006071	0.30054424261496315	0.2078850325463206	0.4915707248387162
ENSG00000006074			
ENSG00000006075	0.3810563800183014	0.33800370989437994	0.2809399100873186
ENSG00000006114	0.26094954796000125	0.31721424228972067	0.42183620975027813
ENSG00000006116	0.3211494116233035	0.349248196540835	0.3296023918358616
ENSG00000006118	0.40629236132397484	0.30025342761103696	0.29345421106498826
ENSG00000006125	0.25592115993037445	0.38612326901077293	0.3579555710588527
ENSG00000006128	0.20688876960148275	0.21139433005957464	0.5817169003389425
ENSG00000006194	0.32961045801209304	0.30637208277398137	0.36401745921392553
ENSG00000006210	0.4604309663148699	0.5395690336851301	0.0
ENSG00000006282	0.44036259118895105	0.4000608139607618	0.15957659485028716
ENSG00000006283	0.1895395494621638	0.31654711549251047	0.49391333504532575
ENSG00000006327	0.2951257933408487	0.5304665394278123	0.17440766723133902
ENSG00000006377	0.2376457325288986	0.3145754272646472	0.44777884020645414
ENSG00000006432	0.17413996614306976	0.2754632479086449	0.5503967859482853
ENSG00000006451	0.32439326574637123	0.34320867536645716	0.33239805888717167
ENSG00000006453	0.5116459935696054	0.21726549714371093	0.27108850928668365
ENSG00000006459	0.2034506904680638	0.2741375137063654	0.5224117958255708
ENSG00000006468	0.36046623818449525	0.22918469457663512	0.4103490672388696
ENSG00000006530	0.2241566246666962	0.4387694540633389	0.33707392126996477
ENSG00000006555	0.030727139191585828	0.08206516161028415	0.88720769919813
ENSG00000006576	0.27513624267671527	0.420231848353704	0.3046319089695807
ENSG00000006606	0.0	0.5482841497341268	0.45171585026587313
ENSG00000006607	0.34613997754735953	0.3048306119545129	0.3490294104981275
ENSG00000006611	0.4661451445436134	0.345523870056431	0.18833098539995563
ENSG00000006625	0.3840009680814657	0.2634683628198775	0.3525306690986568
ENSG00000006634	0.18816733736991403	0.3160848506192692	0.49574781201081686
ENSG00000006638	1.0	0.0	0.0
ENSG00000006652	0.3424624634680516	0.3666784165430208	0.29085911998892766
ENSG00000006695	0.18540734735419606	0.33483049807543347	0.47976215457037047
ENSG00000006704	0.33875803455560977	0.2956068401761548	0.3656351252682354
ENSG00000006712	0.413417789367982	0.29615650116630626	0.2904257094657117
ENSG00000006715	0.22553676533982528	0.5084967315735295	0.26596650308664527
ENSG00000006740	0.22594492173779776	0.3065914855129182	0.46746359274928395
ENSG00000006744	0.4698557807285777	0.24680854909854477	0.28333567017287736
ENSG00000006747	0.10196594115433791	0.03509841107456858	0.8629356477710936
ENSG00000006757	0.7332083336620612	0.1858436176740206	0.08094804866391808
ENSG00000006788	0.17264746427650007	0.11535148775011983	0.7120010479733799
ENSG00000006831	0.4066630130600082	0.39631609612701846	0.1970208908129733
ENSG00000006837	0.4592229062506305	0.35933819949347584	0.18143889425589374
ENSG00000007001	0.9524147501169837	0.04758524988301622	0.0
ENSG00000007038	0.0	0.08819122719999764	0.9118087728000025
ENSG00000007047	0.30772549260964344	0.3674086672698082	0.32486584012054837
ENSG00000007062	0.31961188485005193	0.30075798564170486	0.37963012950824315
ENSG00000007080	0.39720508185154774	0.3536738167190155	0.2491211014294368
ENSG00000007168	0.19690266700323228	0.39506122564722634	0.40803610734954154
ENSG00000007171	0.7246778478688031	0.26275851865565775	0.012563633475539307
ENSG00000007174	0.2938612457618135	0.16048522034510376	0.5456535338930826
ENSG00000007202	0.27925355318953576	0.3423552271358785	0.3783912196745856
ENSG00000007216	0.15072573630895683	0.8492742636910431	0.0
ENSG00000007237	0.20876475792245947	0.3759561872054772	0.4152790548720634
ENSG00000007255	1.0	0.0	0.0
ENSG00000007264	0.45100624033440356	0.23185774562274936	0.31713601404284714
ENSG00000007312	0.46264053387193393	0.35159093317302176	0.18576853295504428
ENSG00000007314	0.43410020838307756	0.3451430643889239	0.22075672722799858
ENSG00000007341	0.2737860642073825	0.30687231050415237	0.4193416252884652
ENSG00000007350	0.0	0.0	1.0
ENSG00000007372	0.32649935239792205	0.1673739915526471	0.5061266560494307
ENSG00000007376	0.23600567757795696	0.30309872839813284	0.4608955940239102
ENSG00000007384	0.36412251826351216	0.30991972349290836	0.32595775824357964
ENSG00000007392	0.4043934506553427	0.3483706171767618	0.24723593216789538
ENSG00000007402	0.21066846701107136	0.31650398559576554	0.4728275473931631
ENSG00000007516	0.6734726578969131	0.1566404523774416	0.16988688972564525
ENSG00000007520	0.45165499094826134	0.2877907821739201	0.26055422687781865
ENSG00000007541	0.3889943158225286	0.3722653956149317	0.23874028856253962
ENSG00000007545	0.22445371834826683	0.3499399720836167	0.4256063095681165
ENSG00000007866	0.46055072877455266	0.3881282000963375	0.15132107112910995
ENSG00000007908	0.044409984782345285	0.8868430292957299	0.06874698592192487
ENSG00000007923	0.2809138499370969	0.36639976573116545	0.3526863843317377
ENSG00000007933	0.297340799430841	0.042629037446652265	0.6600301631225066
ENSG00000007944	0.3503815107327123	0.2989980125253558	0.35062047674193203
ENSG00000007952	0.17230368232064286	0.6936765281876457	0.1340197894917115
ENSG00000007968			
ENSG00000008018	0.3362037100229432	0.32353863091887325	0.3402576590581836
ENSG00000008056	0.31026242454953196	0.2963112864936562	0.393426288956812
ENSG00000008083	0.2657760954413563	0.3110327855525054	0.4231911190061383
ENSG00000008086	0.2018406588925364	0.35424001328059374	0.44391932782686994
ENSG00000008118	0.24677136106300668	0.4551101263145062	0.29811851262248706
ENSG00000008128	0.26893352941820575	0.2746564843242319	0.4564099862575623
ENSG00000008130	0.22359217784926397	0.2549245384698106	0.5214832836809254
ENSG00000008196	0.0	0.0	1.0
ENSG00000008197			
ENSG00000008226	0.13800539255443925	0.700355173588198	0.16163943385736276
ENSG00000008256	0.3216901534522858	0.3205256002620018	0.35778424628571237
ENSG00000008277	0.1819933164434978	0.29359963724193383	0.5244070463145684
ENSG00000008282	0.4173276242333313	0.305570197875556	0.2771021778911126
ENSG00000008283	0.35920989752964233	0.35902447614945	0.2817656263209076
ENSG00000008294	0.3197067386610946	0.3046894639377422	0.3756037974011631
ENSG00000008300	0.20913607558841246	0.3913248082786187	0.39953911613296894
ENSG00000008311	0.49360991052210634	0.31720608364659825	0.18918400583129544
ENSG00000008323			
ENSG00000008324	0.29181168608295827	0.21483515438519793	0.49335315953184383
ENSG00000008382	0.3289804498221756	0.41596470087853143	0.25505484929929295
ENSG00000008394	0.767648908896201	0.042080063396915064	0.19027102770688387
ENSG00000008405	0.2614164956368869	0.32536927547336514	0.41321422888974796
ENSG00000008441	0.2811065615921712	0.2776004572058399	0.44129298120198884
ENSG00000008513	0.21192371534276525	0.31360691183818146	0.4744693728190533
ENSG00000008516	0.5920880034194105	0.3198381147488434	0.08807388183174623
ENSG00000008710	0.3540793016554647	0.3896203351166823	0.25630036322785305
ENSG00000008735	0.26035726354400246	0.34430857984643376	0.3953341566095638
ENSG00000008838	0.2539419811449315	0.39214021771008273	0.3539178011449858
ENSG00000008853	0.30486363615738543	0.3021669781170499	0.3929693857255647
ENSG00000008869	0.2942809552493837	0.26469589177617686	0.4410231529744395
ENSG00000008952	0.3930893774422124	0.31398894448219	0.29292167807559755
ENSG00000008988	0.5043544763401427	0.420955073692515	0.07469044996734206
ENSG00000009307	0.2872453036123094	0.35765848040800635	0.35509621597968427
ENSG00000009335	0.2554638795122628	0.35675452161317334	0.3877815988745639
ENSG00000009413	0.31787766367829295	0.4263246452890601	0.2557976910326468
ENSG00000009694	0.28187785905151536	0.28855531748440244	0.42956682346408226
ENSG00000009709	0.2930996762312911	0.7069003237687089	0.0
ENSG00000009724	0.23368339159566134	0.3577874256111058	0.40852918279323286
ENSG00000009765			
ENSG00000009780	0.31366508361836987	0.31480111832139734	0.37153379806023284
ENSG00000009790	0.2099779703177618	0.46842693344696046	0.32159509623527754
ENSG00000009830	0.35808315019164955	0.28338067946393347	0.358536170344417
ENSG00000009844	0.2436055645450801	0.38091864878074333	0.3754757866741765
ENSG00000009950	0.4876818647242588	0.5017085885434279	0.010609546732313188
ENSG00000009954	0.2488173043095676	0.39082203941425764	0.3603606562761747
ENSG00000010017	0.3125454664347706	0.3682604916511941	0.31919404191403544
ENSG00000010072	0.3270009109166051	0.3043999079415963	0.3685991811417985
ENSG00000010165	0.38392525321589543	0.3013614178324038	0.3147133289517007
ENSG00000010219	0.4694965401298317	0.44596640906498947	0.0845370508051788
ENSG00000010244	0.30640443019551505	0.3621463029382961	0.331449266866189
ENSG00000010256	0.2937229640774873	0.3314641043553024	0.37481293156721035
ENSG00000010270	0.2999980434049421	0.38484366892576954	0.3151582876692883
ENSG00000010278	0.4821068057625584	0.358668998113267	0.15922419612417463
ENSG00000010292	0.26408867155608545	0.5130070238967891	0.22290430454712537
ENSG00000010295	0.2747158865004354	0.2971499956368257	0.42813411786273897
ENSG00000010318	0.3235502124784805	0.11623889705023284	0.5602108904712867
ENSG00000010319	0.4397940111038976	0.34661770676724984	0.2135882821288526
ENSG00000010322	0.2700659408196064	0.2974674221706588	0.4324666370097348
ENSG00000010327	0.15018093347078704	0.515956227649992	0.3338628388792209
ENSG00000010361	0.37029606524942965	0.32100569317424743	0.30869824157632286
ENSG00000010379	0.4677457444375897	0.29721725089155543	0.23503700467085484
ENSG00000010404	0.2603909267928515	0.39013639604772576	0.34947267715942265
ENSG00000010610	0.2666134050350523	0.4497757903936677	0.28361080457127996
ENSG00000010626	0.3580892776574091	0.6114535020633608	0.030457220279230143
ENSG00000010671	0.32197220635376445	0.636425608922517	0.04160218472371865
ENSG00000010704	0.12849064822312367	0.09543330005279005	0.7760760517240862
ENSG00000010803	0.35226359995482226	0.34719844226484764	0.3005379577803302
ENSG00000010810	0.3526179845580841	0.3253258149263119	0.3220562005156041
ENSG00000010818	0.2210231525795825	0.32217693298862504	0.4567999144317926
ENSG00000010932	0.0	0.5709244339382811	0.42907556606171887
ENSG00000011007	0.25544579875702844	0.3551988323037147	0.38935536893925693
ENSG00000011009	0.19903665708789825	0.29213084804909784	0.508832494863004
ENSG00000011021	0.2766517185312225	0.353623083937821	0.3697251975309565
ENSG00000011028	0.24858314924546082	0.20377887242683904	0.5476379783277001
ENSG00000011052	0.42729135295900283	0.20572223616414193	0.3669864108768552
ENSG00000011083	0.3312915641007791	0.33448490502657696	0.33422353087264384
ENSG00000011105	0.19652074702945055	0.21585476520111987	0.5876244877694295
ENSG00000011114	0.31004971310504564	0.33599583037226155	0.35395445652269275
ENSG00000011132	0.28429898747445675	0.44845111958115336	0.26724989294439
ENSG00000011143	0.1860896493390987	0.3978683953288458	0.4160419553320555
ENSG00000011198	0.30584602377684034	0.40625446405854265	0.28789951216461707
ENSG00000011243	0.3017589583136658	0.33363228094782127	0.364608760738513
ENSG00000011258	0.21152553694606147	0.3245011482370509	0.4639733148168876
ENSG00000011260	0.44399148746914957	0.10799964445050939	0.44800886808034107
ENSG00000011275	0.26895650197431	0.4125788897750103	0.31846460825067985
ENSG00000011304	0.3722000262869107	0.3964379262495591	0.23136204746353017
ENSG00000011332	0.266519064210732	0.46614861037847594	0.26733232541079216
ENSG00000011347	0.24384616191989988	0.3313529972109821	0.42480084086911796
ENSG00000011376	0.3690883715524675	0.3790067121812392	0.25190491626629324
ENSG00000011405	0.3507274426182681	0.33711603281353164	0.3121565245682001
ENSG00000011422	0.371434862273544	0.3839589104612043	0.24460622726525175
ENSG00000011426	0.49947243031915184	0.35674011917521425	0.1437874505056339
ENSG00000011451	0.36373538760359575	0.3263940742718978	0.3098705381245064
ENSG00000011454	0.28383694639258894	0.35356628371412	0.362596769893291
ENSG00000011465	0.315160623609934	0.43282879022293214	0.2520105861671338
ENSG00000011478	0.5047963479449133	0.2367194377660669	0.2584842142890196
ENSG00000011485	0.2853835688751557	0.38342379724180675	0.3311926338830376
ENSG00000011523	0.25374082293291333	0.4242524447430216	0.3220067323240651
ENSG00000011566	0.23641044166283798	0.34386489763041267	0.4197246607067494
ENSG00000011590	0.03195528035785391	0.20330485728194242	0.7647398623602037
ENSG00000011600	0.21162762302795787	0.6960362265393423	0.09233615043269981
ENSG00000011638	0.5360769014642185	0.28265970019717557	0.18126339833860605
ENSG00000011677	0.308411660588802	0.4374799034768357	0.2541084359343624
ENSG00000012048	0.25951309369017206	0.21558031459309485	0.5249065917167332
ENSG00000012061	0.2648570893216282	0.5720518288574793	0.16309108182089252
ENSG00000012124	0.7092051897445552	0.19787482427534936	0.09291998598009536
ENSG00000012171	0.6418969391793807	0.24936575064736333	0.10873731017325594
ENSG00000012174	0.24359666909153974	0.41302058613213294	0.3433827447763274
ENSG00000012211	0.4255770967462145	0.45729814149285464	0.1171247617609309
ENSG00000012223	0.7839976776273054	0.08136204434517877	0.13464027802751571
ENSG00000012232	0.23976158704071526	0.3564144781958191	0.4038239347634658
ENSG00000012504	0.6956027261013265	0.30439727389867355	0.0
ENSG00000012660	0.41838631558301465	0.36245413303325275	0.21915955138373266
ENSG00000012779	0.25871372661440944	0.5176329869122632	0.2236532864733273
ENSG00000012822	0.2623110505649713	0.46705885310838585	0.27063009632664276
ENSG00000012963	0.25043274464718235	0.3961014449695962	0.35346581038322133
ENSG00000012983	0.40263709603609055	0.3317366032661773	0.2656263006977321
ENSG00000013016	0.23103893745280982	0.37416569432558	0.3947953682216102
ENSG00000013275	0.2916772267287571	0.3342739964125766	0.3740487768586663
ENSG00000013288	0.431268405578744	0.2492625633622742	0.3194690310589818
ENSG00000013293	0.2610423191592395	0.38830379045754004	0.3506538903832205
ENSG00000013297	0.4340912521165962	0.36688008481671514	0.19902866306668857
ENSG00000013306	0.39768039188331206	0.40535792216627237	0.19696168595041552
ENSG00000013364	0.351067271454786	0.2554355553397861	0.3934971732054278
ENSG00000013374	0.26508507313670704	0.3386767209274376	0.39623820593585535
ENSG00000013375	0.3162608677358629	0.3548612392803478	0.32887789298378933
ENSG00000013392	0.3886346755812961	0.26107319534173246	0.3502921290769715
ENSG00000013441	0.363536603261043	0.28310753955792106	0.353355857181036
ENSG00000013503	0.18893521994322413	0.3157822846680428	0.495282495388733
ENSG00000013523	0.29373715925162	0.3879038630644358	0.3183589776839443
ENSG00000013561	0.30786260562110185	0.3846119931087797	0.3075254012701185
ENSG00000013563	0.7068649326919376	0.20542168755371595	0.08771337975434644
ENSG00000013583	0.32792494925180354	0.34444064954964604	0.3276344011985505
ENSG00000013588	0.14638888344784995	0.7486016717614236	0.10500944479072646
ENSG00000013619	0.1922123214843478	0.36298600028153366	0.44480167823411854
ENSG00000013725	0.5991008315568441	0.10540215736482149	0.29549701107833454
ENSG00000013810	0.8044333185072361	0.10195877703016396	0.09360790446259994
ENSG00000014123	0.37360126423167833	0.3420925455212617	0.2843061902470599
ENSG00000014138	0.35322721895762477	0.41899500351667235	0.22777777752570283
ENSG00000014164	0.28206680790468264	0.3567256484023902	0.3612075436929272
ENSG00000014216	0.27147949516591297	0.3425638331478165	0.3859566716862705
ENSG00000014257	0.3511401811308963	0.42890369433309894	0.21995612453600483
ENSG00000014641	0.3135957848570285	0.3628474249016855	0.323556790241286
ENSG00000014824	0.255104147573095	0.4007629389576447	0.34413291346926034
ENSG00000014914	0.44085070119086855	0.3996007073395082	0.15954859146962327
ENSG00000014919	0.2795983512310836	0.40305483025935734	0.317346818509559
ENSG00000015133	0.2741441966864145	0.1451067833582219	0.5807490199553634
ENSG00000015153	0.2525010319352545	0.345389091773442	0.4021098762913035
ENSG00000015171	0.2448782625571517	0.3386566396627888	0.4164650977800595
ENSG00000015413	0.0	1.0	0.0
ENSG00000015475	0.5835531835418407	0.33473793631838616	0.08170888013977319
ENSG00000015479	0.3645167062323594	0.46614383331780385	0.16933946044983678
ENSG00000015520	0.09472666394717698	0.0	0.905273336052823
ENSG00000015532	0.26002405812313645	0.30939452252816313	0.4305814193487005
ENSG00000015592	0.33960808772414014	0.37197336335189934	0.2884185489239604
ENSG00000015676	0.21529794727093482	0.38379057123430166	0.4009114814947637
ENSG00000016082			
ENSG00000016391	0.4658270657056048	0.2525442043142892	0.28162872998010613
ENSG00000016402	0.3381159291581738	0.1929175502400359	0.4689665206017902
ENSG00000016490	0.0	0.012587340606044575	0.9874126593939554
ENSG00000016602	0.6810853175824497	0.3082754835103757	0.010639198907174515
ENSG00000016864	0.34872796155745467	0.37821252753194234	0.273059510910603
ENSG00000017260	0.3560043841349657	0.3913947299584718	0.25260088590656254
ENSG00000017373	0.2630440031258017	0.3424071506487525	0.39454884622544584
ENSG00000017427	0.04151349442098297	0.25783807058956326	0.7006484349894538
ENSG00000017483	0.40134222804075936	0.3577801237372713	0.24087764822196941
ENSG00000017621	0.2565964024349334	0.2413771971428828	0.5020264004221837
ENSG00000017797	0.29295042656383835	0.35634096659090925	0.35070860684525235
ENSG00000018189	0.29014062070101587	0.40001903150520446	0.3098403477937797
ENSG00000018236	0.20395683823958832	0.38125929692089416	0.41478386483951757
ENSG00000018280	0.30817635784159636	0.4685788502776828	0.22324479188072077
ENSG00000018408	0.396575003737948	0.3335038752366486	0.26992112102540333
ENSG00000018510	0.3121685027516942	0.35167937263102683	0.33615212461727895
ENSG00000018610	0.5268195966970958	0.07441034426027789	0.3987700590426265
ENSG00000018625	0.33833358887950976	0.22808602233858277	0.4335803887819075
ENSG00000018699	0.25686576926213084	0.3339149865632205	0.40921924417464867
ENSG00000018869	0.0500906811951855	0.8241736782880171	0.1257356405167974
ENSG00000019102	0.4789672577498988	0.4395039599847411	0.08152878226536009
ENSG00000019144	0.480872514051889	0.25995408588181873	0.2591734000662922
ENSG00000019169	0.11431961342033932	0.8621633252230366	0.02351706135662414
ENSG00000019186	0.7216382442517426	0.2783617557482574	0.0
ENSG00000019485	0.20919365483065505	0.3099897389207868	0.48081660624855815
ENSG00000019505	0.16523178079055117	0.3861349304050416	0.4486332888044072
ENSG00000019549	0.3045281070767392	0.12795072775648286	0.5675211651667779
ENSG00000019582	0.2740981419058336	0.5725649524752786	0.15333690561888763
ENSG00000019991	0.4978685824504019	0.39946515522722453	0.10266626232237357
ENSG00000019995	0.29929558379715465	0.37927686510714964	0.3214275510956957
ENSG00000020129	0.21054278466530163	0.4016703063242222	0.3877869090104762
ENSG00000020181	0.35171237257596105	0.2992795852655224	0.34900804215851666
ENSG00000020256	0.3045645274325794	0.37489894030383497	0.32053653226358564
ENSG00000020426	0.36578401787884746	0.3609667690346596	0.2732492130864931
ENSG00000020577	0.35956405009735315	0.40682150357666413	0.2336144463259827
ENSG00000020633	0.8633038160489783	0.1366961839510217	0.0
ENSG00000020922	0.312029553958396	0.42881361415002506	0.259156831891579
ENSG00000021300	0.5797417448185237	0.25522743445522156	0.16503082072625466
ENSG00000021355	0.1636944074158291	0.4531581534220493	0.38314743916212163
ENSG00000021461	0.19035551476375645	0.8096444852362435	0.0
ENSG00000021488	0.2550838190040402	0.15110431326640367	0.5938118677295562
ENSG00000021574	0.2529404006199047	0.32573240647389406	0.42132719290620124
ENSG00000021645	0.23608383259857127	0.36654847787010153	0.3973676895313272
ENSG00000021762	0.330773535367814	0.2971857784775092	0.3720406861546768
ENSG00000021776	0.19116979709757206	0.2868741612405795	0.5219560416618485
ENSG00000021826	0.7046381271605276	0.2556130953295778	0.0397487775098946
ENSG00000021852	0.49585638659162196	0.0	0.5041436134083781
ENSG00000022267	0.2710208589851669	0.3563973933174905	0.3725817476973426
